"ID Fiche Terrain";"Libellé Sortie";"ID Fiche Fréquentation";"Libellé Territoire";"Code Site";"Libellé Site";"Code Sous Site";"Libellé Sous Site";"Heure Comptage";"Type Activite";"Nb Total";"Nb Adultes";"Nb Enfants";"Autres usages";"Commentaires"
263617;"Arcouest - Ouest Embarcadère_18/08/2016_13:10_Franck Delisle_8487";263618;"Côtes d'Armor";"ARMO_089";"Arcouest";"ARMO_089b";"Arcouest- Ouest embarcadère";"01:10";;3;;;"";
263619;"Banc de praires_18/08/2016_14:00_Franck Delisle_8302";263620;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_153";"Port-Lazo - banc de praires, La Chèvre";"02:00";;2;;;"";"banc de praires non découvert"
263625;"Besselue_18/08/2016_11:00_Isabelle Landriau_3574";263626;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_072-073";"Besselue - Sud Minimes";"EGMP_073";"Besselue";"11:00";;23;;;"";
263647;"Lauzieres_18/08/2016_10:30_Loeiza Lancelot_3725";263648;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_031-032";"Nieul sur mer (Lauzières-Digolet)";"EGMP_032";"Lauzières";"10:30";;49;;;"";
263649;"Les Arros_18/08/2016_11:07_Joy_1761";263650;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_151";"Les Cantines - Les Arros - Les Olives";"EGMP_151_2";"Les Arros";"11:07";;36;31;5;"";
263651;"Les Cantines_18/08/2016_11:20_Bérénice_1861";263652;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_151";"Les Cantines - Les Arros - Les Olives";"EGMP_151_1";"Les Cantines";"11:20";;8;5;3;"";
263653;"Maison de Grave_18/08/2016_11:20_Bérénice_1905";263654;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_158";"Maison à pointe de Grave";"EGMP_158_1";"Maison de Grave";"11:20";;9;4;5;"";
263659;"Pointe de Bilfot_18/08/2016_14:00_Franck Delisle_8301";263660;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_078";"Pointe de Bilfot";"02:00";;20;;;"";
263663;"Port Lazo_18/08/2016_14:00_Franck Delisle_8300";263664;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_082";"Port Lazo - parcs à  huîtres";"02:00";;6;;;"";
263683;"Besselue_19/08/2016_12:00_Sophie Le Boursicaud_3575";263684;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_072-073";"Besselue - Sud Minimes";"EGMP_073";"Besselue";"12:00";;22;;;"";
263707;"ILE TUDY_19/08/2016_NA_YT_9898";263708;"Finistère Sud";"FINS_42";"Rivière de Pont l'Abbé";"FINS_42B";"Rivière de Pont l'Abbé - île Tudy";;;143;;;"";"Comptage sur partie sud ouverte - pas d_arrêté d_interdiction Dinophysis"
263715;"La Bree_19/08/2016_12:00_Sarah Olivier_2624";263716;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_114";"La Brée et la Balise";"EGMP_114_1";"La Brée";"12:00";;115;;;"";
263731;"Les Arros_19/08/2016_12:09_Joy_1762";263732;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_151";"Les Cantines - Les Arros - Les Olives";"EGMP_151_2";"Les Arros";"12:09";;89;68;21;"";
263735;"Les Cantines_19/08/2016_11:39_Joy_1862";263736;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_151";"Les Cantines - Les Arros - Les Olives";"EGMP_151_1";"Les Cantines";"11:39";;37;25;12;"";"Utilisation de balances et d_épuisettes/Discussion avec un pêcheur de bar: ""vous feriez mieux d_aller voir les pros qui ont plus de liberté que nous, ça occasionne un épuisement des stocks de poissons et une diminution des tailles"""
263751;"Piégu_19/08/2016_15:00_Franck Delisle, Jérémy Allain_8754";263752;"Côtes d'Armor";"ARMO_042-043";"Piégu / Verdelet";"ARMO_042";"Piégu";"03:00";;45;;;"";
263769;"Verdelet_19/08/2016_15:00_Franck Delisle, Jérémy Allain_8755";263770;"Côtes d'Armor";"ARMO_042-043";"Piégu / Verdelet";"ARMO_043";"Verdelet";"03:00";;95;;;"";
263807;"Arcouest - Est Embarcadère_20/08/2016_NR_Denise Carrin_8490";263808;"Côtes d'Armor";"ARMO_089";"Arcouest";"ARMO_089a";"Arcouest- Est embarcadère";;;43;;;"";
263809;"Arcouest - Ouest Embarcadère_20/08/2016_NR_Denise Carrin_8489";263810;"Côtes d'Armor";"ARMO_089";"Arcouest";"ARMO_089b";"Arcouest- Ouest embarcadère";;;29;;;"";
263827;"ARMO_049_42602_NA_770";263828;"Côtes d'Armor";"ARMO_049-050-051-052";"Baie de Saint-Brieuc";"ARMO_049";"Anse de Morieux";;;0;;;"";
263829;"ARMO_050_42602_NA_771";263830;"Côtes d'Armor";"ARMO_049-050-051-052";"Baie de Saint-Brieuc";"ARMO_050";"Pointe des Guettes";;;35;;;"";
263831;"ARMO_051_42602_NA_772";263832;"Côtes d'Armor";"ARMO_049-050-051-052";"Baie de Saint-Brieuc";"ARMO_051";"Anse d'Yffiniac";;;0;;;"";
263833;"ARMO_052_42602_NA_773";263834;"Côtes d'Armor";"ARMO_049-050-051-052";"Baie de Saint-Brieuc";"ARMO_052";"Saint-Laurent-de-la-Mer";;;95;;;"";
263887;"BANC DE L_ILE CHEVALIER_20/08/2016_13:35_PC_9915";263888;"Finistère Sud";"FINS_42";"Rivière de Pont l'Abbé";"FINS_42A";"Rivière de Pont l'Abbé - Île Chevalier";"01:35";;160;;;"";
263889;"Banc de praires_20/08/2016_NR_Marie-France Le Boulzec_8306";263890;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_153";"Port-Lazo - banc de praires, La Chèvre";;;65;;;"";
263891;"Banc des Bris Gatseau_20/08/2016_12:20_Gwenaëlle Auproux_1987";263892;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_139";"Banc des Bris";"EGMP_139_1";"Banc des Bris Gatseau";"12:20";;0;;;"";
263893;"Banc des Bris Les Bris_20/08/2016_12:20_Gwenaëlle Auproux_1998";263894;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_139";"Banc des Bris";"EGMP_139_2";"Banc des Bris Les Bris";"12:20";;22;;;"";
263903;"Besselue_20/08/2016_12:05_isabelle landriau_3576";263904;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_072-073";"Besselue - Sud Minimes";"EGMP_073";"Besselue";"12:05";;89;;;"";
263917;"Cale Porz Maria > Sillon du pâl_20/08/2016_12:45_M.Corfa & Le Menn_5954";263918;"Rade de Brest";"BRES_B";"Lanvéoc jusqu'au pont de l'Aulne";"BRES_B1";"Cale Porz Maria > Sillon du pâl";"12:45";;17;;;"";
263955;"Ecole navale à Lomergat_20/08/2016_13:00_Claude.Jourdainne_5959";263956;"Rade de Brest";"BRES_B";"Lanvéoc jusqu'au pont de l'Aulne";"BRES_B_EN";"Ecole navale à  Lomergat";"01:00";;12;;;"";
263965;"EXT FORT_20/08/2016_12:20_LAURY_6722";263966;"Côte basque";"BASQ_13";"Socoa";"BASQ_13_1";"Socoa - EXT FORT";"12:20";;1;1;0;"";
263977;"Goaz-Trez_20/08/2016_NR_Odile Guérin_8013";263978;"Côtes d'Armor";"ARMO_136-137-138";"Goaz Trez / Toëno";"ARMO_138";"Goaz Trez";;;102;;;"";"grosses averses avec certainement des pêcheurs partis avant comptage"
263979;"Goffineaux_20/08/2016_11:50_Julie Vuilleret_4281";263980;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_005";"Rochers et port de Jard";"EGMP_005_2";"Goffineaux";"11:50";;19;;;"";
263991;"Hauteville_20/08/2016_NA_Mediateur_7169";263992;"Golfe Normand Breton";"GONB_07C-07D";"En face de Hauteville - Montmartin sur Mer";"GONB_07C";"En face de Hauteville";;;307;;;"";
264001;"Hirgars Le Stang_20/08/2016_13:00_C.Jourdainne_5958";264002;"Rade de Brest";"BRES_B";"Lanvéoc jusqu'au pont de l'Aulne";"BRES_B6";"Hirgars Le Stang";"01:00";;14;;;"";
264019;"ILE TUDY_20/08/2016_NA_YT_9916";264020;"Finistère Sud";"FINS_42";"Rivière de Pont l'Abbé";"FINS_42B";"Rivière de Pont l'Abbé - île Tudy";;;287;;;"";"30 pêcheurs comptés sur le secteur nord fermé à la pêche - Plus d_une centaine de PAPL sensibilisés avec distribution de réglettes"
264047;"La Balise_20/08/2016_13:00_Samuel Nègre_2510";264048;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_114";"La Brée et la Balise";"EGMP_114_2";"La Balise";"01:00";;160;;;"";
264049;"La Belle Henriette_20/08/2016_12:00_Benjamin Boulaire_4352";264050;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_021";"La Belle Henriette - Pointe d'Arcay";"EGMP_021_1";"La Belle Henriette";"12:00";;273;;;"";
264051;"La Bree_20/08/2016_13:00_Samuel Nègre_2625";264052;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_114";"La Brée et la Balise";"EGMP_114_1";"La Brée";"01:00";;189;;;"";
264053;"La Cepe fermee_20/08/2016_12:00_Pascale Marjana_2679";264054;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_101";"La Cèpe (zone ouverte et interdite)";"EGMP_101_1";"La Cèpe fermée";"12:00";;52;;;"";
264055;"La Cepe ouverte_20/08/2016_12:00_Pascale Marjana_2696";264056;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_101";"La Cèpe (zone ouverte et interdite)";"EGMP_101_2";"La Cèpe ouverte";"12:00";;23;;;"";
264077;"Lauzieres_20/08/2016_11:30_loeiza lancelot_3726";264078;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_031-032";"Nieul sur mer (Lauzières-Digolet)";"EGMP_032";"Lauzières";"11:30";;73;;;"";
264083;"Le Florin_20/08/2016_11:50_isabelle landriau_3753";264084;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_074-075-076";"Aytre";"EGMP_075";"Le Florin";"11:50";;9;;;"";
264089;"Le Loch_20/08/2016_13:35_R.Lars_5956";264090;"Rade de Brest";"BRES_B";"Lanvéoc jusqu'au pont de l'Aulne";"BRES_B4";"Le Loc'h";"01:35";;9;;;"";
264105;"Les Arros_20/08/2016_12:55_Christine_1763";264106;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_151";"Les Cantines - Les Arros - Les Olives";"EGMP_151_2";"Les Arros";"12:55";;19;17;2;"";
264109;"Les Bouchots - Les Rouilleres_20/08/2016_12:10_Jean-Michel Bretonnet_4429";264110;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_019-020";"Sainte-Anne / Pointe du Rocher - Les Rouillières";"EGMP_020";"Les Bouchots - Les Rouillères";"12:10";;117;;;"";
264113;"Les Bris Lannelongue_20/08/2016_12:20_Gwenaëlle Auproux_2926";264114;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_138";"Les Bris";"EGMP_138_1";"Les Bris Lannelongue";"12:20";;15;;;"";
264115;"Les Bris Plage du soleil_20/08/2016_12:20_Gwenaëlle Auproux_2943";264116;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_138";"Les Bris";"EGMP_138_2";"Les Bris Plage du soleil";"12:20";;31;;;"";
264117;"Les Cantines_20/08/2016_12:45_Bérénice_1863";264118;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_151";"Les Cantines - Les Arros - Les Olives";"EGMP_151_1";"Les Cantines";"12:45";;13;8;5;"";
264125;"Les Olives_20/08/2016_12:35_Christine Jardé_1893";264126;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_151";"Les Cantines - Les Arros - Les Olives";"EGMP_151_3";"Les Olives";"12:35";;2;;;"";
264133;"Lomergat_20/08/2016_13:20_R.Lars_5957";264134;"Rade de Brest";"BRES_B";"Lanvéoc jusqu'au pont de l'Aulne";"BRES_B5";"Lomergat";"01:20";;4;;;"";
264139;"Maison de Grave_20/08/2016_12:35_Bérénice Lapouyade_1906";264140;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_158";"Maison à pointe de Grave";"EGMP_158_1";"Maison de Grave";"12:35";;11;;;"";
264143;"Matha_20/08/2016_12:20_Dominique Moisan_3152";264144;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_130";"Matha et Saint-Séverin";"EGMP_130_1";"Matha";"12:20";;8;;;"";
264149;"Montmartin-sur-Mer_20/08/2016_NA_Mediateur_7170";264150;"Golfe Normand Breton";"GONB_07C-07D";"En face de Hauteville - Montmartin sur Mer";"GONB_07D";"Montmartin sur Mer";;;21;;;"";
264157;"Ors (Ors et Oulme)_20/08/2016_12:10_Jean-Baptiste Bonnin_3199";264158;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_142";"Ors";"EGMP_142_2";"Ors (Ors et Oulme)";"12:10";;173;;;"";
264171;"Piégu_20/08/2016_NR_Jérémy Allain_8758";264172;"Côtes d'Armor";"ARMO_042-043";"Piégu / Verdelet";"ARMO_042";"Piégu";;;25;;;"";
264175;"Plage d_Aytre_20/08/2016_11:50_isabelle landriau_3828";264176;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_074-075-076";"Aytre";"EGMP_076";"Plage d'Aytré";"11:50";;8;;;"";
264177;"Plage de la Batterie_20/08/2016_12:00_Jacques Marquis_4475";264178;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_023-024";"Pointe de l'Aiguillon - Plage de la Batterie";"EGMP_024";"Plage de la Batterie";"12:00";;127;;;"";
264181;"Plage de la Mine_20/08/2016_12:15_Viviane Daviaud_4481";264182;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_004";"Pointe du Payré - Plage de la Mine";"EGMP_004_2";"Plage de la Mine";"12:15";;47;;;"";
264189;"Plage Oceane_20/08/2016_12:45_Patrick Lapouyade_1930";264190;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_158";"Maison à pointe de Grave";"EGMP_158_2";"Plage Océane";"12:45";;0;;;"";
264197;"Pointe d_Arcay_20/08/2016_12:00_Jacques Marquis_4546";264198;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_021";"La Belle Henriette - Pointe d'Arcay";"EGMP_021_2";"Pointe d'Arcay";"12:00";;12;;;"";
264199;"Pointe de Bilfot_20/08/2016_NR_Marie-France Le Boulzec_8305";264200;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_078";"Pointe de Bilfot";;;55;;;"";
264203;"Pointe de Digolet_20/08/2016_11:40_loeiza lancelot_3874";264204;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_031-032";"Nieul sur mer (Lauzières-Digolet)";"EGMP_031";"Pointe de Digolet";"11:40";;60;;;"";
264207;"Pointe de l_Aiguillon_20/08/2016_12:00_Jacques Marquis_4566";264208;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_023-024";"Pointe de l'Aiguillon - Plage de la Batterie";"EGMP_023";"Pointe de l'Aiguillon";"12:00";;185;;;"";
264211;"Pointe de la Republique_20/08/2016_11:55_Anne Calais/ Jean-Michel Bretonnet_1182";264212;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_014-015";"Pointes du Grouin du Cou et de la République";"EGMP_015";"Pointe de la République";"11:55";;289;;;"";
264229;"Pointe du Grouin du Cou_20/08/2016_12:10_Sergine Rivalland_1198";264230;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_014-015";"Pointes du Grouin du Cou et de la République";"EGMP_014";"Pointe du Grouin du Cou";"12:10";;235;;;"";
264231;"Pointe du Payre_20/08/2016_13:00_Viviane Daviaud_4574";264232;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_004";"Pointe du Payré - Plage de la Mine";"EGMP_004_1";"Pointe du Payré";"01:00";;30;;;"";
264233;"Pointe du Rocher_20/08/2016_12:00_Michele Bertin_4819";264234;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_019-020";"Sainte-Anne / Pointe du Rocher - Les Rouillières";"EGMP_019";"Pointe du Rocher";"12:00";;184;;;"";
264235;"Pointe du Roux_20/08/2016_11:50_isabelle landriau_3997";264236;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_074-075-076";"Aytre";"EGMP_074";"Pointe du Roux";"11:50";;16;;;"";
264253;"Port de Jard_20/08/2016_11:50_Julie Vuilleret_4696";264254;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_005";"Rochers et port de Jard";"EGMP_005_3";"Port de Jard";"11:50";;25;;;"";
264257;"Port Lazo_20/08/2016_NR_Marie-France Le Boulzec_8304";264258;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_082";"Port Lazo - parcs à  huîtres";;;15;;;"";
264263;"Ragounite_20/08/2016_11:50_Julie Vuilleret_4702";264264;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_005";"Rochers et port de Jard";"EGMP_005_1";"Ragounite";"11:50";;108;;;"";
264269;"RNN Banc d_Arguin Zone C_20/08/2016_12:30_SEPANSO_10592";264270;"Bassin d'Arcachon";"BARC_01";"RNN banc d'Arguin";"BARC_01_C";"RNN banc d'Arguin - Centre";"12:30";;22;;;"";
264271;"RNN Banc d_Arguin Zone N_20/08/2016_12:30_SEPANSO_10511";264272;"Bassin d'Arcachon";"BARC_01";"RNN banc d'Arguin";"BARC_01_N";"RNN banc d'Arguin - Nord";"12:30";;12;;;"";
264273;"RNN Banc d_Arguin Zone S_20/08/2016_12:30_SEPANSO_10673";264274;"Bassin d'Arcachon";"BARC_01";"RNN banc d'Arguin";"BARC_01_S";"RNN banc d'Arguin - Sud";"12:30";;11;;;"";
264279;"Rocher de St Nicolas_20/08/2016_12:55_Patrick Lapouyade_1942";264280;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_158";"Maison à pointe de Grave";"EGMP_158_3";"Rocher de Saint-Nicolas";"12:55";;5;;;"";
264283;"Saint Severin_20/08/2016_12:20_Dominique Moisan_3397";264284;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_130";"Matha et Saint-Séverin";"EGMP_130_2";"Saint-Séverin";"12:20";;27;;;"";
264305;"Sillon des Anglais > Cale de Porz Maria_20/08/2016_12:45_M.Corfa & Le Menn_5955";264306;"Rade de Brest";"BRES_B";"Lanvéoc jusqu'au pont de l'Aulne";"BRES_B2";"Sillon des Anglais > Cale de Porz Maria";"12:45";;7;;;"";
264309;"Sud Minimes_20/08/2016_12:45_isabelle landriau_4044";264310;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_072-073";"Besselue - Sud Minimes";"EGMP_072";"Sud Minimes";"12:45";;72;;;"";
264315;"Verdelet_20/08/2016_NR_Jérémy Allain_8759";264316;"Côtes d'Armor";"ARMO_042-043";"Piégu / Verdelet";"ARMO_043";"Verdelet";;;99;;;"";
264323;"Arcouest - Est Embarcadère_21/08/2016_15:50_Jérémy Allain_8492";264324;"Côtes d'Armor";"ARMO_089";"Arcouest";"ARMO_089a";"Arcouest- Est embarcadère";"03:50";;19;;;"";
264325;"Arcouest - Ouest Embarcadère_21/08/2016_15:50_Jérémy Allain_8491";264326;"Côtes d'Armor";"ARMO_089";"Arcouest";"ARMO_089b";"Arcouest- Ouest embarcadère";"03:50";;3;;;"";
264327;"Banc de praires_21/08/2016_15:55_Franck Delisle_8310";264328;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_153";"Port-Lazo - banc de praires, La Chèvre";"03:55";;27;;;"";
264337;"Ilot_21/08/2016_16:32_AAMP_7136";264338;"Golfe Normand Breton";"GONB_00C";"Pointe de la Fosse Eyrand à la Pointe du Champ du Port";"GONB_00C1";"Ilot Saint Michel";"04:32";;106;;;"";
264343;"Les Arros_21/08/2016_13:05_Patrick_1764";264344;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_151";"Les Cantines - Les Arros - Les Olives";"EGMP_151_2";"Les Arros";"01:05";;62;57;5;"";
264345;"Les Cantines_21/08/2016_13:00_Bérénice_1864";264346;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_151";"Les Cantines - Les Arros - Les Olives";"EGMP_151_1";"Les Cantines";"01:00";;37;26;11;"";
264347;"Ors (Ors et Oulme)_21/08/2016_13:30_Jean-Baptiste Bonnin_3200";264348;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_142";"Ors";"EGMP_142_2";"Ors (Ors et Oulme)";"01:30";;144;;;"";
264351;"Pointe de Bilfot_21/08/2016_15:55_Franck Delisle_8309";264352;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_078";"Pointe de Bilfot";"03:55";;53;;;"";
264353;"Port Lazo_21/08/2016_15:55_Franck Delisle_8308";264354;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_082";"Port Lazo - parcs à  huîtres";"03:55";;4;;;"";
264355;"Banc de praires_22/08/2016_16:45_Franck Delisle_8314";264356;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_153";"Port-Lazo - banc de praires, La Chèvre";"04:45";;4;;;"";
264363;"La Bree_22/08/2016_14:20_Zachary Gaudin_2626";264364;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_114";"La Brée et la Balise";"EGMP_114_1";"La Brée";"02:20";;113;;;"";
264369;"Les Arros_22/08/2016_13:37_Joy_1765";264370;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_151";"Les Cantines - Les Arros - Les Olives";"EGMP_151_2";"Les Arros";"01:37";;20;14;6;"";
264373;"Pointe de Bilfot_22/08/2016_16:45_Franck Delisle_8313";264374;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_078";"Pointe de Bilfot";"04:45";;25;;;"";
264375;"Port Lazo_22/08/2016_16:45_Franck Delisle_8312";264376;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_082";"Port Lazo - parcs à  huîtres";"04:45";;0;;;"";
264393;"Les Arros_23/08/2016_15:19_Joy_1766";264394;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_151";"Les Cantines - Les Arros - Les Olives";"EGMP_151_2";"Les Arros";"03:19";;30;26;4;"";
264407;"Arcouest - Est Embarcadère_25/08/2016_NR_Franck Delisle_8494";264408;"Côtes d'Armor";"ARMO_089";"Arcouest";"ARMO_089a";"Arcouest- Est embarcadère";;;0;;;"";
264409;"Arcouest - Ouest Embarcadère_25/08/2016_NR_Franck Delisle_8493";264410;"Côtes d'Armor";"ARMO_089";"Arcouest";"ARMO_089b";"Arcouest- Ouest embarcadère";;;0;;;"";
264411;"Banc de praires_25/08/2016_18:45_Franck Delisle_8318";264412;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_153";"Port-Lazo - banc de praires, La Chèvre";"06:45";;0;;;"";
264413;"Lauzieres_25/08/2016_15:30_Loeiza Lancelot_3727";264414;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_031-032";"Nieul sur mer (Lauzières-Digolet)";"EGMP_032";"Lauzières";"03:30";;2;;;"";
264415;"Pointe de Bilfot_25/08/2016_18:45_Franck Delisle_8317";264416;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_078";"Pointe de Bilfot";"06:45";;0;;;"";
264417;"Port Lazo_25/08/2016_18:45_Franck Delisle_8316";264418;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_082";"Port Lazo - parcs à  huîtres";"06:45";;0;;;"";
264423;"Goaz-Trez_26/08/2016_19:25_Franck Delisle_8014";264424;"Côtes d'Armor";"ARMO_136-137-138";"Goaz Trez / Toëno";"ARMO_138";"Goaz Trez";"07:25";;21;;;"";
264425;"Les Bris Plage du soleil_26/08/2016_17:50_Jean-Baptiste Bonnin_2944";264426;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_138";"Les Bris";"EGMP_138_2";"Les Bris Plage du soleil";"05:50";;17;;;"";
264429;"RNN Banc d_Arguin Zone C_26/08/2016_17:45_SEPANSO_10593";264430;"Bassin d'Arcachon";"BARC_01";"RNN banc d'Arguin";"BARC_01_C";"RNN banc d'Arguin - Centre";"05:45";;7;;;"";
264431;"RNN Banc d_Arguin Zone N_26/08/2016_17:45_SEPANSO_10512";264432;"Bassin d'Arcachon";"BARC_01";"RNN banc d'Arguin";"BARC_01_N";"RNN banc d'Arguin - Nord";"05:45";;9;;;"";
264433;"RNN Banc d_Arguin Zone S_26/08/2016_17:45_SEPANSO_10674";264434;"Bassin d'Arcachon";"BARC_01";"RNN banc d'Arguin";"BARC_01_S";"RNN banc d'Arguin - Sud";"05:45";;4;;;"";
264437;"Rulosquet_26/08/2016_19:25_Franck Delisle_8016";264438;"Côtes d'Armor";"ARMO_136-137-138";"Goaz Trez / Toëno";"ARMO_137";"Rulosquet";"07:25";;3;;;"";
264439;"Toëno_26/08/2016_19:25_Franck Delisle_8015";264440;"Côtes d'Armor";"ARMO_136-137-138";"Goaz Trez / Toëno";"ARMO_136";"Toëno";"07:25";;11;;;"";
264445;"Arcouest - Est Embarcadère_29/08/2016_10:50_Franck Delisle_8496";264446;"Côtes d'Armor";"ARMO_089";"Arcouest";"ARMO_089a";"Arcouest- Est embarcadère";"10:50";;0;;;"";
264447;"Arcouest - Ouest Embarcadère_29/08/2016_10:50_Franck Delisle_8495";264448;"Côtes d'Armor";"ARMO_089";"Arcouest";"ARMO_089b";"Arcouest- Ouest embarcadère";"10:50";;0;;;"";
264449;"Banc de praires_29/08/2016_11:25_Franck Delisle_8322";264450;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_153";"Port-Lazo - banc de praires, La Chèvre";"11:25";;0;;;"";
264485;"Pointe de Bilfot_29/08/2016_11:25_Franck Delisle_8321";264486;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_078";"Pointe de Bilfot";"11:25";;0;;;"";
264489;"Port Lazo_29/08/2016_11:25_Franck Delisle_8320";264490;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_082";"Port Lazo - parcs à  huîtres";"11:25";;0;;;"";
264497;"Arcouest - Est Embarcadère_30/08/2016_12:20_Franck Delisle_8498";264498;"Côtes d'Armor";"ARMO_089";"Arcouest";"ARMO_089a";"Arcouest- Est embarcadère";"12:20";;0;;;"";
264499;"Arcouest - Ouest Embarcadère_30/08/2016_12:20_Franck Delisle_8497";264500;"Côtes d'Armor";"ARMO_089";"Arcouest";"ARMO_089b";"Arcouest- Ouest embarcadère";"12:20";;0;;;"";
264501;"Banc de praires_30/08/2016_12:40_Franck Delisle_8326";264502;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_153";"Port-Lazo - banc de praires, La Chèvre";"12:40";;0;;;"";
264513;"Goaz-Trez_30/08/2016_11:01_Franck Delisle_8017";264514;"Côtes d'Armor";"ARMO_136-137-138";"Goaz Trez / Toëno";"ARMO_138";"Goaz Trez";"11:01";;19;;;"";
264517;"Pointe de Bilfot_30/08/2016_12:40_Franck Delisle_8325";264518;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_078";"Pointe de Bilfot";"12:40";;0;;;"";
264519;"Port Lazo_30/08/2016_12:40_Franck Delisle_8324";264520;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_082";"Port Lazo - parcs à  huîtres";"12:40";;0;;;"";
264521;"Rulosquet_30/08/2016_11:01_Franck Delisle_8019";264522;"Côtes d'Armor";"ARMO_136-137-138";"Goaz Trez / Toëno";"ARMO_137";"Rulosquet";"11:01";;12;;;"";
