"Libellé Sortie";"Code Enquète";"Membre Association";"Nom Association";"Espéce maille";"declaration Connaissance";"Taille déclarée";"connaissance réglementation";"Utilisation outil";"Source outil";"Type d'outil";"Outil Conforme";"Espèce quantité";"Connaissance quota";"Quantité déclarée";"Unite";"Reglementation Quantité";"Espèce période";"Connaissance Période";"Périodes Déclarées";"Connaissance Règlementation Période";"Informé Législation";"Source information législation";"Conseils consommation"
"2018-10-09-MORL-SEN-028";"2018-10-09_MORL_08_385430";"Non";;"Coque commune";"Oui";30;"Réponse ancienne valeur";"Non";"Aucun outil";"Aucun outil";;"Coque commune";"Ne sait pas";;;"Réponse incorrecte ou NSP";;"Oui";;"Réponse correcte";"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …) | Culture locale / habitude";"Oui"
"2018-10-09-MORL-SEN-030";"2018-10-09_MORL_08_385439";"Non";;"Coque commune";"Ne sait pas";;"Réponse incorrecte ou NSP";"Non";"Aucun outil";"Aucun outil";;"Coque commune";"Oui";3;"kg";"Réponse correcte";;"Ne sait pas";;"Ne sait pas";"Non";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …)";"Non renseigné"
"2018-10-09-MORL-SEN-031";"2018-10-09_MORL_08_385446";"Non";;"Coque commune";"Ne sait pas";;"Réponse incorrecte ou NSP";"Non";"Aucun outil";"Aucun outil";;"Coque commune";"Oui";3;"kg";"Réponse correcte";;"Ne sait pas";;"Ne sait pas";"Non";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …)";"Non renseigné"
"2018-10-09-MORL-SEN-032";"2018-10-09_MORL_08_385455";"Non";;"Coque commune";"Oui";30;"Réponse ancienne valeur";"Oui";"Artisanal";"Marque engin de pêche";"Oui";"Coque commune";"Oui";3;"kg";"Réponse correcte";"Coque commune";"Oui";;"Réponse correcte";"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …) | Internet / Applications mobiles";"Oui"
"2018-10-09-MORL-SEN-033";"2018-10-09_MORL_08_385463";"Non";;"Palourdes";"Oui";40;"Réponse correcte";"Non";"Aucun outil";"Aucun outil";;"Palourdes";"Oui";3;"kg";"Réponse correcte";;"Oui";;"Réponse correcte";"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …) | Médias (journaux, radios, tv)";"Oui"
"2018-10-09-MORL-SEN-034";"2018-10-09_MORL_08_385471";"Non";;"Coque commune";"Ne sait pas";;"Réponse incorrecte ou NSP";"Oui";"Commerce";"Crible";"Non";"Coque commune";"Ne sait pas";;;"Réponse incorrecte ou NSP";;"Ne sait pas";;"Ne sait pas";"Non";"Aucune";"Non renseigné"
"2018-10-09-MORL-SEN-035";"2018-10-09_MORL_08_385478";"Non";;"Couteaux";"Oui";100;"Réponse correcte";"Non";"Aucun outil";"Aucun outil";;"Couteaux";"Oui";60;"Nb";"Réponse correcte";;"Oui";;"Réponse correcte";"Oui";"Panneau d'information/affichage";"Oui"
"2018-10-09-MORL-SEN-036";"2018-10-09_MORL_08_385485";"Non";;"Coque commune";"Oui";30;"Réponse correcte";"Oui";"Commerce";"Réglette et assimilé (ecorègle, crabe toiseur…)";"Oui";"Coque commune";"Ne sait pas";;;"Réponse incorrecte ou NSP";;"Oui";;"Réponse correcte";"Oui";"Panneau d'information/affichage";"Non renseigné"
"2018-10-09-MORL-SEN-037";"2018-10-09_MORL_08_385492";"Non";;"Coque commune";"Oui";30;"Réponse ancienne valeur";"Oui";"Artisanal";"Marque engin de pêche";"Oui";"Coque commune";"Oui";3;"kg";"Réponse correcte";;"Oui";;"Réponse correcte";"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …) | Médias (journaux, radios, tv)";"Oui"
"2018-10-09-MORL-SEN-038";"2018-10-09_MORL_08_385501";"Non";;"Coque commune";"Oui";30;"Réponse ancienne valeur";"Non";"Aucun outil";"Aucun outil";;"Coque commune";"Ne sait pas";;;"Réponse incorrecte ou NSP";;"Oui";;"Réponse correcte";"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …) | Internet / Applications mobiles";"Non renseigné"
"2018-10-09-MORL-SEN-039";"2018-10-09_MORL_08_385510";"Non";;"Coque commune";"Oui";30;"Réponse ancienne valeur";"Oui";"Commerce";"Crible";"Non";"Coque commune";"Oui";3;"kg";"Réponse correcte";;"Oui";;"Réponse correcte";"Oui";"Culture locale / habitude | Médias (journaux, radios, tv)";"Oui"
"2018-10-09-MORL-SEN-040";"2018-10-09_MORL_08_385517";"Non";;"Coque commune";"Oui";30;"Réponse ancienne valeur";"Non";"Aucun outil";"Aucun outil";;"Coque commune";"Ne sait pas";;;"Réponse incorrecte ou NSP";;"Ne sait pas";;"Ne sait pas";"Oui";"Médias (journaux, radios, tv)";"Oui"
"2018-10-09-MORL-SEN-041";"2018-10-09_MORL_08_385522";"Non";;"Coque commune";"Ne sait pas";;"Réponse incorrecte ou NSP";"Non";"Aucun outil";"Aucun outil";;"Coque commune";"Oui";3;"kg";"Réponse correcte";;"Ne sait pas";;"Ne sait pas";"Non";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …)";"Non renseigné"
"2018-10-09-MORL-SEN-042";"2018-10-09_MORL_08_385530";"Non";;"Coque commune";"Ne sait pas";;"Réponse incorrecte ou NSP";"Non";"Aucun outil";"Aucun outil";;"Coque commune";"Ne sait pas";;;"Réponse incorrecte ou NSP";;"Ne sait pas";;"Ne sait pas";"Non";"Aucune";"Non renseigné"
"2018-10-09-MORL-SEN-043";"2018-10-09_MORL_08_385536";"Non";;"Bigorneau";"Ne sait pas";;"Réponse incorrecte ou NSP";"Non";"Aucun outil";"Aucun outil";;"Bigorneau";"Ne sait pas";;;"Réponse incorrecte ou NSP";;"Ne sait pas";;"Ne sait pas";"Non";"Aucune";"Non concerné"
"2018-10-09-MORL-SEN-044";"2018-10-09_MORL_08_385543";"Non";;"Coque commune";"Ne sait pas";;"Réponse incorrecte ou NSP";"Non";"Aucun outil";"Aucun outil";;"Coque commune";"Ne sait pas";;;"Réponse incorrecte ou NSP";;"Ne sait pas";;"Ne sait pas";"Non";"Aucune";"Non renseigné"
"2018-10-09-MORL-SEN-045";"2018-10-09_MORL_08_385550";"Non";;"Coque commune";"Oui";30;"Réponse ancienne valeur";"Non";"Aucun outil";"Aucun outil";;"Coque commune";"Oui";3;"kg";"Réponse correcte";;"Ne sait pas";;"Ne sait pas";"Oui";"Médias (journaux, radios, tv) | Internet / Applications mobiles";"Non renseigné"
"2018-10-09-MORL-SEN-046";"2018-10-09_MORL_08_385559";"Non";;"Coque commune";"Oui";30;"Réponse ancienne valeur";"Non";"Aucun outil";"Aucun outil";;"Coque commune";"Oui";2;"kg";"Réponse incorrecte ou NSP";;"Ne sait pas";;"Ne sait pas";"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …) | Culture locale / habitude";"Non renseigné"
"2018-10-09-MORL-SEN-047";"2018-10-09_MORL_08_385569";"Non";;"Palourdes";"Oui";40;"Réponse correcte";"Non";"Aucun outil";"Aucun outil";;"Palourdes";"Oui";3;"kg";"Réponse correcte";;"Ne sait pas";;"Ne sait pas";"Oui";"Médias (journaux, radios, tv)";"Non renseigné"
"2018-08-13-EGMP-SEN-085";"2018-08-13_EGMP_110_385580";;;;;;;"Non";;;;;;;;;;;;;;"";
"2018-10-09-MORL-SEN-048";"2018-10-09_MORL_08_385581";"Non";;"Coque commune";"Oui";30;"Réponse ancienne valeur";"Oui";"Campagne de sensibilisation";"Reglette LIFE";"Non";"Coque commune";"Oui";3;"kg";"Réponse correcte";;"Oui";;"Réponse correcte";"Oui";"Campagne de sensibilisation";"Oui"
"2018-08-13-EGMP-SEN-086";"2018-08-13_EGMP_110_385589";;;;;;;"Non";;;;;;;;;;;;;;"";
"2018-08-13-EGMP-SEN-087";"2018-08-13_EGMP_110_385599";;;;;;;"Oui";"Anatomique (phalange, largeur de paume, pouce…)";"Anatomique (phalange, largeur de paume, pouce…)";"Oui";;;;;;;;;;;"";
"2018-08-13-EGMP-SEN-088";"2018-08-13_EGMP_110_385605";;;;;;;"Non";;;;;;;;;;;;;;"";
"2018-08-13-EGMP-SEN-089";"2018-08-13_EGMP_110_385611";;;;;;;"Non";;;;;;;;;;;;;;"";
"2018-08-13-EGMP-SEN-090";"2018-08-13_EGMP_110_385617";;;;;;;"Non";;;;;;;;;;;;;;"";
"2018-08-13-EGMP-SEN-091";"2018-08-13_EGMP_110_385624";;;;;;;"Non";;;;;;;;;;;;;;"";
"2018-10-09-MORL-SEN-049";"2018-10-09_MORL_08_385625";"Non";;"Coque commune";"Oui";30;"Réponse ancienne valeur";"Oui";"Campagne de sensibilisation";"Reglette LIFE";"Oui";"Coque commune";"Oui";300;"Nb";"Réponse correcte";;"Oui";;"Réponse correcte";"Oui";"Professionnels du tourisme";"Oui"
"2018-08-13-EGMP-SEN-092";"2018-08-13_EGMP_110_385632";;;;;;;"Non";;;;;;;;;;;;;;"";
"2018-08-13-EGMP-SEN-093";"2018-08-13_EGMP_110_385642";;;;;;;"Non";;;;;;;;;;;;;;"";
"2018-10-09-MORL-SEN-050";"2018-10-09_MORL_08_385643";"Non";;"Coque commune";"Oui";30;"Réponse ancienne valeur";"Oui";"Artisanal";"Piges, toiseurs, gabarits";"Oui";"Coque commune";"Oui";3;"kg";"Réponse correcte";;"Ne sait pas";;"Ne sait pas";"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …) | Culture locale / habitude";"Non renseigné"
"2018-08-13-EGMP-SEN-094";"2018-08-13_EGMP_110_385650";;;;;;;"Non";;;;;;;;;;;;;;"";
"2018-10-09-MORL-SEN-051";"2018-10-09_MORL_08_385663";"Non";;"Coque commune";"Oui";30;"Réponse ancienne valeur";"Oui";"Campagne de sensibilisation";"Reglette LIFE";"Oui";"Coque commune";"Oui";3;"kg";"Réponse correcte";;"Ne sait pas";;"Ne sait pas";"Oui";"Professionnels du tourisme";"Non renseigné"
"2018-08-13-EGMP-SEN-095";"2018-08-13_EGMP_110_385664";;;;;;;"Non";;;;;;;;;;;;;;"";
"2018-08-13-EGMP-SEN-096";"2018-08-13_EGMP_110_385671";;;;;;;"Non";;;;;;;;;;;;;;"";
"2018-09-10-EGMP-SEN-128";"2018-09-10_EGMP_093_385727";;;;;;;"Non";;;;;;;;;;;;;;"";
"2018-09-10-EGMP-SEN-130";"2018-09-10_EGMP_093_385734";;;;;;;"Oui";"Campagne de sensibilisation";"Reglette LIFE";"Oui";;;;;;;;;;;"";
"2018-09-10-EGMP-SEN-131";"2018-09-10_EGMP_093_385742";;;;;;;"Non";;;;;;;;;;;;;;"";
"2018-09-10-EGMP-SEN-132";"2018-09-10_EGMP_093_385748";;;;;;;"Non";;;;;;;;;;;;;;"";
"2018-09-10-EGMP-SEN-133";"2018-09-10_EGMP_093_385755";;;;;;;"Non";;;;;;;;;;;;;;"";
"2018-09-10-EGMP-SEN-134";"2018-09-10_EGMP_093_385762";;;;;;;"Non";;;;;;;;;;;;;;"";
"2018-09-10-EGMP-SEN-135";"2018-09-10_EGMP_093_385769";;;;;;;"Non";;;;;;;;;;;;;;"";
"2018-09-10-EGMP-SEN-136";"2018-09-10_EGMP_093_385775";;;;;;;"Non";;;;;;;;;;;;;;"";
"2018-09-10-EGMP-SEN-137";"2018-09-10_EGMP_093_385782";;;;;;;"Non";;;;;;;;;;;;;;"";
"2018-09-10-EGMP-SEN-138";"2018-09-10_EGMP_093_385789";;;;;;;"Oui";"Anatomique (phalange, largeur de paume, pouce…)";"Anatomique (phalange, largeur de paume, pouce…)";"Non";;;;;;;;;;;"";
"2018-09-10-EGMP-SEN-139";"2018-09-10_EGMP_093_385797";;;;;;;"Non";;;;;;;;;;;;;;"";
"2018-09-10-EGMP-SEN-140";"2018-09-10_EGMP_093_385803";;;;;;;"Non";;;;;;;;;;;;;;"";
"2018-09-10-EGMP-SEN-141";"2018-09-10_EGMP_093_385811";;;;;;;"Non";;;;;;;;;;;;;;"";
"2018-09-10-EGMP-SEN-142";"2018-09-10_EGMP_093_385819";;;;;;;"Non";;;;;;;;;;;;;;"";
"2018-09-10-EGMP-SEN-143";"2018-09-10_EGMP_093_385827";;;;;;;"Non";;;;;;;;;;;;;;"";
"2018-09-10-EGMP-SEN-144";"2018-09-10_EGMP_093_385834";;;;;;;"Non";;;;;;;;;;;;;;"";
"2018-09-10-EGMP-SEN-145";"2018-09-10_EGMP_093_385841";;;;;;;"Non";;;;;;;;;;;;;;"";
"2018-09-10-EGMP-SEN-146";"2018-09-10_EGMP_093_385848";;;;;;;"Non";;;;;;;;;;;;;;"";
"2018-09-10-EGMP-SEN-147";"2018-09-10_EGMP_093_385855";;;;;;;"Oui";"Campagne de sensibilisation";"Reglette LIFE";"Oui";;;;;;;;;;;"";
"2018-09-10-EGMP-SEN-148";"2018-09-10_EGMP_093_385863";;;;;;;"Oui";"Campagne de sensibilisation";"Reglette LIFE";"Oui";;;;;;;;;;;"";
"2018-09-10-EGMP-SEN-149";"2018-09-10_EGMP_093_385870";;;;;;;"Non";;;;;;;;;;;;;;"";
"2018-09-10-EGMP-SEN-150";"2018-09-10_EGMP_093_385877";;;;;;;"Non";;;;;;;;;;;;;;"";
"2018-09-10-EGMP-SEN-151";"2018-09-10_EGMP_093_385883";;;;;;;"Non";;;;;;;;;;;;;;"";
"2018-09-10-EGMP-SEN-152";"2018-09-10_EGMP_093_385890";;;;;;;"Oui";"Campagne de sensibilisation";"Reglette LIFE";"Oui";;;;;;;;;;;"";
"2018-09-10-EGMP-SEN-153";"2018-09-10_EGMP_093_385897";;;;;;;"Oui";"Campagne de sensibilisation";"Reglette LIFE";"Oui";;;;;;;;;;;"";
"2018-09-10-EGMP-SEN-154";"2018-09-10_EGMP_093_385905";;;;;;;"Oui";"Campagne de sensibilisation";"Reglette LIFE";"Oui";;;;;;;;;;;"";
"2018-09-10-EGMP-SEN-155";"2018-09-10_EGMP_093_385913";;;;;;;"Non";;;;;;;;;;;;;;"";
"2018-09-10-EGMP-SEN-156";"2018-09-10_EGMP_093_385919";;;;;;;"Oui";"Campagne de sensibilisation";"Reglette LIFE";"Oui";;;;;;;;;;;"";
"2018-09-10-EGMP-SEN-157";"2018-09-10_EGMP_093_385925";;;;;;;"Oui";"Campagne de sensibilisation";"Reglette LIFE";"Oui";;;;;;;;;;;"";
"2018-09-10-EGMP-SEN-158";"2018-09-10_EGMP_093_385933";;;;;;;"Non";;;;;;;;;;;;;;"";
"2018-09-10-EGMP-SEN-159";"2018-09-10_EGMP_093_385939";;;;;;;"Non";;;;;;;;;;;;;;"";
"2018-09-10-EGMP-SEN-160";"2018-09-10_EGMP_093_385946";;;;;;;"Non";;;;;;;;;;;;;;"";
"2018-11-06-GONB-SEN-006";"2018-11-06_GONB_01A_386289";"Non renseigné";;;;;;"Non renseigné";;;;;;;;"Réponse correcte";;;;;"Non renseigné";"";
"2018-08-11-GONB-SEN-029";"2018-08-11_GONB_06D_386381";;;"Palourdes croisées";"Oui";40;"Réponse correcte";"Oui";;"Artisanal";"Oui";"Palourdes croisées";"Oui";100;"Nb";"Réponse correcte";"Palourdes croisées";"Pas de période";;"Réponse correcte";"Oui";"Panneau d'information/affichage | Internet / Applications mobiles";
"2018-09-11-EGMP-SEN-123";"2018-09-11_EGMP_023-024_386389";;;;;;;"Non";;;;;;;;;;;;;;"";
"2018-08-11-GONB-SEN-031";"2018-08-11_GONB_06D_386396";;;"Palourdes croisées";"Oui";40;"Réponse correcte";"Oui";"Artisanal";;"Oui";"Palourdes croisées";"Ne sait pas";;;"Réponse incorrecte ou NSP";"Palourdes croisées";"Pas de période";;"Réponse correcte";"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …)";
"2018-08-11-GONB-SEN-032";"2018-08-11_GONB_06D_386402";;;"Palourdes croisées";"Oui";40;"Réponse correcte";"Oui";"Artisanal";;"Oui";"Palourdes croisées";"Oui";100;"Nb";"Réponse correcte";"Palourdes croisées";"Ne sait pas";;"Ne sait pas";"Oui";"Panneau d'information/affichage";
"2018-08-11-GONB-SEN-033";"2018-08-11_GONB_06D_386437";;;"Palourdes croisées";"Oui";40;"Réponse correcte";"Oui";"Artisanal";;"Oui";"Palourdes croisées";"Oui";100;"Nb";"Réponse correcte";"Palourdes croisées";"Pas de période";;"Réponse correcte";"Oui";"Médias (journaux, radios, tv)";
"2018-08-11-GONB-SEN-034";"2018-08-11_GONB_06D_386450";;;"Palourdes croisées";"Oui";40;"Réponse correcte";"Oui";"Artisanal";"Artisanal";"Oui";"Palourdes croisées";"Oui";100;"Nb";"Réponse correcte";"Palourdes croisées";"Pas de période";;"Réponse correcte";"Oui";"Annuaire des marées";
"2018-11-07-EGMP-SEN-002";"2018-11-07_EGMP_116_386460";;;;;;;"Non";;;;;;;;;;;;;;"";
"2018-08-11-GONB-SEN-035";"2018-08-11_GONB_06D_386461";;;"Palourdes croisées";"Oui";40;"Réponse correcte";"Oui";"Artisanal";"Piges, toiseurs, gabarits";"Oui";"Palourdes croisées";"Oui";100;"Nb";"Réponse correcte";"Palourdes croisées";"Pas de période";;"Réponse correcte";"Oui";"Médias (journaux, radios, tv)";
"2018-11-07-EGMP-SEN-004";"2018-11-07_EGMP_116_386469";;;;;;;"Oui mais pas aujourd'hui";"Campagne de sensibilisation";;"Non";;;;;;;;;;;"";
"2018-11-07-EGMP-SEN-005";"2018-11-07_EGMP_116_386481";;;;;;;"Oui mais pas aujourd'hui";"Campagne de sensibilisation";"Campagne de sensibilisation";"Non";;;;;;;;;;;"";
"2018-08-11-GONB-SEN-036";"2018-08-11_GONB_06D_386491";;;"Palourdes croisées";"Oui";40;"Réponse correcte";"Oui";"Artisanal";"Marque engin de pêche";"Oui";"Palourdes croisées";"Oui";100;"Nb";"Réponse correcte";"Palourdes croisées";"Pas de période";;"Réponse correcte";"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …)";
"2018-08-11-GONB-SEN-037";"2018-08-11_GONB_06D_386510";;;"Palourdes croisées";"Oui";40;"Réponse correcte";"Oui";"Artisanal";"Marque engin de pêche";"Oui";"Palourdes croisées";"Oui";100;"Nb";"Réponse correcte";"Palourdes croisées";"Pas de période";;"Réponse correcte";"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …) | Médias (journaux, radios, tv)";
"2018-08-11-GONB-SEN-038";"2018-08-11_GONB_06D_386520";;;"Palourdes croisées";"Oui";35;"Réponse incorrecte ou NSP";"Non";;;;"Palourdes croisées";"Oui";100;"Nb";"Réponse correcte";"Palourdes croisées";"Oui";"Juillet-Août";"Réponse incorrecte";"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …)";
"2018-08-11-GONB-SEN-051";"2018-08-11_GONB_06D_386531";;;"Palourdes croisées";"Oui";40;"Réponse correcte";"Oui";"Campagne de sensibilisation";"Reglette LIFE";"Oui";"Palourdes croisées";"Oui";100;"Nb";"Réponse correcte";"Palourdes croisées";"Pas de période";;"Réponse correcte";"Oui";"Panneau d'information/affichage | Médias (journaux, radios, tv)";
"2018-10-08-GONB-SEN-025";"2018-10-08_GONB_04B_386540";"Non";;"Moule";"Oui";40;"Réponse correcte";"Oui";"Artisanal";;"Oui";"Moule";"Oui";300;"Nb";"Réponse incorrecte ou NSP";"Moule";"Pas de période";;"Réponse correcte";"Oui";"Panneau d'information/affichage";
"2018-10-08-GONB-SEN-027";"2018-10-08_GONB_04B_386547";"Non";;"Palourdes croisées";"Oui";40;"Réponse correcte";"Oui";"Commerce";"Pied à coulisse FNPPSF";"Oui";"Palourdes croisées";"Oui";100;"Nb";"Réponse correcte";"Palourdes croisées";"Pas de période";;"Réponse correcte";"Oui";"Médias (journaux, radios, tv)";
"2018-10-08-GONB-SEN-028";"2018-10-08_GONB_04B_386554";"Non";;"Palourdes croisées";"Oui";40;"Réponse correcte";"Oui";"Artisanal";;"Oui";"Palourdes croisées";"Oui";100;"Nb";"Réponse correcte";"Palourdes croisées";"Ne sait pas";;"Ne sait pas";"Non renseigné";"";
"2018-10-08-GONB-SEN-029";"2018-10-08_GONB_04B_386562";"Non";;"Palourdes croisées";"Oui";40;"Réponse correcte";"Oui";"Artisanal";;"Oui";"Palourdes croisées";"Oui";100;"Nb";"Réponse correcte";"Palourdes croisées";"Pas de période";;"Réponse correcte";"Oui";"Médias (journaux, radios, tv)";
"2018-10-08-GONB-SEN-030";"2018-10-08_GONB_04B_386569";;;"Moule";"Oui";30;"Réponse incorrecte ou NSP";"Non";;;;"Moule";"Ne sait pas";;;"Réponse incorrecte ou NSP";"Moule";"Pas de période";;"Réponse correcte";"Oui";"Médias (journaux, radios, tv)";
"2018-10-25-GONB-SEN-023";"2018-10-25_GONB_06D_386644";"Non";;"Palourdes croisées";"Oui";40;"Réponse correcte";"Oui";"Artisanal";;"Oui";"Palourdes croisées";"Oui";100;"Nb";"Réponse correcte";"Palourdes croisées";"Pas de période";;"Réponse correcte";"Oui";"Internet / Applications mobiles";
"2018-10-25-GONB-SEN-025";"2018-10-25_GONB_06D_386655";"Non";;"Palourdes croisées";"Ne sait pas";;"Réponse incorrecte ou NSP";"Non";;;;"Palourdes croisées";"Ne sait pas";;;"Réponse incorrecte ou NSP";"Palourdes croisées";"Pas de période";;"Ne sait pas";"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …)";
"2018-10-25-GONB-SEN-026";"2018-10-25_GONB_06D_386666";"Non";;"Palourdes croisées";"Oui";40;"Réponse correcte";"Oui mais pas aujourd'hui";;;;"Palourdes croisées";"Oui";100;"Nb";"Réponse correcte";"Palourdes croisées";"Pas de période";;"Réponse correcte";"Oui";"Annuaire des marées";
"2018-10-25-GONB-SEN-027";"2018-10-25_GONB_06D_386677";"Non";;"Palourdes croisées";"Oui";42;"Réponse supérieure";"Non";;;;"Palourdes croisées";"Oui";100;"Nb";"Réponse correcte";"Palourdes croisées";"Pas de période";;"Réponse correcte";"Oui";"Médias (journaux, radios, tv)";
"2018-10-25-GONB-SEN-028";"2018-10-25_GONB_06D_386691";"Non";;"Palourdes croisées";"Oui";40;"Réponse correcte";"Oui";"Campagne de sensibilisation";"Reglette LIFE";"Oui";"Palourdes croisées";"Oui";100;"Nb";"Réponse correcte";"Palourdes croisées";"Ne sait pas";;"Ne sait pas";"Oui";"Annuaire des marées";
"2018-10-26-GONB-SEN-012";"2018-10-26_GONB_05E_386704";"Non";;"Huître creuse";"Oui";50;"Réponse correcte";"Non";;;;"Huître creuse";"Oui";72;"Nb";"Réponse correcte";"Huître creuse";"Oui";"01/09 au 30/04";"Réponse correcte";"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …) | Médias (journaux, radios, tv)";"Non concerné"
"2018-10-26-GONB-SEN-014";"2018-10-26_GONB_05E_386719";"Non";;"Huître creuse";"Ne sait pas";;"Réponse incorrecte ou NSP";"Non";;;;"Huître creuse";"Ne sait pas";;;"Réponse incorrecte ou NSP";"Huître creuse";"Oui";"01/09 au 30/04";"Réponse correcte";"Non";"";
"2018-11-06-GONB-SEN-008";"2018-11-06_GONB_08A_386749";"Non";;"Palourdes croisées";"Oui";40;"Réponse correcte";"Oui";"Artisanal";"Marque engin de pêche";"Oui";"Palourdes croisées";"Oui";100;"Nb";"Réponse correcte";"Palourdes croisées";"Ne sait pas";;"Réponse correcte";"Oui";"Annuaire des marées";
"2018-11-06-GONB-SEN-010";"2018-11-06_GONB_08A_386758";"Non";;"Palourdes croisées";"Oui";40;"Réponse correcte";"Oui";"Campagne de sensibilisation";"Reglette LIFE";"Oui";"Palourdes croisées";"Oui";100;"Nb";"Réponse correcte";"Palourdes croisées";"Pas de période";;"Réponse correcte";"Oui";"Panneau d'information/affichage";
"2018-11-06-GONB-SEN-011";"2018-11-06_GONB_08A_386767";"Non";;"Palourdes croisées";"Oui";50;"Réponse supérieure";"Non";;;;"Palourdes croisées";"Oui";100;"Nb";"Réponse correcte";"Palourdes croisées";"Ne sait pas";;"Ne sait pas";"Oui";"Panneau d'information/affichage";
"2018-11-06-GONB-SEN-012";"2018-11-06_GONB_08A_386776";"Non";;"Palourdes croisées";"Oui";40;"Réponse correcte";"Oui";"Artisanal";;"Oui";"Palourdes croisées";"Oui";100;"Nb";"Réponse correcte";"Palourdes croisées";"Pas de période";;"Réponse correcte";"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …) | Médias (journaux, radios, tv)";
"2018-11-07-GONB-SEN-007";"2018-11-07_GONB_08C_386791";"Non";;"Palourdes croisées";"Oui";35;"Réponse incorrecte ou NSP";"Non";;;;"Palourdes croisées";"Oui";100;"Nb";"Réponse correcte";"Palourdes croisées";"Ne sait pas";;"Réponse correcte";"Oui";"Médias (journaux, radios, tv)";
"2018-11-07-GONB-SEN-009";"2018-11-07_GONB_08C_386810";"Non";;"Palourdes croisées";"Oui";40;"Réponse correcte";"Non";;;;"Palourdes croisées";"Oui";100;"Nb";"Réponse correcte";"Palourdes croisées";"Pas de période";;"Réponse correcte";"Oui";"Annuaire des marées";
"2018-11-07-GONB-SEN-010";"2018-11-07_GONB_08C_386826";"Non";;"Palourdes croisées";"Oui";40;"Réponse correcte";"Oui";"Artisanal";"Marque engin de pêche";"Oui";"Palourdes croisées";"Oui";100;"Nb";"Réponse correcte";"Palourdes croisées";"Ne sait pas";;"Ne sait pas";"Oui";"Panneau d'information/affichage";
"2018-11-07-GONB-SEN-011";"2018-11-07_GONB_08C_386845";"Non";;"Palourdes croisées";"Oui";40;"Réponse correcte";"Oui";"Artisanal";"Marque engin de pêche";"Oui";"Palourdes croisées";"Oui";100;"Nb";"Réponse correcte";"Palourdes croisées";"Ne sait pas";;"Ne sait pas";"Oui";"Panneau d'information/affichage | Annuaire des marées";
"2018-11-07-GONB-SEN-012";"2018-11-07_GONB_08C_386859";"Non";;"Palourdes croisées";"Oui";45;"Réponse supérieure";"Non";;;;"Palourdes croisées";"Oui";100;"Nb";"Réponse correcte";"Palourdes croisées";"Pas de période";;"Réponse correcte";"Oui";"Professionnels du tourisme";
"2018-04-30-ARMO-SEN-009";"2018-04-30_ARMO_059_386963";;;"Coquille Saint-Jacques";"Oui";113;"Réponse supérieure";"Oui";"Artisanal";"Marque engin de pêche";"Oui";"Coquille Saint-Jacques";"Oui";30;"Nb";"Réponse correcte";"Coquille Saint-Jacques";"Oui";"interdit du 15 mai au 30 septembre";"Réponse correcte";"Oui";"Panneau d'information/affichage | Internet / Applications mobiles";
"2018-04-30-ARMO-SEN-009";"2018-04-30_ARMO_059_386973";;;"Coquille Saint-Jacques";"Oui";110;"Réponse correcte";"Oui";"Campagne de sensibilisation";"Reglette LIFE";"Oui";"Coquille Saint-Jacques";"Oui";30;"Nb";"Réponse correcte";"Coquille Saint-Jacques";"Oui";"1er octobre au 15 mai inclus";"Réponse correcte";"Oui";"Panneau d'information/affichage | Capitainerie / Club Nautique / Préfecture / Affaires maritimes / Mairies ";
"2018-04-30-ARMO-SEN-010";"2018-04-30_ARMO_053_386983";;;"Moules";"Ne sait pas";;;"Non";;;;"Moules";"Oui";3;"kg";"Réponse correcte";"Moules";"Ne sait pas";;"Ne sait pas";"Oui";"Professionnels du tourisme";
"2018-04-30-ARMO-SEN-009";"2018-04-30_ARMO_053_386993";;;"Huître creuse";"Oui";80;"Réponse supérieure";"Non";;;;"Huître creuse";"Ne sait pas";;;"Réponse incorrecte ou NSP";"Huître creuse";"Ne sait pas";;"Ne sait pas";;"Panneau d'information/affichage";
