departement;nom;commune;nom_reel;code_postal;num_INSEE;longitude;latitude
54;BATTIGNY;battigny;Battigny;54115;54052;5.98333;48.45
54;GIRIVILLER;giriviller;Giriviller;54830;54228;6.48333;48.45
54;RICHARDMENIL;richardmenil;Richardménil;54630;54459;6.16667;48.6
54;LETRICOURT;letricourt;Létricourt;54610;54313;6.3;48.8833
54;SAINT-BAUSSANT;saint baussant;Saint-Baussant;54470;54470;5.8;48.9
54;MERCY-LE-BAS;mercy le bas;Mercy-le-Bas;54960;54362;5.75;49.3833
54;AGINCOURT;agincourt;Agincourt;54770;54006;6.23333;48.7333
54;ALLAMPS;allamps;Allamps;54112;54010;5.81667;48.55
54;XIVRY-CIRCOURT;xivry circourt;Xivry-Circourt;54490;54598;5.76667;49.35
54;JEANDELAINCOURT;jeandelaincourt;Jeandelaincourt;54114;54276;6.23333;48.85
54;BOUILLONVILLE;bouillonville;Bouillonville;54470;54087;5.85;48.95
54;LONGWY;longwy;Longwy;54400;54323;5.76667;49.5167
54;JOUDREVILLE;joudreville;Joudreville;54490;54284;5.78333;49.3
54;SERANVILLE;seranville;Seranville;54830;54501;6.51667;48.4667
54;ARMAUCOURT;armaucourt;Armaucourt;54760;54021;6.3;48.8167
54;MANCE;mance;Mance;54150;54341;5.91667;49.2667
54;BROUVILLE;brouville;Brouville;54120;54101;6.75;48.5
54;NEUVILLER-SUR-MOSELLE;neuviller sur moselle;Neuviller-sur-Moselle;54290;54399;6.28333;48.5
54;SAINT-MAX;saint max;Saint-Max;54130;54482;6.21667;48.7
54;EINVAUX;einvaux;Einvaux;54360;54175;6.4;48.4833
54;OLLEY;olley;Olley;54800;54408;5.76667;49.1667
54;CHAMPENOUX;champenoux;Champenoux;54280;54113;6.35;48.75
54;BECHAMPS;bechamps;Béchamps;54800;54058;5.73333;49.2167
54;XEUILLEY;xeuilley;Xeuilley;54990;54596;6.1;48.5667
54;XURES;xures;Xures;54370;54601;6.65;48.6833
54;BOISMONT;boismont;Boismont;54620;54081;5.73333;49.4
54;NANCY;nancy;Nancy;54100;54395;6.2;48.6833
54;BELLEAU;belleau;Belleau;54610;54059;6.18333;48.8333
54;LUCEY;lucey;Lucey;54200;54327;5.83333;48.7167
54;LEYR;leyr;Leyr;54760;54315;6.26667;48.8
54;CLEMERY;clemery;Clémery;54610;54131;6.18333;48.9
54;PORT-SUR-SEILLE;port sur seille;Port-sur-Seille;54700;54433;6.16667;48.9
54;PARUX;parux;Parux;54480;54419;6.91667;48.5333
54;TRAMONT-SAINT-ANDRE;tramont saint andre;Tramont-Saint-André;54115;54531;5.93333;48.4
54;OCHEY;ochey;Ochey;54170;54405;5.95;48.5833
54;AINGERAY;aingeray;Aingeray;54460;54007;6;48.7333
54;MONTIGNY;montigny;Montigny;54540;54377;6.8;48.5167
54;GRIPPORT;gripport;Gripport;54290;54238;6.25;48.4167
54;PEXONNE;pexonne;Pexonne;54540;54423;6.86667;48.4833
54;RECHICOURT-LA-PETITE;rechicourt la petite;Réchicourt-la-Petite;54370;54446;6.56667;48.7167
54;PETIT-FAILLY;petit failly;Petit-Failly;54260;54420;5.5;49.4333
54;FLEVILLE-DEVANT-NANCY;fleville devant nancy;Fléville-devant-Nancy;54710;54197;6.21667;48.6333
54;MATTEXEY;mattexey;Mattexey;54830;54356;6.51667;48.45
54;VILLERS-LA-CHEVRE;villers la chevre;Villers-la-Chèvre;54870;54574;5.7;49.5
54;VITREY;vitrey;Vitrey;54330;54587;6.05;48.4833
54;HUDIVILLER;hudiviller;Hudiviller;54110;54269;6.4;48.6
54;FRESNOIS-LA-MONTAGNE;fresnois la montagne;Fresnois-la-Montagne;54260;54212;5.65;49.5
54;VIGNEULLES;vigneulles;Vigneulles;54360;54565;6.33333;48.5667
54;MOUTIERS;moutiers;Moutiers;54660;54391;5.96667;49.2333
54;CHARMES-LA-COTE;charmes la cote;Charmes-la-Côte;54113;54120;5.83333;48.6333
54;NOVIANT-AUX-PRES;noviant aux pres;Noviant-aux-Prés;54385;54404;5.88333;48.8333
54;MORIVILLER;moriviller;Moriviller;54830;54386;6.45;48.4833
54;LUPCOURT;lupcourt;Lupcourt;54210;54330;6.23333;48.6167
54;ARRACOURT;arracourt;Arracourt;54370;54023;6.53333;48.7333
54;CREPEY;crepey;Crépey;54170;54143;5.96667;48.5333
54;CRION;crion;Crion;54300;54147;6.53333;48.6333
54;CHAUDENEY-SUR-MOSELLE;chaudeney sur moselle;Chaudeney-sur-Moselle;54200;54122;5.9;48.65
54;PIERREPONT;pierrepont;Pierrepont;54620;54428;5.71667;49.4167
54;JAULNY;jaulny;Jaulny;54470;54275;5.88333;48.9667
54;BERTRICHAMPS;bertrichamps;Bertrichamps;54120;54065;6.8;48.4333
54;ANOUX;anoux;Anoux;54150;54018;5.86667;49.2667
54;HABLAINVILLE;hablainville;Hablainville;54120;54243;6.73333;48.5167
54;FRIAUVILLE;friauville;Friauville;54800;54213;5.85;49.15
54;GORCY;gorcy;Gorcy;54730;54234;5.68473;49.5348
54;HOEVILLE;hoeville;Hoéville;54370;54262;6.43333;48.7
54;BLAINVILLE-SUR-L'EAU;blainville sur l eau;Blainville-sur-l'Eau;54360;54076;6.4;48.55
54;SAINTE-GENEVIEVE;sainte genevieve;Sainte-Geneviève;54700;54474;6.11667;48.8667
54;MONT-L'ETROIT;mont l etroit;Mont-l'Étroit;54170;54379;5.78333;48.5
54;BELLEVILLE;belleville;Belleville;54940;54060;6.1;48.8167
54;ANGOMONT;angomont;Angomont;54540;54017;6.95;48.5167
54;BOUXIERES-AUX-CHENES;bouxieres aux chenes;Bouxières-aux-Chênes;54770;54089;6.26667;48.7667
54;MONT-LE-VIGNOBLE;mont le vignoble;Mont-le-Vignoble;54113;54380;5.85;48.6167
54;CUSTINES;custines;Custines;54670;54150;6.15;48.8
54;TELLANCOURT;tellancourt;Tellancourt;54260;54514;5.63333;49.5
54;TREMBLECOURT;tremblecourt;Tremblecourt;54385;54532;5.93333;48.8
54;CHENIERES;chenieres;Chenières;54720;54127;5.76667;49.4667
54;THOREY-LYAUTEY;thorey lyautey;Thorey-Lyautey;54115;54522;6.03333;48.45
54;SAINT-SUPPLET;saint supplet;Saint-Supplet;54620;54489;5.73333;49.3833
54;MIGNEVILLE;migneville;Mignéville;54540;54368;6.78333;48.5333
54;CHALIGNY;chaligny;Chaligny;54230;54111;6.08333;48.6333
54;ESSEY-LA-COTE;essey la cote;Essey-la-Côte;54830;54183;6.46667;48.4333
54;FERRIERES;ferrieres;Ferrières;54210;54192;6.3;48.55
54;CHAOUILLEY;chaouilley;Chaouilley;54330;54117;6.06667;48.4333
54;RAVILLE-SUR-SANON;raville sur sanon;Raville-sur-Sânon;54370;54445;6.5;48.65
54;HATRIZE;hatrize;Hatrize;54800;54253;5.91667;49.2
54;FEY-EN-HAYE;fey en haye;Fey-en-Haye;54470;54193;5.96667;48.9
54;LANEUVEVILLE-AUX-BOIS;laneuveville aux bois;Laneuveville-aux-Bois;54370;54297;6.65;48.6167
54;REMONCOURT;remoncourt;Remoncourt;54370;54457;6.73667;48.6592
54;OTHE;othe;Othe;54260;54412;5.43333;49.5
54;SAINT-AIL;saint ail;Saint-Ail;54580;54469;5.99556;49.1812
54;LOREY;lorey;Lorey;54290;54324;6.3;48.5
54;GIRAUMONT;giraumont;Giraumont;54780;54227;5.91667;49.1667
54;BACCARAT;baccarat;Baccarat;54120;54039;6.75;48.45
54;BONVILLER;bonviller;Bonviller;54300;54083;6.5;48.6333
54;BEY-SUR-SEILLE;bey sur seille;Bey-sur-Seille;54760;54070;6.33333;48.8
54;SAINT-GERMAIN;saint germain;Saint-Germain;54290;54475;6.33333;48.4333
54;MORVILLE-SUR-SEILLE;morville sur seille;Morville-sur-Seille;54700;54387;6.15;48.9167
54;GRAND-FAILLY;grand failly;Grand-Failly;54260;54236;5.5;49.4167
54;PIERRE-LA-TREICHE;pierre la treiche;Pierre-la-Treiche;54200;54426;5.93333;48.65
54;LEMAINVILLE;lemainville;Lemainville;54740;54309;6.2;48.5
54;SAULNES;saulnes;Saulnes;54650;54493;5.81667;49.5333
54;SAINT-MARD;saint mard;Saint-Mard;54290;54479;6.3;48.5
54;TIERCELET;tiercelet;Tiercelet;54190;54525;5.88333;49.4667
54;FLIREY;flirey;Flirey;54470;54200;5.83333;48.8833
54;BEUVEILLE;beuveille;Beuveille;54620;54067;5.68333;49.4333
54;SAULXEROTTE;saulxerotte;Saulxerotte;54115;54494;5.95;48.4667
54;MEXY;mexy;Mexy;54135;54367;5.78333;49.5
54;BAGNEUX;bagneux;Bagneux;54170;54041;5.88333;48.55
54;LANFROICOURT;lanfroicourt;Lanfroicourt;54760;54301;6.33333;48.8
54;SAINT-CLEMENT;saint clement;Saint-Clément;54950;54472;6.6;48.5333
54;ONVILLE;onville;Onville;54890;54410;5.96667;49.0167
54;LAIX;laix;Laix;54720;54290;5.78333;49.45
54;THIL;thil;Thil;54880;54521;5.9;49.4667
54;BIONVILLE;bionville;Bionville;54540;54075;7.01667;48.4833
54;MENIL-LA-TOUR;menil la tour;Ménil-la-Tour;54200;54360;5.86667;48.7667
54;VILLERS-LES-MOIVRONS;villers les moivrons;Villers-lès-Moivrons;54760;54577;6.25;48.8167
54;MAIRY-MAINVILLE;mairy mainville;Mairy-Mainville;54150;54334;5.85889;49.3037
54;FONTENOY-SUR-MOSELLE;fontenoy sur moselle;Fontenoy-sur-Moselle;54840;54202;5.98333;48.7167
54;BURES;bures;Bures;54370;54106;6.58333;48.7
54;MURVILLE;murville;Murville;54490;54394;5.83333;49.3333
54;DONCOURT-LES-CONFLANS;doncourt les conflans;Doncourt-lès-Conflans;54800;54171;5.93333;49.15
54;BREMENIL;bremenil;Bréménil;54540;54097;6.91667;48.5167
54;GLONVILLE;glonville;Glonville;54122;54229;6.68333;48.4667
54;EINVILLE-AU-JARD;einville au jard;Einville-au-Jard;54370;54176;6.48333;48.65
54;ROSIERES-EN-HAYE;rosieres en haye;Rosières-en-Haye;54385;54463;6;48.7833
54;MANCIEULLES;mancieulles;Mancieulles;54790;54342;5.88333;49.2833
54;CIREY-SUR-VEZOUZE;cirey sur vezouze;Cirey-sur-Vezouze;54480;54129;6.94751;48.5809
54;CONFLANS-EN-JARNISY;conflans en jarnisy;Conflans-en-Jarnisy;54800;54136;5.85;49.1667
54;OGEVILLER;ogeviller;Ogéviller;54450;54406;6.71667;48.55
54;SAINTE-POLE;sainte pole;Sainte-Pôle;54540;54484;6.81667;48.5167
54;FROLOIS;frolois;Frôlois;54160;54214;6.13333;48.5667
54;THUILLEY-AUX-GROSEILLES;thuilley aux groseilles;Thuilley-aux-Groseilles;54170;54523;5.96667;48.5667
54;BULLIGNY;bulligny;Bulligny;54113;54105;5.85;48.5833
54;VAXAINVILLE;vaxainville;Vaxainville;54120;54555;6.75;48.5167
54;VELLE-SUR-MOSELLE;velle sur moselle;Velle-sur-Moselle;54290;54559;6.28333;48.5333
54;JEVONCOURT;jevoncourt;Jevoncourt;54740;54278;6.16667;48.4167
54;PETTONVILLE;pettonville;Pettonville;54120;54422;6.75;48.5333
54;MARAINVILLER;marainviller;Marainviller;54300;54350;6.6;48.5833
54;LOISY;loisy;Loisy;54700;54320;6.1;48.8667
54;FRAISNES-EN-SAINTOIS;fraisnes en saintois;Fraisnes-en-Saintois;54930;54207;6.05;48.3833
54;REMENOVILLE;remenoville;Remenoville;54830;54455;6.46667;48.4667
54;POMPEY;pompey;Pompey;54340;54430;6.11667;48.7667
54;AMANCE;amance;Amance;54770;54012;6.28333;48.7667
54;MANONVILLER;manonviller;Manonviller;54300;54349;6.65;48.5833
54;ATTON;atton;Atton;54700;54027;6.08333;48.9
54;DOMGERMAIN;domgermain;Domgermain;54119;54162;5.81667;48.65
54;FENNEVILLER;fenneviller;Fenneviller;54540;54191;6.88333;48.4833
54;EMBERMENIL;embermenil;Emberménil;54370;54177;6.7;48.6333
54;SAINT-FIRMIN;saint firmin;Saint-Firmin;54930;54473;6.13333;48.4167
54;XONVILLE;xonville;Xonville;54800;54599;5.85;49.05
54;DOMMARTIN-LES-TOUL;dommartin les toul;Dommartin-lès-Toul;54200;54167;5.9;48.6667
54;MAZERULLES;mazerulles;Mazerulles;54280;54358;6.38333;48.75
54;MONT-SUR-MEURTHE;mont sur meurthe;Mont-sur-Meurthe;54360;54383;6.45;48.55
54;NORROY-LES-PONT-A-MOUSSON;norroy les pont a mousson;Norroy-lès-Pont-à-Mousson;54700;54403;6.03333;48.9333
54;VOINEMONT;voinemont;Voinémont;54134;54591;6.16667;48.5167
54;JEZAINVILLE;jezainville;Jezainville;54700;54279;6.03333;48.8667
54;SIONVILLER;sionviller;Sionviller;54300;54507;6.53333;48.6333
54;LEXY;lexy;Lexy;54720;54314;5.73333;49.5
54;VILLEY-LE-SEC;villey le sec;Villey-le-Sec;54840;54583;5.98333;48.6667
54;LACHAPELLE;lachapelle;Chapelle;54120;54287;6.78333;48.4167
54;JOPPECOURT;joppecourt;Joppécourt;54620;54282;5.78333;49.3833
54;ROMAIN;romain;Romain;54360;54461;6.36667;48.5167
54;HARBOUEY;harbouey;Harbouey;54450;54251;6.88333;48.5667
54;SAINT-PANCRE;saint pancre;Saint-Pancré;54730;54485;5.65;49.5333
54;CROISMARE;croismare;Croismare;54300;54148;6.56667;48.6
54;UGNY;ugny;Ugny;54870;54537;5.7;49.4667
54;MONCEL-LES-LUNEVILLE;moncel les luneville;Moncel-lès-Lunéville;54300;54373;6.53333;48.5667
54;ALLONDRELLE-LA-MALMAISON;allondrelle la malmaison;Allondrelle-la-Malmaison;54260;54011;5.56667;49.5167
54;VITRIMONT;vitrimont;Vitrimont;54300;54588;6.43333;48.6
54;ALLAMONT;allamont;Allamont;54800;54009;5.76667;49.1167
54;VILLECEY-SUR-MAD;villecey sur mad;Villecey-sur-Mad;54890;54570;5.96667;49
54;LUDRES;ludres;Ludres;54710;54328;6.16667;48.6167
54;SAINT-JULIEN-LES-GORZE;saint julien les gorze;Saint-Julien-lès-Gorze;54470;54477;5.9;49.0167
54;MARON;maron;Mâron;54230;54352;6.05;48.6333
54;CHAMPEY-SUR-MOSELLE;champey sur moselle;Champey-sur-Moselle;54700;54114;6.06667;48.95
54;REPAIX;repaix;Repaix;54450;54458;6.83333;48.6167
54;MONTIGNY-SUR-CHIERS;montigny sur chiers;Montigny-sur-Chiers;54870;54378;5.66667;49.4833
54;CHAZELLES-SUR-ALBE;chazelles sur albe;Chazelles-sur-Albe;54450;54124;6.78333;48.5833
54;ANSAUVILLE;ansauville;Ansauville;54470;54019;5.83333;48.8167
54;FLAVIGNY-SUR-MOSELLE;flavigny sur moselle;Flavigny-sur-Moselle;54630;54196;6.18333;48.5667
54;FLEVILLE-LIXIERES;fleville lixieres;Fléville-Lixières;54150;54198;5.81667;49.25
54;PONT-SAINT-VINCENT;pont saint vincent;Pont-Saint-Vincent;54550;54432;6.1;48.6
54;JAILLON;jaillon;Jaillon;54200;54272;5.96667;48.75
54;MOIVRONS;moivrons;Moivrons;54760;54372;6.25;48.8167
54;BENNEY;benney;Benney;54740;54062;6.21667;48.5167
54;VILLE-HOUDLEMONT;ville houdlemont;Ville-Houdlémont;54730;54572;5.65;49.55
54;SAINT-MARCEL;saint marcel;Saint-Marcel;54800;54478;5.95;49.1167
54;IGNEY;igney;Igney;54450;54271;6.81389;48.6339
54;SERROUVILLE;serrouville;Serrouville;54560;54504;5.88333;49.4
54;MAILLY-SUR-SEILLE;mailly sur seille;Mailly-sur-Seille;54610;54333;6.25;48.9167
54;HERBEVILLER;herbeviller;Herbéviller;54450;54259;6.75;48.55
54;REHON;rehon;Réhon;54430;54451;5.75;49.5
54;LANEUVEVILLE-DEVANT-BAYON;laneuveville devant bayon;Laneuveville-devant-Bayon;54740;54299;6.26667;48.4667
54;LONGUYON;longuyon;Longuyon;54260;54322;5.6;49.4333
54;THELOD;thelod;Thélod;54330;54515;6.05;48.55
54;LUBEY;lubey;Lubey;54150;54326;5.86667;49.25
54;PUXE;puxe;Puxe;54800;54440;5.8;49.15
54;LIRONVILLE;lironville;Lironville;54470;54317;5.91667;48.8667
54;BRALLEVILLE;bralleville;Bralleville;54740;54094;6.18333;48.4
54;CHARENCY-VEZIN;charency vezin;Charency-Vezin;54260;54118;5.51667;49.4833
54;PONT-A-MOUSSON;pont a mousson;Pont-à-Mousson;54700;54431;6.06667;48.9
54;AVRAINVILLE;avrainville;Avrainville;54385;54034;5.93333;48.7667
54;MANGONVILLE;mangonville;Mangonville;54290;54344;6.28333;48.45
54;COLMEY;colmey;Colmey;54260;54134;5.55;49.45
54;VERDENAL;verdenal;Verdenal;54450;54562;6.81667;48.5833
54;BREMONCOURT;bremoncourt;Brémoncourt;54290;54098;6.35;48.4833
54;BLEMEREY;blemerey;Blémerey;54450;54078;6.73445;48.5831
54;TANTONVILLE;tantonville;Tantonville;54116;54513;6.13333;48.4667
54;VITERNE;viterne;Viterne;54123;54586;6.03333;48.5833
54;LES BAROCHES;les baroches;Baroches;54150;54048;5.88333;49.2333
54;VEZELISE;vezelise;Vézelise;54330;54563;6.08333;48.4833
54;CHAMPIGNEULLES;champigneulles;Champigneulles;54250;54115;6.16667;48.7333
54;CHENICOURT;chenicourt;Chenicourt;54610;54126;6.28333;48.85
54;BREHAIN-LA-VILLE;brehain la ville;Bréhain-la-Ville;54190;54096;5.88333;49.4333
54;ORMES-ET-VILLE;ormes et ville;Ormes-et-Ville;54740;54411;6.2;48.4833
54;GRISCOURT;griscourt;Griscourt;54380;54239;6.01667;48.8333
54;SAINT-REMY-AUX-BOIS;saint remy aux bois;Saint-Rémy-aux-Bois;54290;54487;6.4;48.4167
54;BEUVILLERS;beuvillers;Beuvillers;54560;54069;5.91667;49.3833
54;THEY-SOUS-VAUDEMONT;they sous vaudemont;They-sous-Vaudemont;54930;54516;6.06667;48.4
54;PARROY;parroy;Parroy;54370;54418;6.6;48.6833
54;GUGNEY;gugney;Gugney;54930;54241;6.06667;48.4
54;TRIEUX;trieux;Trieux;54750;54533;5.93333;49.3333
54;ABONCOURT;aboncourt;Aboncourt;54115;54003;5.96667;48.3583
54;FREMENIL;fremenil;Fréménil;54450;54210;6.71667;48.5667
54;VIRECOURT;virecourt;Virecourt;54290;54585;6.31667;48.4667
54;CHANTEHEUX;chanteheux;Chanteheux;54300;54116;6.53333;48.6
54;MANONVILLE;manonville;Manonville;54385;54348;5.91667;48.8333
54;BRIEY;briey;Briey;54150;54099;5.93333;49.25
54;BRATTE;bratte;Bratte;54610;54095;6.21667;48.8167
54;MOUTROT;moutrot;Moutrot;54113;54392;5.9;48.6
54;BOUZANVILLE;bouzanville;Bouzanville;54930;54092;6.1;48.3667
54;LANTEFONTAINE;lantefontaine;Lantéfontaine;54150;54302;5.9;49.25
54;BRULEY;bruley;Bruley;54200;54102;5.85;48.7167
54;BRIN-SUR-SEILLE;brin sur seille;Brin-sur-Seille;54280;54100;6.35;48.7833
54;SAINT-REMIMONT;saint remimont;Saint-Remimont;54740;54486;6.24973;48.4981
54;AUTREY;autrey;Autrey;54160;54032;6.13028;48.532
54;AVRIL;avril;Avril;54150;54036;5.96667;49.2833
54;GELACOURT;gelacourt;Gélacourt;54120;54217;6.73333;48.4833
54;BAYONVILLE-SUR-MAD;bayonville sur mad;Bayonville-sur-Mad;54890;54055;5.98333;49.0167
54;MAMEY;mamey;Mamey;54470;54340;5.95;48.8667
54;XERMAMENIL;xermamenil;Xermaménil;54300;54595;6.46667;48.5333
54;AFFLEVILLE;affleville;Affléville;54800;54004;5.76667;49.2667
54;COINCOURT;coincourt;Coincourt;54370;54133;6.61667;48.7
54;HOUDREVILLE;houdreville;Houdreville;54330;54266;6.1;48.5
54;BLENOD-LES-TOUL;blenod les toul;Blénod-lès-Toul;54113;54080;5.83333;48.6
54;VELAINE-SOUS-AMANCE;velaine sous amance;Velaine-sous-Amance;54280;54558;6.31667;48.7167
54;NEUVILLER-LES-BADONVILLER;neuviller les badonviller;Neuviller-lès-Badonviller;54540;54398;6.88333;48.5167
54;GERMONVILLE;germonville;Germonville;54740;54224;6.21667;48.4
54;CEINTREY;ceintrey;Ceintrey;54134;54109;6.16667;48.5333
54;VEHO;veho;Vého;54450;54556;6.71667;48.6
54;CREVECHAMPS;crevechamps;Crévéchamps;54290;54144;6.26667;48.5333
54;HEILLECOURT;heillecourt;Heillecourt;54180;54257;6.2;48.65
54;HOUSSEVILLE;housseville;Housséville;54930;54268;6.11667;48.4
54;LENONCOURT;lenoncourt;Lenoncourt;54110;54311;6.3;48.6667
54;PUXIEUX;puxieux;Puxieux;54800;54441;5.88333;49.0833
54;LUNEVILLE;luneville;Lunéville;54300;54329;6.5;48.6
54;SPONVILLE;sponville;Sponville;54800;54511;5.83333;49.0667
54;HAROUE;haroue;Haroué;54740;54252;6.18333;48.4667
54;ESSEY-ET-MAIZERAIS;essey et maizerais;Essey-et-Maizerais;54470;54182;5.81667;48.9167
54;CLAYEURES;clayeures;Clayeures;54290;54130;6.4;48.4667
54;GERBECOURT-ET-HAPLEMONT;gerbecourt et haplemont;Gerbécourt-et-Haplemont;54740;54221;6.16667;48.4833
54;VILLACOURT;villacourt;Villacourt;54290;54567;6.35;48.45
54;ESSEY-LES-NANCY;essey les nancy;Essey-lès-Nancy;54270;54184;6.23333;48.7
54;SEICHAMPS;seichamps;Seichamps;54280;54498;6.26667;48.7167
54;LAGNEY;lagney;Lagney;54200;54288;5.83333;48.7333
54;MAXEVILLE;maxeville;Maxéville;54320;54357;6.16667;48.7167
54;VILLE-SUR-YRON;ville sur yron;Ville-sur-Yron;54800;54581;5.86667;49.1167
54;VANDOEUVRE-LES-NANCY;vandoeuvre les nancy;Vandœuvre-lès-Nancy;54500;54547;6.18333;48.65
54;OGNEVILLE;ogneville;Ognéville;54330;54407;6.06667;48.4833
54;CRUSNES;crusnes;Crusnes;54680;54149;5.91667;49.4333
54;TRAMONT-EMY;tramont emy;Tramont-Émy;54115;54529;5.95;48.4
54;AUBOUE;auboue;Auboué;54580;54028;5.98333;49.2167
54;REILLON;reillon;Reillon;54450;54452;6.75;48.6
54;JEANDELIZE;jeandelize;Jeandelize;54800;54277;5.8;49.1667
54;NEUVES-MAISONS;neuves maisons;Neuves-Maisons;54230;54397;6.1;48.6167
54;GRIMONVILLER;grimonviller;Grimonviller;54115;54237;6;48.3833
54;RAON-LES-LEAU;raon les leau;Raon-lès-Leau;54540;54443;7.1;48.5083
54;LANEUVELOTTE;laneuvelotte;Laneuvelotte;54280;54296;6.3;48.7333
54;CHARMOIS;charmois;Charmois;54360;54121;6.38333;48.5333
54;DOMBASLE-SUR-MEURTHE;dombasle sur meurthe;Dombasle-sur-Meurthe;54110;54159;6.35;48.6333
54;AFFRACOURT;affracourt;Affracourt;54740;54005;6.16667;48.4667
54;BIENVILLE-LA-PETITE;bienville la petite;Bienville-la-Petite;54300;54074;6.51667;48.6333
54;DOLCOURT;dolcourt;Dolcourt;54170;54158;5.98333;48.4833
54;AUTREVILLE-SUR-MOSELLE;autreville sur moselle;Autreville-sur-Moselle;54380;54031;6.11667;48.8167
54;VILLETTE;villette;Villette;54260;54582;5.55;49.4667
54;VANDELAINVILLE;vandelainville;Vandelainville;54890;54544;5.96667;49.0167
54;HAMMEVILLE;hammeville;Hammeville;54330;54247;6.06667;48.5
54;MEREVILLE;mereville;Méréville;54850;54364;6.15;48.6
54;BRAINVILLE;brainville;Brainville;54800;54093;5.80556;49.1289
54;TOUL;toul;Toul;54200;54528;5.9;48.6833
54;MOUACOURT;mouacourt;Mouacourt;54370;54388;6.63333;48.6833
54;VATHIMENIL;vathimenil;Vathiménil;54122;54550;6.61667;48.5
54;CHAVIGNY;chavigny;Chavigny;54230;54123;6.13333;48.6333
54;COURBESSEAUX;courbesseaux;Courbesseaux;54110;54139;6.4;48.6833
54;VILLERS-LES-NANCY;villers les nancy;Villers-lès-Nancy;54600;54578;6.15;48.6667
54;MOUSSON;mousson;Mousson;54700;54390;6.08333;48.9
54;THUMEREVILLE;thumereville;Thumeréville;54800;54524;5.8;49.2
54;MONTENOY;montenoy;Montenoy;54760;54376;6.23333;48.8
54;EPLY;eply;Éply;54610;54179;6.18333;48.9167
54;GIBEAUMEIX;gibeaumeix;Gibeaumeix;54112;54226;5.73333;48.5833
54;TRONVILLE;tronville;Tronville;54800;54535;5.91667;49.0833
54;ANDILLY;andilly;Andilly;54200;54016;5.88333;48.7667
54;VILLERS-EN-HAYE;villers en haye;Villers-en-Haye;54380;54573;6.01667;48.8333
54;MARS-LA-TOUR;mars la tour;Mars-la-Tour;54800;54353;5.9;49.1
54;BOUVRON;bouvron;Bouvron;54200;54088;5.88333;48.7333
54;SAXON-SION;saxon sion;Saxon-Sion;54330;54497;6.08333;48.4333
54;VAUDIGNY;vaudigny;Vaudigny;54740;54554;6.2;48.4333
54;QUEVILLONCOURT;quevilloncourt;Quevilloncourt;54330;54442;6.1;48.4667
54;BAINVILLE-AUX-MIROIRS;bainville aux miroirs;Bainville-aux-Miroirs;54290;54042;6.28333;48.4333
54;CHENEVIERES;chenevieres;Chenevières;54122;54125;6.63333;48.5167
54;SEXEY-LES-BOIS;sexey les bois;Sexey-les-Bois;54840;54506;6.01667;48.7167
54;DOMPRIX;domprix;Domprix;54490;54169;5.75;49.3333
54;LANEUVEVILLE-DERRIERE-FOUG;laneuveville derriere foug;Laneuveville-derrière-Foug;54570;54298;5.80445;48.71
54;AZERAILLES;azerailles;Azerailles;54122;54038;6.7;48.4833
54;ABAUCOURT;abaucourt;Abaucourt;54610;54001;6.25;48.9
54;AMENONCOURT;amenoncourt;Amenoncourt;54450;54013;6.78333;48.6333
54;VILLE-AU-MONTOIS;ville au montois;Ville-au-Montois;54620;54568;5.78333;49.4167
54;OZERAILLES;ozerailles;Ozerailles;54150;54413;5.85;49.2333
54;VILLERS-LE-ROND;villers le rond;Villers-le-Rond;54260;54576;5.48333;49.4667
54;LIVERDUN;liverdun;Liverdun;54460;54318;6.05;48.75
54;MAIXE;maixe;Maixe;54370;54335;6.43333;48.65
54;AVILLERS;avillers;Avillers;54490;54033;5.73584;49.3234
54;HARAUCOURT;haraucourt;Haraucourt;54110;54250;6.36667;48.6667
54;TUCQUEGNIEUX;tucquegnieux;Tucquegnieux;54640;54536;5.88333;49.3
54;MOUAVILLE;mouaville;Mouaville;54800;54389;5.76667;49.2167
54;PAGNY-SUR-MOSELLE;pagny sur moselle;Pagny-sur-Moselle;54530;54415;6.01667;48.9833
54;VANDIERES;vandieres;Vandières;54121;54546;6.03333;48.95
54;SAIZERAIS;saizerais;Saizerais;54380;54490;6.05;48.8
54;DOMJEVIN;domjevin;Domjevin;54450;54163;6.7;48.5833
54;BAYON;bayon;Bayon;54290;54054;6.31667;48.4833
54;HOMECOURT;homecourt;Homécourt;54310;54263;5.98333;49.2333
54;COSNES-ET-ROMAIN;cosnes et romain;Cosnes-et-Romain;54400;54138;5.71667;49.5167
54;VILLERS-LA-MONTAGNE;villers la montagne;Villers-la-Montagne;54920;54575;5.81667;49.4667
54;VIVIERS-SUR-CHIERS;viviers sur chiers;Viviers-sur-Chiers;54260;54590;5.63333;49.4667
54;FORCELLES-SAINT-GORGON;forcelles saint gorgon;Forcelles-Saint-Gorgon;54330;54203;6.1;48.45
