"Libellé Sortie";"Code Enquète";"Membre Association";"Nom Association";"Espéce maille";"declaration Connaissance";"Taille déclarée";"connaissance réglementation";"Utilisation outil";"Source outil";"Type d'outil";"Outil Conforme";"Espèce quantité";"Connaissance quota";"Quantité déclarée";"Unite";"Reglementation Quantité";"Espèce période";"Connaissance Période";"Périodes Déclarées";"Connaissance Règlementation Période";"Informé Législation";"Source information législation";"Conseils consommation"
"Saint-Nicolas_11/09/2014_MT_191";;"Non";;"Bouquet commun";"espèce sans maille";40;"Réponse incorrecte ou NSP";"Non";"Aucun outil";"Aucun outil";;"Bouquet commun";"Oui";;;"Réponse incorrecte ou NSP";;;;;"Oui";"Panneau d'information/affichage | Médias (journaux, radios, tv)";"Non renseigné"
"Saint-Nicolas_11/09/2014_MT_192";;"Non";;;"espèce sans maille";90;"Réponse correcte";"Oui";"Campagne de sensibilisation";;;;"Oui";;;"Réponse correcte";;;;;"Non renseigné";"";"Non renseigné"
"Saint-Nicolas_12/08/2014_JLB_148";;"Non";;"Bouquet commun";"espèce sans maille";50;"Réponse correcte";"Oui mais pas aujourd'hui";;;;;;;;"Réponse incorrecte ou NSP";;;;;"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …) | Médias (journaux, radios, tv) | Internet / Applications mobiles";"Non renseigné"
"Saint-Nicolas_12/08/2014_TG_147";;"Non";;"Bouquet commun";"espèce sans maille";;"Réponse incorrecte ou NSP";"Non";"Aucun outil";"Aucun outil";;"Bouquet commun";"Oui";;;"Réponse incorrecte ou NSP";;;;;"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …)";"Non renseigné"
"Saint-Nicolas_12/08/2014_TG_149";;"Non";;"Bouquet commun";"espèce sans maille";60;"Réponse incorrecte ou NSP";"Oui mais pas aujourd'hui";;;;"Bouquet commun";"Ne sait pas";;;"Réponse incorrecte ou NSP";;;;;"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …) | Médias (journaux, radios, tv) | Internet / Applications mobiles";"Non renseigné"
"Saint-Nicolas_13/08/2014_CG_154";;"Non";;"Palourdes";"espèce sans maille";40;"Réponse correcte";"Non";"Aucun outil";"Aucun outil";;"Palourdes";"Oui";150;;"Réponse correcte";;;;;"Oui";"Panneau d'information/affichage";"Oui"
"Saint-Nicolas_13/08/2014_CG_155";;"Non";;"Bouquet commun";"espèce sans maille";30;"Réponse incorrecte ou NSP";"Non";"Aucun outil";"Aucun outil";;"Etrille";"Oui";;;"Réponse correcte";;;;;"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …) | Internet / Applications mobiles";"Non renseigné"
"Saint-Nicolas_13/08/2014_MD_152";;"Non";;"Vernis";"espèce sans maille";;"Réponse correcte";"Non";"Aucun outil";"Aucun outil";;"Vernis";"Oui";;;"Réponse correcte";;;;;"Oui";"Panneau d'information/affichage";"Oui"
"Saint-Nicolas_13/08/2014_MD_153";;"Non";;"Vernis";"espèce sans maille";;"Réponse incorrecte ou NSP";"Non";"Aucun outil";"Aucun outil";;"Vernis";"Ne sait pas";;;"Réponse incorrecte ou NSP";;;;;"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …)";"Oui"
"Saint-Nicolas_14/06/2014_MD_123";;"Non";;"Palourdes";"espèce sans maille";40;"Réponse correcte";"Oui";"Anatomique (phalange, largeur de paume, pouce…)";;;"Palourdes";"Oui";;;"Réponse correcte";;;;;"Oui";"Annuaire des marées";"Oui"
"Saint-Nicolas_14/06/2014_MD_124";;"Non";;"Bigorneau";"espèce sans maille";;"Réponse correcte";"Non";"Aucun outil";"Aucun outil";;"Bigorneau";"Ne sait pas";;;"Réponse incorrecte ou NSP";;;;;"Non renseigné";"";"Non renseigné"
"Saint-Nicolas_14/06/2014_MD_125";;"Non";;;"espèce sans maille";90;"Réponse correcte";"Oui";"Artisanal";"Marque engin de pêche";;;"Oui";;;"Réponse correcte";;;;;"Oui";"Annuaire des marées";"Non renseigné"
"Saint-Nicolas_14/06/2014_MD_126";;"Non";;"Praire";"espèce sans maille";40;"Réponse incorrecte ou NSP";"Oui";"Anatomique (phalange, largeur de paume, pouce…)";;;"Praire";"Oui";;;"Réponse correcte";;;;;"Oui";"Annuaire des marées";"Oui"
"Saint-Nicolas_14/07/2014_HM_133";;"Non";;"Bouquet commun";"espèce sans maille";35;"Réponse incorrecte ou NSP";"Non";"Aucun outil";"Aucun outil";;"Bouquet commun";"Ne sait pas";;;"Réponse incorrecte ou NSP";;;;;"Oui";"Annuaire des marées";"Non renseigné"
"Saint-Nicolas_14/07/2014_MD_132";;"Non";;"Palourdes";"espèce sans maille";60;"Réponse incorrecte ou NSP";"Oui";"Artisanal";;;"Palourdes";"Ne sait pas";;;"Réponse incorrecte ou NSP";;;;;"Oui";"Annuaire des marées";"Oui"
"Saint-Nicolas_14/08/2014_Maud_160";;"Non";;;"espèce sans maille";;"Réponse incorrecte ou NSP";"Non";"Aucun outil";"Aucun outil";;;;;;"Réponse incorrecte ou NSP";;;;;"Oui";"Panneau d'information/affichage";"Oui"
"Saint-Nicolas_14/08/2014_Maud_161";;"Non";;"Palourdes";"espèce sans maille";40;"Réponse correcte";"Oui";;;;;;;;"Réponse incorrecte ou NSP";;;;;"Oui";"Annuaire des marées | Médias (journaux, radios, tv)";"Non renseigné"
"Saint-Nicolas_15/08/2014_ND_162";;"Non";;;"espèce sans maille";;"Réponse incorrecte ou NSP";"Non";"Aucun outil";"Aucun outil";;;"Oui";;;"Réponse incorrecte ou NSP";;;;;"Oui";"Capitainerie / Club Nautique / Préfecture / Affaires maritimes / Mairies  | Internet / Applications mobiles";"Non renseigné"
"Saint-Nicolas_20/03/2015_CA_230";;"Oui";"""APLOC"" Loctudy";;"espèce sans maille";90;"Réponse correcte";"Oui";"Commerce";"Pied à coulisse FNPPSF";;;"Oui";;;"Réponse correcte";;;;;"Oui";"Annuaire des marées";"Non renseigné"
"Saint-Nicolas_20/03/2015_CA_231";;"Non";;;"espèce sans maille";90;"Réponse correcte";"Oui";"Artisanal";;;;"Oui";;;"Réponse correcte";;;;;"Non renseigné";"";"Non renseigné"
"Saint-Nicolas_20/03/2015_CA_232";;"Non renseigné";;;"espèce sans maille";;;;;;;;;;;"Réponse incorrecte ou NSP";;;;;"Non renseigné";"";"Non renseigné"
"Saint-Nicolas_20/03/2015_CA_233";;"Non";;;"espèce sans maille";;;"Oui";"Campagne de sensibilisation";"Reglette LIFE";;;"Oui";;;;;;;;"Oui";"Campagne de sensibilisation";"Non renseigné"
"Saint-Nicolas_20/03/2015_CA_234";;"Oui";;;"espèce sans maille";90;"Réponse correcte";"Oui";"Campagne de sensibilisation";"Reglette LIFE";;;"Oui";;;"Réponse correcte";;;;;"Oui";"Internet / Applications mobiles";"Non renseigné"
"Saint-Nicolas_20/03/2015_TB_235";;"Non";;;"espèce sans maille";90;"Réponse correcte";"Non";"Aucun outil";"Aucun outil";;;"Oui";;;"Réponse correcte";;;;;"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …)";"Non renseigné"
"Saint-Nicolas_20/03/2015_TB_236";;"Oui";;;"espèce sans maille";90;"Réponse correcte";"Oui";"Commerce";"Pied à coulisse FNPPSF";;;"Oui";;;"Réponse correcte";;;;;"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …)";"Non renseigné"
"Saint-Nicolas_20/03/2015_TB_237";;"Oui";;;"espèce sans maille";90;"Réponse correcte";"Oui";"Artisanal";"Marque engin de pêche";;;"Oui";;;"Réponse correcte";;;;;"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …)";"Non renseigné"
"Saint-Nicolas_31/07/2015_KV et DG_271";;"Oui";;"Palourdes";"espèce sans maille";40;"Réponse correcte";"Non";"Aucun outil";"Aucun outil";;"Palourdes";"Oui";3;;"Réponse correcte";;;;;"Oui";"Panneau d'information/affichage | Annuaire des marées";"Oui"
"Saint-Nicolas_31/07/2015_KV et DG_272";;"Non";;"Palourdes";"espèce sans maille";40;"Réponse correcte";"Non";"Aucun outil";"Aucun outil";;"Palourdes";"Oui";2;;"Réponse incorrecte ou NSP";;;;;"Non renseigné";"";"Oui"
"Plateau du Four_03/08/2015_EB_3";;"Non";;;"espèce sans maille";;"Réponse inférieure";"Non";"Aucun outil";"Aucun outil";;;"Ne sait pas";;;"Réponse incorrecte ou NSP";;;;;"Non renseigné";"";"Non renseigné"
"Plateau du Four_03/08/2015_EB_4";;"Non";;"Moules";"espèce sans maille";4;"Réponse supérieure";"Non";"Aucun outil";"Aucun outil";;;"Ne sait pas";;;"Réponse incorrecte ou NSP";;;;;"Oui";"Internet / Applications mobiles";"Non"
"Plateau du Four_03/08/2015_MM_PM_1";;"Non";;"Tourteau";"espèce sans maille";8;"Réponse inférieure";"Non";"Aucun outil";"Aucun outil";;;"Ne sait pas";;;"Réponse incorrecte ou NSP";;;;;"Oui";"Internet / Applications mobiles";"Oui"
"Plateau du Four_03/08/2015_MM_PM_2";;"Non";;;"espèce sans maille";;"Réponse inférieure";"Non";"Aucun outil";"Aucun outil";;;"Ne sait pas";;;"Réponse incorrecte ou NSP";;;;;"Non renseigné";"";"Oui"
"Plateau du Four_04/08/2015_AP_HL_5";;"Non";;;"espèce sans maille";;"Réponse inférieure";"Non";"Aucun outil";"Aucun outil";;;"Ne sait pas";;;"Réponse incorrecte ou NSP";;;;;"Non renseigné";"";"Oui"
"Plateau du Four_04/08/2015_EB_6";;"Non";;"Moules";"espèce sans maille";4;"Réponse supérieure";"Non";"Aucun outil";"Aucun outil";;"Moules";"Oui";4;;"Réponse supérieure";;;;;"Oui";"Internet / Applications mobiles";"Non renseigné"
"Plateau du Four_04/08/2015_EB_7";;"Non";;;"espèce sans maille";;"Réponse inférieure";"Non";"Aucun outil";"Aucun outil";;;"Ne sait pas";;;"Réponse incorrecte ou NSP";;;;;"Non renseigné";"";"Non renseigné"
"Plateau du Four_06/06/2016_MH_18";;"Non";;"Tourteau";"espèce sans maille";14;"Réponse supérieure";"Oui";"Campagne de sensibilisation";"Mesure graduée (pied à coulisse ou réglet)";;"Tourteau";"Oui";1;;"Réponse supérieure";;;;;"Oui";"Médias (journaux, radios, tv)";"Non renseigné"
"Plateau du Four_06/06/2016_MH_19";;"Non";;"Tourteau";"espèce sans maille";14;"Réponse supérieure";"Oui";"Anatomique (phalange, largeur de paume, pouce…)";;;;"Oui";;;"Réponse inférieure";;;;;"Oui";"Panneau d'information/affichage | Médias (journaux, radios, tv)";"Non renseigné"
"Plateau du Four_07/06/2016_EG+MJ_20";;"Non";;"Tourteau";"espèce sans maille";13;"Réponse supérieure";"Oui";"Anatomique (phalange, largeur de paume, pouce…)";;;;"Oui";;;"Réponse inférieure";;;;;"Non renseigné";"";"Non renseigné"
"Plateau du Four_07/06/2016_EG+MJ_21";;"Non";;"Tourteau";"espèce sans maille";13;"Réponse supérieure";"Oui mais pas aujourd'hui";"Campagne de sensibilisation";"Campagne de sensibilisation";;"Moules";"Oui";5;;"Réponse supérieure";;;;;"Oui";"Internet / Applications mobiles";"Non renseigné"
"Plateau du Four_19/09/2016_BG_22";;"Non";;"Tourteau";"espèce sans maille";13;"Réponse supérieure";"Non";"Aucun outil";"Aucun outil";;"Tourteau";"Oui";;;"Réponse supérieure";;;;;"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …) | Médias (journaux, radios, tv) | Internet / Applications mobiles";"Non renseigné"
"Plateau du Four_20/09/2016_EB_25";;"Non";;"Tourteau";"espèce sans maille";14;"Réponse supérieure";"Oui";"Campagne de sensibilisation";"Autre type de réglette";;"Tourteau";"Oui";6;;"Réponse supérieure";;;;;"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …) | Internet / Applications mobiles";"Non renseigné"
"Plateau du Four_20/09/2016_EB+MR_24";;"Non";;"Tourteau";"espèce sans maille";;"Réponse inférieure";"Non";"Aucun outil";"Aucun outil";;"Tourteau";"Ne sait pas";;;"Réponse inférieure";;;;;"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …)";"Non renseigné"
"Plateau du Four_20/09/2016_FC_23";;"Non";;"Tourteau";"espèce sans maille";13;"Réponse supérieure";"Non";"Aucun outil";"Aucun outil";;"Tourteau";"Oui";;;"Réponse supérieure";;;;;"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …)";"Non renseigné"
"Plateau du Four_28/09/2015_MO+AC_15";;"Non";;;"espèce sans maille";;"Réponse supérieure";"Oui";"Anatomique (phalange, largeur de paume, pouce…)";;;;"Oui";;;"Réponse inférieure";;;;;"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …)";"Non renseigné"
"Plateau du Four_28/09/2015_MO+AC_16";;"Non";;"Tourteau";"espèce sans maille";13;"Réponse supérieure";"Oui";"Anatomique (phalange, largeur de paume, pouce…)";;;"Tourteau";"Ne sait pas";;;"Réponse incorrecte ou NSP";;;;;"Oui";"Panneau d'information/affichage | Médias (journaux, radios, tv)";"Non renseigné"
"Plateau du Four_28/09/2015_MO+AC_17";;"Non";;"Tourteau";"espèce sans maille";13;"Réponse supérieure";"Oui";"Anatomique (phalange, largeur de paume, pouce…)";;;;"Ne sait pas";;;"Réponse incorrecte ou NSP";;;;;"Oui";"Médias (journaux, radios, tv)";"Non renseigné"
"Plateau du Four_31/08/2015_EB_11";;"Non";;"Tourteau";"espèce sans maille";14;"Réponse supérieure";"Oui";"Campagne de sensibilisation";"Autre type de réglette";;"Tourteau";"Oui";6;;"Réponse supérieure";;;;;"Oui";"Capitainerie / Club Nautique / Préfecture / Affaires maritimes / Mairies  | Internet / Applications mobiles";"Non renseigné"
"Plateau du Four_31/08/2015_EB_12";;"Non";;"Tourteau";"espèce sans maille";14;"Réponse supérieure";"Non";"Aucun outil";"Aucun outil";;;"Ne sait pas";;;"Réponse incorrecte ou NSP";;;;;"Oui";"Capitainerie / Club Nautique / Préfecture / Affaires maritimes / Mairies  | Internet / Applications mobiles";"Non renseigné"
"Plateau du Four_31/08/2015_EB_13";;"Non";;"Tourteau";"espèce sans maille";13;"Réponse supérieure";"Non";"Aucun outil";"Aucun outil";;;"Ne sait pas";;;"Réponse incorrecte ou NSP";;;;;"Oui";"Internet / Applications mobiles";"Non renseigné"
"Plateau du Four_31/08/2015_EB+LD_10";;"Non";;"Tourteau";"espèce sans maille";14;"Réponse supérieure";"Oui";"Campagne de sensibilisation";"Autre type de réglette";;"Tourteau";"Oui";6;;"Réponse supérieure";;;;;"Oui";"Internet / Applications mobiles";"Non renseigné"
"Plateau du Four_31/08/2015_IT_14";;"Non";;"Tourteau";"espèce sans maille";14;"Réponse supérieure";"Non";"Aucun outil";"Aucun outil";;;"Ne sait pas";;;"Réponse incorrecte ou NSP";;;;;"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …)";"Non renseigné"
"Plateau du Four_31/08/2015_LD_8";;"Non";;"Tourteau";"espèce sans maille";13;"Réponse supérieure";"Non";"Aucun outil";;;;"Ne sait pas";;;"Réponse incorrecte ou NSP";;;;;"Oui";"Internet / Applications mobiles";"Non renseigné"
"Plateau du Four_31/08/2015_LD_9";;"Non";;"Tourteau";"espèce sans maille";13;"Réponse supérieure";"Non";"Aucun outil";"Aucun outil";;;"Ne sait pas";;;"Réponse incorrecte ou NSP";;;;;"Non renseigné";"";"Non renseigné"
"Beg Lann. SARZEAU_03/08/2016_margot le priol_BEG12";;"Non";;;"espèce sans maille";;;"Non";"Aucun outil";"Aucun outil";;;;;;"Réponse incorrecte ou NSP";;;;;"Oui";"Capitainerie / Club Nautique / Préfecture / Affaires maritimes / Mairies ";"Non renseigné"
"Beg Lann. SARZEAU_03/08/2016_margot le priol_BEG13";;"Non";;;"espèce sans maille";;"Réponse incorrecte ou NSP";"Non";"Aucun outil";"Aucun outil";;;"Ne sait pas";;;"Réponse incorrecte ou NSP";;;;;"Non renseigné";"";"Non renseigné"
"Beg Lann. SARZEAU_03/08/2016_margot le priol_BEG14";;"Oui";"APR plongée";"Palourdes";"espèce sans maille";;"Réponse correcte";"Oui";"Artisanal";;;"Palourdes";"Oui";;;"Réponse correcte";;;;;"Oui";"Panneau d'information/affichage";"Non renseigné"
"Beg Lann. SARZEAU_04/07/2016_Leslie Veron_BEG 08";;"Non";;"Etrille";"espèce sans maille";;"Réponse incorrecte ou NSP";"Non";"Aucun outil";"Aucun outil";;"Etrille";"Ne sait pas";;;"Réponse incorrecte ou NSP";;;;;"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …)";"Non renseigné"
"Beg Lann. SARZEAU_04/07/2016_Leslie Veron_BEG 09";;"Oui";"Fédé de pêche de Saint Laurent";"Palourdes";"espèce sans maille";;"Réponse inférieure";"Non";"Aucun outil";"Aucun outil";;"Palourdes";"Ne sait pas";;;"Réponse incorrecte ou NSP";;;;;"Oui";"Panneau d'information/affichage | Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …) | Professionnels du tourisme";"Non renseigné"
"Beg Lann. SARZEAU_04/08/2016_margot le priol_BEG18";;"Non";;;"espèce sans maille";;"Réponse incorrecte ou NSP";"Non";"Aucun outil";"Aucun outil";;;"Oui";;;"Réponse incorrecte ou NSP";;;;;"Oui";"Médias (journaux, radios, tv)";"Non renseigné"
"Beg Lann. SARZEAU_04/08/2016_margot le priol_BEG19";;"Non";;"Palourdes";"espèce sans maille";;"Réponse correcte";"Non";"Aucun outil";"Aucun outil";;;"Ne sait pas";;;"Réponse incorrecte ou NSP";;;;;"Oui";"Panneau d'information/affichage | Internet / Applications mobiles";"Non renseigné"
"Beg Lann. SARZEAU_07/06/2016_Leslie Veron_BEG 01";;"Non";;"Palourdes";"espèce sans maille";;"Réponse incorrecte ou NSP";"Non";"Aucun outil";"Aucun outil";;"Palourdes";"Ne sait pas";;;"Réponse incorrecte ou NSP";;;;;"Oui";"Panneau d'information/affichage | Médias (journaux, radios, tv)";"Non renseigné"
"Beg Lann. SARZEAU_07/06/2016_Leslie Veron_BEG 02";;"Non";;"Palourdes";"espèce sans maille";;"Réponse incorrecte ou NSP";"Non";"Aucun outil";"Aucun outil";;"Palourdes";"Oui";;;"Réponse incorrecte ou NSP";;;;;"Oui";"Panneau d'information/affichage";"Non renseigné"
"Beg Lann. SARZEAU_07/06/2016_Leslie Veron_BEG 03";;"Non";;"Moules";"espèce sans maille";;"Réponse incorrecte ou NSP";"Oui";"Campagne de sensibilisation";;;"Moules";"Oui";;;"Réponse incorrecte ou NSP";;;;;"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …)";"Non renseigné"
"Beg Lann. SARZEAU_07/06/2016_Leslie Veron_BEG 04";;"Non";;;"espèce sans maille";;"Réponse incorrecte ou NSP";"Non";"Aucun outil";"Aucun outil";;;"Oui";;;"Réponse incorrecte ou NSP";;;;;"Non renseigné";"";"Non renseigné"
"Beg Lann. SARZEAU_08/07/2015_Margaux Féon_BEG 01";;"Non";;"Palourdes";"espèce sans maille";;"Réponse correcte";"Non";"Aucun outil";"Aucun outil";;;"Ne sait pas";;;"Réponse incorrecte ou NSP";;;;;"Non renseigné";"";"Non renseigné"
"Beg Lann. SARZEAU_08/07/2015_Margaux Féon_BEG 02";;"Non";;"Palourdes";"espèce sans maille";;"Réponse inférieure";"Non";"Aucun outil";"Aucun outil";;;"Ne sait pas";;;"Réponse incorrecte ou NSP";;;;;"Non renseigné";"";"Non renseigné"
"Beg Lann. SARZEAU_09/07/2015_Margaux Féon_BEG 03";;"Non";;;"espèce sans maille";;"Réponse incorrecte ou NSP";"Non";"Aucun outil";"Aucun outil";;;"Ne sait pas";;;"Réponse incorrecte ou NSP";;;;;"Non renseigné";"";"Non renseigné"
"Beg Lann. SARZEAU_09/07/2015_Margaux Féon_BEG 04";;"Non renseigné";;;"espèce sans maille";;;;;;;;;;;"Réponse incorrecte ou NSP";;;;;"Non renseigné";"";"Non renseigné"
"Beg Lann. SARZEAU_09/07/2015_Margaux Féon_BEG 05";;"Non";;"Palourdes";"espèce sans maille";;"Réponse correcte";"Non";"Aucun outil";"Aucun outil";;"Palourdes";"Oui";170;;"Réponse supérieure";;;;;"Oui";"Campagne de sensibilisation";"Non renseigné"
"Beg Lann. SARZEAU_11/09/2015_Margaux Féon_BEG 21";;"Non";;;"espèce sans maille";;"Réponse correcte";"Non";"Aucun outil";"Aucun outil";;;"Ne sait pas";;;"Réponse incorrecte ou NSP";;;;;"Oui";"Médias (journaux, radios, tv)";"Non renseigné"
"Beg Lann. SARZEAU_11/09/2015_Margaux Féon_BEG 22";;"Non";;"Palourdes";"espèce sans maille";;"Réponse inférieure";"Non";"Aucun outil";"Aucun outil";;"Palourdes";"Oui";;;"Réponse ancienne valeur";;;;;"Oui";"Panneau d'information/affichage | Médias (journaux, radios, tv)";"Non renseigné"
"Beg Lann. SARZEAU_12/09/2015_Margaux Féon_BEG 23";;"Non renseigné";;;"espèce sans maille";;;;;;;;;;;;;;;;"Non renseigné";"";"Non renseigné"
"Beg Lann. SARZEAU_12/09/2015_Margaux Féon_BEG 24";;"Non";;;"espèce sans maille";;"Réponse incorrecte ou NSP";"Non";"Aucun outil";"Aucun outil";;;"Ne sait pas";;;"Réponse incorrecte ou NSP";;;;;"Non renseigné";"";"Non renseigné"
"Beg Lann. SARZEAU_12/09/2015_Margaux Féon_BEG 25";;"Non";;;"espèce sans maille";;"Réponse incorrecte ou NSP";"Oui mais pas aujourd'hui";"Commerce";"Pied à coulisse FNPPSF";;;"Ne sait pas";;;"Réponse incorrecte ou NSP";;;;;"Non renseigné";"";"Non renseigné"
"Beg Lann. SARZEAU_12/09/2015_Margaux Féon_BEG 26";;"Oui";"Association des pêcheurs plaisanciers de penvins";;"espèce sans maille";;"Réponse correcte";"Non";"Aucun outil";"Aucun outil";;;"Oui";;;"Réponse correcte";;;;;"Oui";"Panneau d'information/affichage | Médias (journaux, radios, tv) | Internet / Applications mobiles";"Non renseigné"
"Beg Lann. SARZEAU_15/09/2015_Margaux Féon_BEG 27";;"Non";;"Palourdes";"espèce sans maille";;"Réponse correcte";"Non";"Aucun outil";"Aucun outil";;"Palourdes";"Oui";;;"Réponse ancienne valeur";;;;;"Oui";"Médias (journaux, radios, tv)";"Non renseigné"
"Beg Lann. SARZEAU_15/09/2015_Margaux Féon_BEG 28";;"Non renseigné";;;"espèce sans maille";;"Réponse supérieure";"Non";"Aucun outil";"Aucun outil";;;"Ne sait pas";;;"Réponse incorrecte ou NSP";;;;;"Oui";"Médias (journaux, radios, tv)";"Non renseigné"
"Beg Lann. SARZEAU_16/12/2016_Leslie Veron_BEG22";;"Non";;;"espèce sans maille";;"Réponse incorrecte ou NSP";"Oui mais pas aujourd'hui";"Campagne de sensibilisation";"Réglette à trou (type IODDE)";;;"Oui";40;;"Réponse supérieure";;;;;"Oui";"Internet / Applications mobiles";"Non renseigné"
"Beg Lann. SARZEAU_16/12/2016_Leslie Veron_BEG27";;"Non";;;"espèce sans maille";;"Réponse incorrecte ou NSP";"Non";"Aucun outil";"Aucun outil";;;"Oui";40;;"Réponse supérieure";;;;;"Oui";"Panneau d'information/affichage | Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …)";"Non renseigné"
"Beg Lann. SARZEAU_16/12/2016_Leslie Veron_BEG28";;"Non";;;"espèce sans maille";7;"Réponse supérieure";"Non";"Aucun outil";"Aucun outil";;;"Ne sait pas";;;"Réponse incorrecte ou NSP";;;;;"Oui";"Médias (journaux, radios, tv)";"Non renseigné"
"Beg Lann. SARZEAU_16/12/2016_margot le priol_BEG23";;"Non";;;"espèce sans maille";6;"Réponse correcte";"Non";"Aucun outil";"Aucun outil";;;"Ne sait pas";;;"Réponse incorrecte ou NSP";;;;;"Oui";"Internet / Applications mobiles";"Non renseigné"
