"Libellé Sortie";"Code Enquète";"Commune résidence";"Département";"Pays";"De passage";"Commune séjour";"Durée séjour";"Hebergement";"Premier Séjour";"Fréquence Visites";"Influence Destination";"Influence Date";"Sexe - Pécheur";"Annee Naissance - Pécheur";"CSP - Pécheur";"Sexe - Autre membre";"Annee Naissance - Autre membre";"CSP - Autre membre";"Tri récolte";"Accueil";"Sensibilisation";"Remarques pécheur";"Précisions remarques"
"2018-03-02-EGMP-SEN-010";"2018-03-02_EGMP_093_371010";"PORT DES BARQUES";;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";"Panier de 5kg, respect de la réglementation"
"2018-03-02-EGMP-SEN-011";"2018-03-02_EGMP_093_371016";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";"26 kg pêchées à 5 personnes"
"2018-07-14_MORL_07_371025";"2018-07-14-MORL-SEN-012";"ALENCON";;;"en séjour sur une commune";"ST POL DE LEON";7;;"Non renseigné";;"Non, secondaire";"Non, secondaire";"F";1970;"0_Non Renseigné";"F";2006;"0_Non Renseigné";"Tri partiel";"Bon";"Oui";"";
"2018-07-14_MORL_07_371025";"2018-07-14-MORL-SEN-012";"ALENCON";;;"en séjour sur une commune";"ST POL DE LEON";7;;"Non renseigné";;"Non, secondaire";"Non, secondaire";"F";1970;"0_Non Renseigné";"F";2000;"0_Non Renseigné";"Tri partiel";"Bon";"Oui";"";
"2018-07-14_MORL_07_371025";"2018-07-14-MORL-SEN-012";"ALENCON";;;"en séjour sur une commune";"ST POL DE LEON";7;;"Non renseigné";;"Non, secondaire";"Non, secondaire";"F";1970;"0_Non Renseigné";"M";1970;"0_Non Renseigné";"Tri partiel";"Bon";"Oui";"";
"2018-07-14_MORL_07_371025";"2018-07-14-MORL-SEN-012";"ALENCON";;;"en séjour sur une commune";"ST POL DE LEON";7;;"Non renseigné";;"Non, secondaire";"Non, secondaire";"F";1970;"0_Non Renseigné";"M";1995;"0_Non Renseigné";"Tri partiel";"Bon";"Oui";"";
"2018-07-14_MORL_07_371025";"2018-07-14-MORL-SEN-012";"ALENCON";;;"en séjour sur une commune";"ST POL DE LEON";7;;"Non renseigné";;"Non, secondaire";"Non, secondaire";"F";1970;"0_Non Renseigné";"F";2002;"0_Non Renseigné";"Tri partiel";"Bon";"Oui";"";
"2018-07-14_MORL_07_371037";"2018-07-14-MORL-SEN-014";"ST POL DE LEON";;;"en séjour sur une commune";;;;;;;;"M";1955;"0_Non Renseigné";"F";1955;"0_Non Renseigné";"Non Triée";"Bon";"Oui";"";
"2018-07-14_MORL_07_371045";"2018-07-14-MORL-SEN-015";"PARIS 01";;;"en séjour sur une commune";"LANDIVISIAU";;"Camping car";;;"Non, secondaire";"Non, secondaire";"F";1960;"0_Non Renseigné";"M";1960;"0_Non Renseigné";"Récolte conforme";"Bon";"Oui";"";
"2018-07-14_MORL_07_371045";"2018-07-14-MORL-SEN-015";"PARIS 01";;;"en séjour sur une commune";"LANDIVISIAU";;"Camping car";;;"Non, secondaire";"Non, secondaire";"F";1960;"0_Non Renseigné";"F";1960;"0_Non Renseigné";"Récolte conforme";"Bon";"Oui";"";
"2018-07-14_MORL_07_371045";"2018-07-14-MORL-SEN-015";"PARIS 01";;;"en séjour sur une commune";"LANDIVISIAU";;"Camping car";;;"Non, secondaire";"Non, secondaire";"F";1960;"0_Non Renseigné";"F";1980;"0_Non Renseigné";"Récolte conforme";"Bon";"Oui";"";
"2018-07-14_MORL_07_371045";"2018-07-14-MORL-SEN-015";"PARIS 01";;;"en séjour sur une commune";"LANDIVISIAU";;"Camping car";;;"Non, secondaire";"Non, secondaire";"F";1960;"0_Non Renseigné";"M";2010;"0_Non Renseigné";"Récolte conforme";"Bon";"Oui";"";
"2018-07-14_MORL_07_371056";"2018-07-14-MORL-SEN-016";"PARIS 01";;;"en séjour sur une commune";"ST POL DE LEON";7;;;;"Non, secondaire";"Non, secondaire";"F";1980;"0_Non Renseigné";"M";1980;"0_Non Renseigné";"Récolte conforme";"Bon";"Oui";"";
"2018-07-14_MORL_07_371066";"2018-07-14-MORL-SEN-017";"ST POL DE LEON";;;"en séjour sur une commune";;;;;;;;"F";1960;"0_Non Renseigné";"F";2010;"0_Non Renseigné";"Récolte conforme";"Bon";"Oui";"";
"2018-07-14_MORL_07_371074";"2018-07-14-MORL-SEN-018";"MARSEILLE 01";;;"en séjour sur une commune";"CLEDER";;;;;"Non, secondaire";"Non, secondaire";"F";1985;"0_Non Renseigné";"M";1960;"0_Non Renseigné";"Tri partiel";"Bon";"Oui";"";
"2018-07-14_MORL_07_371074";"2018-07-14-MORL-SEN-018";"MARSEILLE 01";;;"en séjour sur une commune";"CLEDER";;;;;"Non, secondaire";"Non, secondaire";"F";1985;"0_Non Renseigné";"M";1985;"0_Non Renseigné";"Tri partiel";"Bon";"Oui";"";
"2018-07-14_MORL_07_371074";"2018-07-14-MORL-SEN-018";"MARSEILLE 01";;;"en séjour sur une commune";"CLEDER";;;;;"Non, secondaire";"Non, secondaire";"F";1985;"0_Non Renseigné";"M";1990;"0_Non Renseigné";"Tri partiel";"Bon";"Oui";"";
"2018-07-14-MORL-SEN-019";"2018-07-14_MORL_07_371084";"MORLAIX";;;"en séjour sur une commune";;;;;;;;"M";;"0_Non Renseigné";;;;"Tri partiel";"Bon";"Oui";"";
"2018-07-14_MORL_07_371092";"2018-07-14-MORL-SEN-020";"PARIS 01";;;"en séjour sur une commune";"ST POL DE LEON";7;"Camping car";;;"Non, secondaire";"Non, secondaire";"F";1960;"0_Non Renseigné";"F";1980;"0_Non Renseigné";"Panier vide";"Bon";"Oui";"";
"2018-07-14_MORL_07_371092";"2018-07-14-MORL-SEN-020";"PARIS 01";;;"en séjour sur une commune";"ST POL DE LEON";7;"Camping car";;;"Non, secondaire";"Non, secondaire";"F";1960;"0_Non Renseigné";"M";1970;"0_Non Renseigné";"Panier vide";"Bon";"Oui";"";
"2018-07-14-MORL-SEN-021";"2018-07-14_MORL_07_371100";"PLEYBER CHRIST";;;"en séjour sur une commune";;;;;;;;"F";1960;"0_Non Renseigné";;;;"Récolte conforme";"Bon";"Oui";"";
"2018-07-15_MORL_09_371107";"2018-07-15-MORL-SEN-040";"PLOUEZOC H";;;"en séjour sur une commune";;;;;;;;"F";1970;"0_Non Renseigné";"M";1960;"0_Non Renseigné";"Tri partiel";"Bon";"Oui";"";"Les pêcheurs trient la récolte après l'enquête"
"2018-07-15_MORL_09_371107";"2018-07-15-MORL-SEN-040";"PLOUEZOC H";;;"en séjour sur une commune";;;;;;;;"F";1970;"0_Non Renseigné";"M";1960;"0_Non Renseigné";"Tri partiel";"Bon";"Oui";"";"Les pêcheurs trient la récolte après l'enquête"
"2018-07-15_MORL_09_371107";"2018-07-15-MORL-SEN-040";"PLOUEZOC H";;;"en séjour sur une commune";;;;;;;;"F";1970;"0_Non Renseigné";"F";1970;"0_Non Renseigné";"Tri partiel";"Bon";"Oui";"";"Les pêcheurs trient la récolte après l'enquête"
"2018-07-15-MORL-SEN-042";"2018-07-15_MORL_09_371118";"MORLAIX";;;"en séjour sur une commune";;;;;;;;"F";1970;"0_Non Renseigné";;;;"Tri partiel";"Bon";"Oui";"";
"2018-07-15_MORL_09_371125";"2018-07-15-MORL-SEN-043";"PLOUEZOC H";;;"en séjour sur une commune";;;;;;;;"M";1990;"0_Non Renseigné";"M";2000;"8-82-84_Elèves, étudiants";"Tri partiel";"Bon";"Oui";"";
"2018-07-15_MORL_09_371133";"2018-07-15-MORL-SEN-044";"PLOUGASNOU";;;"en séjour sur une commune";;;;;;;;"M";1960;"0_Non Renseigné";"F";1960;"0_Non Renseigné";"Récolte conforme";"Bon";"Oui";"";
"2018-07-15-MORL-SEN-045";"2018-07-15_MORL_09_371141";"PLOUEZOC H";;;"en séjour sur une commune";;;;;;;;"F";1950;"0_Non Renseigné";;;;"Récolte conforme";"Bon";"Oui";"";
"2018-08-13-LEGD-SEN-084";"2018-08-13_LEGD_04_371148";"LANDERNEAU";;;"en séjour sur une commune";;;;;;;;"F";1950;"0_Non Renseigné";;;;"Tri complet";"Bon";"Oui";"";
"2018-08-13-LEGD-SEN-086";"2018-08-13_LEGD_04_371155";"GOULVEN";;;"en séjour sur une commune";;;;;;;;"M";1967;"7_Retraités";;;;"Tri complet";"Bon";"Oui";"";"Le pêcheur enquêté est un ancien contrôleur des affaires maritimes"
"2018-09-09_LEGD_04_371161";"2018-09-09-LEGD-SEN-009";"PLOUESCAT";;;"en séjour sur une commune";;;;;;;;"F";1948;"0_Non Renseigné";"F";1968;"0_Non Renseigné";"Tri complet";"Bon";"Oui";"";"Possèdent un râteau trop grand, mais ne l'utilise pas"
"2018-09-09_LEGD_04_371161";"2018-09-09-LEGD-SEN-009";"PLOUESCAT";;;"en séjour sur une commune";;;;;;;;"F";1948;"0_Non Renseigné";"F";2000;"0_Non Renseigné";"Tri complet";"Bon";"Oui";"";"Possèdent un râteau trop grand, mais ne l'utilise pas"
"2018-09-09-LEGD-SEN-011";"2018-09-09_LEGD_04_371170";"CARANTEC";;;"en séjour sur une commune";;;;;;;;"F";1948;"0_Non Renseigné";;;;"Tri partiel";"Bon";"Oui";"";"Ne pêche pas sur sa commune (île Callot) à cause du monde sur l'estran aux grandes marées"
"2018-09-09-LEGD-SEN-012";"2018-09-09_LEGD_04_371177";"PLOUESCAT";;;"en séjour sur une commune";;;;;;;;"F";1968;"0_Non Renseigné";;;;"Tri partiel";"Bon";"Oui";"";"Possèdent 3 seaux de 400 coques environ.Trouvent que la limite de 300 n'est pas assez. "
"2018-09-09_LEGD_04_371187";"2018-09-09-LEGD-SEN-013";"PLOUESCAT";;;"en séjour sur une commune";;;;;;;;"F";1973;"0_Non Renseigné";"M";1973;"0_Non Renseigné";"Tri complet";"Bon";"Oui";"";"Pêchent souvent en sud Finistère. Ne trouvent pas normal le changement de taille."
"2018-09-09-LEGD-SEN-014";"2018-09-09_LEGD_04_371195";"PLOUESCAT";;;"en séjour sur une commune";;;;;;;;"F";1948;"0_Non Renseigné";;;;"Tri partiel";"Bon";"Oui";"";"Les râteaux sont trop grands. Pêchent à chaque marée ici."
"2018-09-09-LEGD-SEN-015";"2018-09-09_LEGD_04_371202";"LE FAOU";;;"en séjour sur une commune";;;;;;;;"F";1958;"0_Non Renseigné";;;;"Tri partiel";"Bon";"Oui";"";
"2018-09-09-LEGD-SEN-016";"2018-09-09_LEGD_04_371209";"BREST";;;"pour la journée";;;;;;;;"F";1958;"0_Non Renseigné";;;;"Tri partiel";"Bon";"Oui";"";
"2018-09-09-LEGD-SEN-016";"2018-09-09_LEGD_04_371218";"PLOUESCAT";;;"en séjour sur une commune";;;;;;;;"F";1958;"0_Non Renseigné";;;;"Panier vide";"Bon";"Oui";"";"Sont venus à une animation ""Coquillages et crustacés"" l'année dernière à Saint-Pol-de-Léon."
"2018-09-09-LEGD-SEN-018";"2018-09-09_LEGD_04_371224";"GOUESNOU";;;"en séjour sur une commune";;;;;;;;"F";1975;"0_Non Renseigné";;;;"Panier vide";"Bon";"Oui";"";"Pêchent souvent à Brest."
"2018-09-12-EGMP-SEN-038";"2018-09-12_EGMP_082_371230";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Refus";;"";
"2018-09-12-EGMP-SEN-039";"2018-09-12_EGMP_082_371236";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"";"Pêcheur rencontré la veille sur un autre site de sensibilisation"
"2018-09-12-EGMP-SEN-041";"2018-09-12_EGMP_082_371243";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Refus";;"";
"2018-09-12-EGMP-SEN-042";"2018-09-12_EGMP_082_371249";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";
"2018-09-12-EGMP-SEN-043";"2018-09-12_EGMP_082_371255";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-09-12-EGMP-SEN-044";"2018-09-12_EGMP_082_371261";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-09-12-EGMP-SEN-045";"2018-09-12_EGMP_082_371267";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Refus";;"";
"2018-09-12-EGMP-SEN-046";"2018-09-12_EGMP_082_371273";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Refus";;"";
"2018-09-12-EGMP-SEN-047";"2018-09-12_EGMP_082_371279";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Refus";;"";
"2018-09-12-EGMP-SEN-048";"2018-09-12_EGMP_082_371285";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";"volonté d'augmenter les mailles des filets de pêche."
"2018-09-12-EGMP-SEN-049";"2018-09-12_EGMP_082_371292";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Moyen";;"";
"2018-09-12-EGMP-SEN-050";"2018-09-12_EGMP_082_371300";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Refus";;"";
"2018-09-12-EGMP-SEN-051";"2018-09-12_EGMP_082_371306";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Refus";;"";
"2018-09-12-EGMP-SEN-052";"2018-09-12_EGMP_082_371312";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"";
"2018-09-12-EGMP-SEN-053";"2018-09-12_EGMP_082_371318";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"";
"2018-09-12-EGMP-SEN-054";"2018-09-12_EGMP_082_371324";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"";
"2018-09-12-EGMP-SEN-055";"2018-09-12_EGMP_082_371330";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Refus";;"";
"2018-09-12-EGMP-SEN-056";"2018-09-12_EGMP_082_371336";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"";
"2018-09-12-EGMP-SEN-057";"2018-09-12_EGMP_082_371342";;;;"en séjour sur une commune";;;;;;;;;;;;;;;;;"";""
"2018-07-16-EGMP-SEN-060";"2018-07-16_EGMP_082_371348";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";""
"2018-07-16-EGMP-SEN-061";"2018-07-16_EGMP_082_371354";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Moyen";;"Ressource/Environnement";
"2018-07-16-EGMP-SEN-062";"2018-07-16_EGMP_082_371361";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Conflits d'usage";
"2018-07-16-EGMP-SEN-063";"2018-07-16_EGMP_082_371373";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";
"2018-07-16-EGMP-SEN-064";"2018-07-16_EGMP_082_371379";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"";
"2018-07-16-EGMP-SEN-065";"2018-07-16_EGMP_082_371386";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Refus";;"";
"2018-09-10-EGMP-SEN-108";"2018-09-10_EGMP_072-073_371443";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Etat sanitaire";"mange les huitres sur le site"
"2018-09-10-EGMP-SEN-124";"2018-09-10_EGMP_072-073_371449";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Moyen";;"";"peu d'échanges"
"2018-09-10-EGMP-SEN-124";"2018-09-10_EGMP_072-073_371455";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";"parle egalement des conflts avec ostreiculteurs"
"2018-09-10-EGMP-SEN-124";"2018-09-10_EGMP_072-073_371461";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";"savait que des reglettes existaient mais n'en avait pas"
"2018-09-10-EGMP-SEN-124";"2018-09-10_EGMP_072-073_371467";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-09-10-EGMP-SEN-124";"2018-09-10_EGMP_072-073_371473";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Moyen";;"Réglementation";"dit venir aux pétoncles mais n'a que des huitres (interdites) dans son panier"
"2018-09-10-EGMP-SEN-124";"2018-09-10_EGMP_072-073_371479";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";"n ont que des huitres dans leur panier"
"2018-09-10-EGMP-SEN-124";"2018-09-10_EGMP_072-073_371485";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-09-10-EGMP-SEN-124";"2018-09-10_EGMP_072-073_371491";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";"on devrait être plus nombreux car les gens font n'importe quoi"
"2018-09-10-EGMP-SEN-124";"2018-09-10_EGMP_072-073_371497";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-09-10-EGMP-SEN-124";"2018-09-10_EGMP_072-073_371507";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"";
"2018-09-10-EGMP-SEN-124";"2018-09-10_EGMP_072-073_371513";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Moyen";;"Réglementation";"cite la maille"
"2018-09-10-EGMP-SEN-124";"2018-09-10_EGMP_072-073_371519";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";"ne savait pas pour les huitres"
"2018-09-10-EGMP-SEN-124";"2018-09-10_EGMP_072-073_371525";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Mauvais";;"Réglementation";"interdiction des huitres"
"2018-09-10-EGMP-SEN-124";"2018-09-10_EGMP_072-073_371531";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";"a vu le panneau mais pas l interdiction des huitres"
"2018-04-17-EGMP-SEN-007";"2018-04-17_EGMP_087_371557";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-04-17-EGMP-SEN-009";"2018-04-17_EGMP_087_371563";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";
"2018-04-17-EGMP-SEN-010";"2018-04-17_EGMP_087_371569";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-04-17-EGMP-SEN-011";"2018-04-17_EGMP_087_371578";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";"Ou peut-on pêcher des huîtres? Problème pour identifier les zones autorisées"
"2018-10-08-EGMP-SEN-002";"2018-10-08_EGMP_132_371587";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-04-17-EGMP-SEN-012";"2018-04-17_EGMP_087_371586";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-04-17-EGMP-SEN-013";"2018-04-17_EGMP_087_371598";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";"Infos sur la réglementation - Ou aller pêcher ? "
"2018-10-08-EGMP-SEN-004";"2018-10-08_EGMP_132_371599";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-04-17-EGMP-SEN-014";"2018-04-17_EGMP_087_371610";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-10-08-EGMP-SEN-005";"2018-10-08_EGMP_132_371611";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-10-08-EGMP-SEN-006";"2018-10-08_EGMP_132_371621";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-04-17-EGMP-SEN-015";"2018-04-17_EGMP_087_371627";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";"+ nouvelle réglementation"
"2018-04-17-EGMP-SEN-016";"2018-04-17_EGMP_087_371634";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";"Infos sur la nouvelle réglementation"
"2018-04-17-EGMP-SEN-017";"2018-04-17_EGMP_087_371640";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";"Sur le départ "
"2018-04-17-EGMP-SEN-018";"2018-04-17_EGMP_087_371647";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-04-17-EGMP-SEN-019";"2018-04-17_EGMP_087_371655";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-04-17-EGMP-SEN-020";"2018-04-17_EGMP_087_371664";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-04-17-EGMP-SEN-021";"2018-04-17_EGMP_087_371672";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";"LOCAUX - demande infos nouvelle réglementation"
"2018-04-17-EGMP-SEN-022";"2018-04-17_EGMP_087_371683";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";"Habitués(Poitiers) bonne connaissance de la réglementation -"
"2018-04-17-EGMP-SEN-023";"2018-04-17_EGMP_087_371695";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Conflits d'usage";
"2018-04-17-EGMP-SEN-024";"2018-04-17_EGMP_087_371706";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-04-17-EGMP-SEN-025";"2018-04-17_EGMP_087_371716";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";"Débutant - Aucune connaissance de la réglementation en demande d'infos"
"2018-04-17-EGMP-SEN-026";"2018-04-17_EGMP_087_371727";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Conflits d'usage";
"2018-04-17-EGMP-SEN-027";"2018-04-17_EGMP_087_371756";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";"evolution de la réglementation en 2018"
"2018-04-17-EGMP-SEN-028";"2018-04-17_EGMP_087_371762";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Moyen";;"Ressource/Environnement";
"2018-04-17-EGMP-SEN-029";"2018-04-17_EGMP_087_371768";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Conflits d'usage";"Conflit avec des ostréiculteurs - beaucoup de pêcheurs dans les parcs ce jour"
"2018-04-17-EGMP-SEN-030";"2018-04-17_EGMP_087_371774";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-04-17-EGMP-SEN-031";"2018-04-17_EGMP_087_371780";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-04-17-EGMP-SEN-032";"2018-04-17_EGMP_087_371786";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Conflits d'usage";
"2018-04-17-EGMP-SEN-033";"2018-04-17_EGMP_087_371792";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-04-17-EGMP-SEN-034";"2018-04-17_EGMP_087_371798";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Moyen";;"Réglementation";"Maille conforme mais panier de 7kg."
"2018-04-17-EGMP-SEN-035";"2018-04-17_EGMP_087_371804";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Moyen";;"";
"2018-04-17-EGMP-SEN-036";"2018-04-17_EGMP_087_371810";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";"Curistes venant de vendée. Habitués - ont pêché 4kg"
"2018-04-17-EGMP-SEN-037";"2018-04-17_EGMP_087_371816";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-04-17-EGMP-SEN-038";"2018-04-17_EGMP_087_371822";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-04-17-EGMP-SEN-039";"2018-04-17_EGMP_087_371828";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-04-17-EGMP-SEN-040";"2018-04-17_EGMP_087_371834";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-04-17-EGMP-SEN-041";"2018-04-17_EGMP_087_371840";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";"Habitués a la reglette life"
"2018-04-17-EGMP-SEN-042";"2018-04-17_EGMP_087_371846";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";"Habitués"
"2018-04-17-EGMP-SEN-043";"2018-04-17_EGMP_087_371852";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";"Habitués"
"2018-04-17-EGMP-SEN-044";"2018-04-17_EGMP_087_371858";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";"23kg à 2 pêcheurs! Maille ok mais pas le poids! Originaire du lot et garonne"
"2018-04-17-EGMP-SEN-045";"2018-04-17_EGMP_087_371864";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";"12 kg d'huitres à 2. Maille conforme"
"2018-04-17-EGMP-SEN-046";"2018-04-17_EGMP_087_371870";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-04-17-EGMP-SEN-047";"2018-04-17_EGMP_087_371876";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";"1 kg de bigorneaux et 5 kg d'huitres "
"2018-04-17-EGMP-SEN-048";"2018-04-17_EGMP_087_371882";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";"Habitués - 8kg d'huitres pêchées"
"2018-04-17-EGMP-SEN-049";"2018-04-17_EGMP_087_371888";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";"5 kg d'huitres habitués"
"2018-04-17-EGMP-SEN-050";"2018-04-17_EGMP_087_371894";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";"Palourdes pêchées au milieu des parcs et beaucoup trop petites."
"2018-04-17-EGMP-SEN-051";"2018-04-17_EGMP_087_371900";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";"habitués 6 kg d'huitres pêchées - Echanges autour des gisements de palourdes"
"2018-04-17-EGMP-SEN-052";"2018-04-17_EGMP_087_371906";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";"Panier de 5kg"
"2018-04-17-EGMP-SEN-053";"2018-04-17_EGMP_087_371912";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Mauvais";;"Réglementation";"Habitués mais pas de respect du poids- panier de 9kg"
"2018-04-17-EGMP-SEN-054";"2018-04-17_EGMP_087_371918";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";"Pêche au milieu des parcs et palourdes non maillées"
"2018-04-17-EGMP-SEN-055";"2018-04-17_EGMP_087_371924";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Refus";;"Ressource/Environnement";"Pêche au milieu des parcs et palourdes non maillées. 2kg"
"2018-05-17-EGMP-SEN-027";"2018-05-17_EGMP_110_381472";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-07-13-EGMP-SEN-112";"2018-07-13_EGMP_072-073_371942";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2018-07-13-EGMP-SEN-114";"2018-07-13_EGMP_072-073_371948";"LA ROCHELLE";;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"";
