"Libellé Sortie";"Code Enquète";"Heure début récolte";"Temps passé récolte";"Temps total Peche";"Nb pêcheurs récolte";"Panier vide";"Conformité maille";" Conformité quantité";"Tri du panier";"Espece";"Poids récolte";"Nb individus";"Volume récolté";"Type évaluation";"Poids maille";"Nb maille";"Volume maille";"Type évaluation maille";"Taille échantillon"
"2018-07-16-GONB-SEN-047";"2018-07-16_GONB_02F_363831";;30;30;2;"Non";;;;"Spisule, Mactre solide";;8;;"Non renseignée";;8.0;;"Non renseignée";
"2018-07-16-GONB-SEN-048";"2018-07-16_GONB_02F_363840";;50;80;3;"Non";;;;"Spisule, Mactre solide";;28;;"Non renseignée";;28.0;;"Non renseignée";
"2018-07-16-GONB-SEN-048";"2018-07-16_GONB_02F_363840";;50;80;3;"Non";;;;"Palourdes";;13;;"Non renseignée";;8.0;;"Non renseignée";
"2018-07-16-GONB-SEN-048";"2018-07-16_GONB_02F_363840";;50;80;3;"Non";;;;"Amande de mer";;2;;"Non renseignée";;2.0;;"Non renseignée";
"2018-07-16-GONB-SEN-049";"2018-07-16_GONB_02F_363851";;60;90;3;;;;;"Clam";;7;;"Non renseignée";;7.0;;"Non renseignée";
"2018-07-16-GONB-SEN-049";"2018-07-16_GONB_02F_363851";;60;90;3;;;;;"Palourdes";;34;;"Non renseignée";;34.0;;"Non renseignée";
"2018-07-16-GONB-SEN-049";"2018-07-16_GONB_02F_363851";;60;90;3;;;;;"Coques";;3;;"Non renseignée";;3.0;;"Non renseignée";
"2018-07-16-GONB-SEN-049";"2018-07-16_GONB_02F_363851";;60;90;3;;;;;"Amande de mer";;5;;"Non renseignée";;5.0;;"Non renseignée";
"2018-07-16-GONB-SEN-050";"2018-07-16_GONB_02F_363863";;10;40;2;"Oui";;;
"2018-07-16-GONB-SEN-051";"2018-07-16_GONB_02F_363870";;60;60;2;"Non";;;;"Palourdes";;2;;"Non renseignée";;1.0;;"Non renseignée";
"2018-07-16-GONB-SEN-051";"2018-07-16_GONB_02F_363870";;60;60;2;"Non";;;;"Praire";;1;;"Non renseignée";;1.0;;"Non renseignée";
"2018-07-16-GONB-SEN-051";"2018-07-16_GONB_02F_363870";;60;60;2;"Non";;;;"Spisule, Mactre solide";;2;;"Non renseignée";;2.0;;"Non renseignée";
"2018-07-16-GONB-SEN-051";"2018-07-16_GONB_02F_363870";;60;60;2;"Non";;;;"Tellines";;3;;"Non renseignée";;3.0;;"Non renseignée";
"2018-07-16-GONB-SEN-052";"2018-07-16_GONB_02F_363881";;60;90;2;"Non";;;;"Palourdes";;11;;"Non renseignée";;11.0;;"Non renseignée";
"2018-07-16-GONB-SEN-052";"2018-07-16_GONB_02F_363881";;60;90;2;"Non";;;;"Couteaux";;5;;"Non renseignée";;2.0;;"Non renseignée";
"2018-07-16-GONB-SEN-052";"2018-07-16_GONB_02F_363881";;60;90;2;"Non";;;;"Coquille Saint-Jacques";;1;;"Non renseignée";;1.0;;"Non renseignée";
"2018-07-16-GONB-SEN-053";"2018-07-16_GONB_02F_363896";;60;60;1;"Non";;;;"Amande de mer";;2;;"Non renseignée";;2.0;;"Non renseignée";
"2018-07-16-GONB-SEN-053";"2018-07-16_GONB_02F_363896";;60;60;1;"Non";;;;"Palourdes";;30;;"Non renseignée";;15.0;;"Non renseignée";
"2018-07-16-GONB-SEN-054";"2018-07-16_GONB_02F_363904";;45;75;4;;;;;"Palourdes";;38;;"Non renseignée";;33.0;;"Non renseignée";
"2018-07-13-GONB-SEN-050";"2018-07-13_GONB_02F_363913";;20;80;1;"Oui";;;
"2018-07-13-GONB-SEN-051";"2018-07-13_GONB_02F_363919";;75;90;1;;;;;"Araignée de mer";;2;;"Non renseignée";;2.0;;"Non renseignée";
"2018-07-13-GONB-SEN-051";"2018-07-13_GONB_02F_363919";;75;90;1;;;;;"Homard";;1;;"Non renseignée";;;;"Non renseignée";
"2018-07-13-GONB-SEN-052";"2018-07-13_GONB_02F_363928";;75;80;1;"Non";;;;"Couteaux";;40;;"Non renseignée";;;;"Non renseignée";
"2018-07-13-GONB-SEN-052";"2018-07-13_GONB_02F_363928";;75;80;1;"Non";;;;"Praire";;1;;"Non renseignée";;;;"Non renseignée";
"2018-07-13-GONB-SEN-052";"2018-07-13_GONB_02F_363928";;75;80;1;"Non";;;;"Palourdes";;2;;"Non renseignée";;;;"Non renseignée";
"2018-07-13-GONB-SEN-052";"2018-07-13_GONB_02F_363928";;75;80;1;"Non";;;;"Vers";;10;;"Non renseignée";;;;"Non renseignée";
"2018-07-13-GONB-SEN-053";"2018-07-13_GONB_02F_363938";;60;135;2;;;;;"Praire";;1;;"Non renseignée";;0.0;;"Non renseignée";
"2018-07-13-GONB-SEN-053";"2018-07-13_GONB_02F_363938";;60;135;2;;;;;"Coques";;21;;"Non renseignée";;21.0;;"Non renseignée";
"2018-07-13-GONB-SEN-053";"2018-07-13_GONB_02F_363938";;60;135;2;;;;;"Palourdes";;31;;"Non renseignée";;31.0;;"Non renseignée";
"2018-07-13-GONB-SEN-054";"2018-07-13_GONB_02F_363947";;45;165;2;;;;;"Spisule, Mactre solide";;1;;"Non renseignée";;1.0;;"Non renseignée";
"2018-07-13-GONB-SEN-054";"2018-07-13_GONB_02F_363947";;45;165;2;;;;;"Palourdes";;10;;"Non renseignée";;10.0;;"Non renseignée";
"2018-07-13-GONB-SEN-054";"2018-07-13_GONB_02F_363947";;45;165;2;;;;;"Coques";;5;;"Non renseignée";;5.0;;"Non renseignée";
"2018-07-13-GONB-SEN-055";"2018-07-13_GONB_02F_363958";;90;110;1;;;;;"Bouquet";240.0;;;"Non renseignée";240.0;;;"Non renseignée";
"2018-07-13-GONB-SEN-056";"2018-07-13_GONB_02F_363965";;30;45;3;;;;;"Homard";;;;"Non renseignée";;0.0;;"Non renseignée";
"2018-07-13-GONB-SEN-056";"2018-07-13_GONB_02F_363965";;30;45;3;;;;;"Etrille";;;;"Non renseignée";;0.0;;"Non renseignée";
"2018-07-13-GONB-SEN-056";"2018-07-13_GONB_02F_363965";;30;45;3;;;;;"Crabe vert d'Europe, crabe enragé";;;;"Non renseignée";;0.0;;"Non renseignée";
"2018-07-13-GONB-SEN-057";"2018-07-13_GONB_02F_363976";;20;110;1;;;;;"Amande de mer";;12;;"Non renseignée";;;;"Non renseignée";
"2018-07-13-GONB-SEN-058";"2018-07-13_GONB_02F_363983";;60;90;1;;;;;"Homard";;1;;"Non renseignée";;1.0;;"Non renseignée";
"2018-07-13-GONB-SEN-059";"2018-07-13_GONB_02F_363990";;60;90;1;;;;;"Praire";;14;;"Non renseignée";;14.0;;"Non renseignée";
"2018-07-13-GONB-SEN-059";"2018-07-13_GONB_02F_363990";;60;90;1;;;;;"Palourdes";;6;;"Non renseignée";;6.0;;"Non renseignée";
"2018-07-13-GONB-SEN-060";"2018-07-13_GONB_02F_363998";;10;25;1;;;;;"Vers";;10;;"Non renseignée";;;;"Non renseignée";
"2018-07-13-GONB-SEN-061";"2018-07-13_GONB_02F_364005";;30;120;2;;;;;"Palourdes";;;;"Non renseignée";;;;"Non renseignée";
"2018-07-13-GONB-SEN-061";"2018-07-13_GONB_02F_364005";;30;120;2;;;;;"Praire";;;;"Non renseignée";;;;"Non renseignée";
"2018-07-13-GONB-SEN-062";"2018-07-13_GONB_02F_364013";;60;90;1;"Non";;;;"Palourdes";;;;"Non renseignée";;;;"Non renseignée";
"2018-07-13-GONB-SEN-063";"2018-07-13_GONB_02F_364020";;30;90;2;;;;;"Palourdes";;14;;"Non renseignée";;5.0;;"Non renseignée";
"2018-07-13-GONB-SEN-063";"2018-07-13_GONB_02F_364020";;30;90;2;;;;;"Praire";;4;;"Non renseignée";;3.0;;"Non renseignée";
"2018-07-13-GONB-SEN-063";"2018-07-13_GONB_02F_364020";;30;90;2;;;;;"Amande de mer";;1;;"Non renseignée";;1.0;;"Non renseignée";
"2018-06-15-GONB-SEN-032";"2018-06-15_GONB_02F_364031";;120;120;2;"Non";;;;"Etrille";;2;;"Non renseignée";;2.0;;"Non renseignée";
"2018-06-15-GONB-SEN-034";"2018-06-15_GONB_02F_364041";;90;100;1;;;;;"Palourdes";;278;;"Non renseignée";;250.0;;"Estimée";
"2018-06-15-GONB-SEN-035";"2018-06-15_GONB_02F_364048";;90;90;1;;;;;"Coques";;15;;"Non renseignée";;15.0;;"Non renseignée";
"2018-06-15-GONB-SEN-035";"2018-06-15_GONB_02F_364048";;90;90;1;;;;;"Palourdes";;220;;"Non renseignée";;200.0;;"Non renseignée";
"2018-06-15-GONB-SEN-037";"2018-06-15_GONB_02F_364074";;90;100;3;"Non";;;;"Palourdes";11000.0;;;"Non renseignée";11000.0;;;"Non renseignée";
"2018-05-16-GONB-SEN-056";"2018-05-16_GONB_02F_364091";;120;135;1;;;;;"Couteaux";;4;;"Non renseignée";;4.0;;"Non renseignée";
"2018-05-16-GONB-SEN-056";"2018-05-16_GONB_02F_364091";;120;135;1;;;;;"Homard";;1;;"Non renseignée";;1.0;;"Non renseignée";
"2018-05-16-GONB-SEN-058";"2018-05-16_GONB_02F_364100";;90;110;1;"Non";;;;"Spisule, Mactre solide";;12;;"Non renseignée";;12.0;;"Non renseignée";
"2018-05-16-GONB-SEN-058";"2018-05-16_GONB_02F_364100";;90;110;1;"Non";;;;"Amande de mer";;34;;"Non renseignée";;31.0;;"Non renseignée";
"2018-05-16-GONB-SEN-058";"2018-05-16_GONB_02F_364100";;90;110;1;"Non";;;;"Couteaux";;6;;"Non renseignée";;6.0;;"Non renseignée";
"2018-05-16-GONB-SEN-058";"2018-05-16_GONB_02F_364100";;90;110;1;"Non";;;;"Palourdes";;9;;"Non renseignée";;9.0;;"Non renseignée";
"2018-05-16-GONB-SEN-060";"2018-05-16_GONB_02F_364111";;60;75;3;;;;;"Crevettes";;4;;"Non renseignée";;4.0;;"Non renseignée";
"2018-05-16-GONB-SEN-061";"2018-05-16_GONB_02F_364120";;45;60;3;"Non";;;;"Palourdes";;20;;"Non renseignée";;20.0;;"Non renseignée";
"2018-04-25-GONB-SEN-002";"2018-04-25_GONB_02F_364129";;60;90;2;;;;
"2018-08-13-GONB-SEN-070";"2018-08-13_GONB_02G_364137";;120;150;2;"Non";;;;"Palourdes";;5;;"Non renseignée";;3.0;;"Non renseignée";
"2018-08-13-GONB-SEN-070";"2018-08-13_GONB_02G_364137";;120;150;2;"Non";;;;"Huitres";;2;;"Non renseignée";;2.0;;"Non renseignée";
"2018-08-13-GONB-SEN-070";"2018-08-13_GONB_02G_364137";;120;150;2;"Non";;;;"Moules";;5;;"Non renseignée";;4.0;;"Non renseignée";
"2018-08-13-GONB-SEN-072";"2018-08-13_GONB_02G_364147";;60;60;1;"Oui";;;
"2018-08-13-GONB-SEN-073";"2018-08-13_GONB_02G_364154";;60;60;3;;;;;"Crevettes";;1;;"Non renseignée";;1.0;;"Non renseignée";
"2018-08-13-GONB-SEN-073";"2018-08-13_GONB_02G_364154";;60;60;3;;;;;"Coquille Saint-Jacques";;1;;"Non renseignée";;1.0;;"Non renseignée";
"2018-08-13-GONB-SEN-074";"2018-08-13_GONB_02G_364162";;120;120;3;;;;;"Ormeaux";;11;;"Non renseignée";;11.0;;"Non renseignée";
"2018-08-13-GONB-SEN-074";"2018-08-13_GONB_02G_364162";;120;120;3;;;;;"Crabes";;5;;"Non renseignée";;5.0;;"Non renseignée";
"2018-08-13-GONB-SEN-075";"2018-08-13_GONB_02G_364172";;90;90;2;;;;;"Coques";;2;;"Non renseignée";;2.0;;"Non renseignée";
"2018-08-13-GONB-SEN-075";"2018-08-13_GONB_02G_364172";;90;90;2;;;;;"Etrille";;5;;"Non renseignée";;5.0;;"Non renseignée";
"2018-08-24-GONB-SEN-001";"2018-08-24_GONB_02C_364256";;90;90;1;"Non";;;;"Etrille";;7;;"Mesurée";;6.0;;"Mesurée";
"2018-08-13-GONB-SEN-076";"2018-08-13_GONB_02G_364270";;90;120;1;;;;;"Araignée de mer";;1;;"Non renseignée";;0.0;;"Non renseignée";
"2018-08-13-GONB-SEN-076";"2018-08-13_GONB_02G_364270";;90;120;1;;;;;"Etrille";;4;;"Non renseignée";;2.0;;"Non renseignée";
"2018-08-13-GONB-SEN-077";"2018-08-13_GONB_02G_364300";;60;90;1;"Non";;;;"Praire";;4;;"Non renseignée";;4.0;;"Non renseignée";
"2018-08-13-GONB-SEN-077";"2018-08-13_GONB_02G_364300";;60;90;1;"Non";;;;"Spisule, Mactre solide";;2;;"Non renseignée";;2.0;;"Non renseignée";
"2018-08-13-GONB-SEN-084";"2018-08-13_GONB_02G_364314";;5;65;3;"Oui";;;
"2018-08-13-GONB-SEN-084";"2018-08-13_GONB_02G_364336";;90;90;1;"Non";;;;"Etrille";;;;"Non renseignée";;;;"Non renseignée";
"2018-08-13-GONB-SEN-084";"2018-08-13_GONB_02G_364352";;60;90;1;"Non";;;;"Etrille";;5;;"Non renseignée";;3.0;;"Non renseignée";
"2018-08-13-GONB-SEN-084";"2018-08-13_GONB_02G_364364";;60;70;1;;;;;"Etrille";;8;;"Non renseignée";;;;"Non renseignée";
"2018-08-13-GONB-SEN-082";"2018-08-13_GONB_02G_364376";;150;170;2;"Non";;;;"Ormeaux";;2;;"Non renseignée";;2.0;;"Non renseignée";
"2018-08-13-GONB-SEN-082";"2018-08-13_GONB_02G_364376";;150;170;2;"Non";;;;"Moules";;20;;"Non renseignée";;20.0;;"Non renseignée";
"2018-08-13-GONB-SEN-082";"2018-08-13_GONB_02G_364376";;150;170;2;"Non";;;;"Etrille";;7;;"Non renseignée";;4.0;;"Non renseignée";
"2018-08-13-GONB-SEN-082";"2018-08-13_GONB_02G_364376";;150;170;2;"Non";;;;"Palourdes";;4;;"Non renseignée";;4.0;;"Non renseignée";
"2018-08-13-GONB-SEN-083";"2018-08-13_GONB_02G_364387";;120;120;3;"Non";;;;"Etrille";1300.0;;;"Non renseignée";;;;"Non renseignée";
"2018-08-13-GONB-SEN-084";"2018-08-13_GONB_02G_364396";;60;60;3;;;;;"Etrille";;14;;"Non renseignée";;10.0;;"Non renseignée";
"2018-08-13-GONB-SEN-084";"2018-08-13_GONB_02G_364396";;60;60;3;;;;;"Homard";;2;;"Non renseignée";;0.0;;"Non renseignée";
"2018-06-13-GONB-SEN-053";"2018-06-13_GONB_12B_364444";;10;15;1;;;;;"Vers";;;;"Non renseignée";;;;"Non renseignée";
"2018-06-13-GONB-SEN-054";"2018-06-13_GONB_12A_364470";;60;90;1;;;;;"Praire";;46;;"Non renseignée";;43.0;;"Non renseignée";
"2018-06-13-GONB-SEN-056";"2018-06-13_GONB_12A_364490";;60;90;1;;;;;"Praire";;35;;"Non renseignée";;32.0;;"Non renseignée";
"2018-06-13-GONB-SEN-057";"2018-06-13_GONB_12A_364514";;45;60;1;;;;;"Praire";;45;;"Non renseignée";;42.0;;"Non renseignée";
"2018-06-13-GONB-SEN-058";"2018-06-13_GONB_12A_364521";;45;75;1;"Non";;;;"Palourdes";;23;;"Non renseignée";;23.0;;"Non renseignée";
"2018-06-13-GONB-SEN-059";"2018-06-13_GONB_12A_364528";;45;60;2;;;;;"Couteaux";;25;;"Non renseignée";;;;"Non renseignée";
"2018-08-21-GONB-SEN-003";"2018-08-21_GONB_12A_364535";;45;60;3;;;;;"Vers";;;;"Non renseignée";;;;"Non renseignée";
"2018-06-13-GONB-SEN-059";"2018-06-13_GONB_12C_364544";;90;120;1;;;;;"Palourdes";6300.0;;;"Non renseignée";6300.0;;;"Non renseignée";
"2018-08-27-GONB-SEN-002";"2018-08-27_GONB_02C_365635";;30;60;1;;;;;"Etrille";;6;;"Non renseignée";;5.0;;"Non renseignée";
"2018-08-27-GONB-SEN-002";"2018-08-27_GONB_02C_365635";;30;60;1;;;;;"Homard";;1;;"Non renseignée";;0.0;;"Non renseignée";
"2018-08-27-GONB-SEN-003";"2018-08-27_GONB_02C_365649";;60;90;2;"Non";;;;"Bulot";;1;;"Non renseignée";;;;"Non renseignée";
"2018-08-27-GONB-SEN-003";"2018-08-27_GONB_02C_365649";;60;90;2;"Non";;;;"Crevettes";;2;;"Non renseignée";;2.0;;"Non renseignée";
"2018-08-27-GONB-SEN-003";"2018-08-27_GONB_02C_365649";;60;90;2;"Non";;;;"Etrille";;9;;"Non renseignée";;9.0;;"Non renseignée";
"2018-08-27-GONB-SEN-004";"2018-08-27_GONB_02C_365661";;60;70;1;"Oui";;;
"2018-08-29-GONB-SEN-001";"2018-08-29_GONB_02C_366185";;90;90;2;"Non";;;;"Etrille";;11;;"Non renseignée";;11.0;;"Non renseignée";
"2018-08-29-GONB-SEN-001";"2018-08-29_GONB_02C_366185";;90;90;2;"Non";;;;"Tourteau";;1;;"Non renseignée";;0.0;;"Non renseignée";
"2018-08-28-GONB-SEN-025";"2018-08-28_GONB_12A_367263";;60;60;2;"Non";;;;"Vers";;75;;"Non renseignée";;;;"Non renseignée";
"2018-09-01-GONB-SEN-001";"2018-09-01_GONB_01B_367557";;60;60;2;;;;;"Palourdes";;24;;"Non renseignée";;24.0;;"Non renseignée";
"2018-09-01-GONB-SEN-003";"2018-09-01_GONB_01B_367565";;60;60;1;;;;;"Palourdes";;29;;"Non renseignée";;29.0;;"Non renseignée";
"2018-09-01-GONB-SEN-003";"2018-09-01_GONB_01B_367565";;60;60;1;;;;;"Coques";;3;;"Non renseignée";;3.0;;"Non renseignée";
"2018-09-05-GONB-SEN-001";"2018-09-05_GONB_12A_367594";;30;50;3;;;;;"Vers";1250.0;;;"Non renseignée";;;;"Non renseignée";
"2018-09-06-GONB-SEN-001";"2018-09-06_GONB_12A_367616";;110;110;2;"Non";;;;"Praire";;80;;"Non renseignée";;80.0;;"Non renseignée";
"2018-09-06-GONB-SEN-003";"2018-09-06_GONB_12A_367625";;120;120;1;;;;;"Huître creuse";;8;;"Non renseignée";;8.0;;"Non renseignée";
"2018-09-06-GONB-SEN-003";"2018-09-06_GONB_12A_367625";;120;120;1;;;;;"Coques";;8;;"Non renseignée";;8.0;;"Non renseignée";
"2018-09-06-GONB-SEN-003";"2018-09-06_GONB_12A_367625";;120;120;1;;;;;"Praire";;35;;"Non renseignée";;32.0;;"Non renseignée";
"2018-09-06-GONB-SEN-003";"2018-09-06_GONB_12A_367625";;120;120;1;;;;;"Palourdes";;29;;"Non renseignée";;25.0;;"Non renseignée";
"2018-09-06-GONB-SEN-004";"2018-09-06_GONB_12C_367635";;75;90;1;;;;;"Pétoncles";;1;;"Non renseignée";;1.0;;"Non renseignée";
"2018-09-06-GONB-SEN-004";"2018-09-06_GONB_12C_367635";;75;90;1;;;;;"Huitres";;10;;"Non renseignée";;10.0;;"Non renseignée";
"2018-09-06-GONB-SEN-004";"2018-09-06_GONB_12C_367635";;75;90;1;;;;;"Palourdes";;210;;"Non renseignée";;200.0;;"Non renseignée";
"2018-09-06-GONB-SEN-005";"2018-09-06_GONB_12C_367676";;70;70;1;;;;;"Huître creuse";;1;;"Non renseignée";;1.0;;"Mesurée";
"2018-09-06-GONB-SEN-005";"2018-09-06_GONB_12C_367676";;70;70;1;;;;;"Palourdes";;150;;"Non renseignée";;150.0;;"Estimée";
"2018-09-06-GONB-SEN-006";"2018-09-06_GONB_12C_367684";;15;75;1;;;;;"Vers";;10;;"Non renseignée";;;;"Non renseignée";
"2018-09-07-GONB-SEN-002";"2018-09-07_GONB_12C_367691";;90;90;1;;;;;"Palourdes";;;;"Non renseignée";;;;"Non renseignée";
"2018-09-07-GONB-SEN-003";"2018-09-07_GONB_12C_367698";;60;60;1;;;;;"Palourdes";;150;;"Non renseignée";;150.0;;"Non renseignée";
"2018-09-07-GONB-SEN-004";"2018-09-07_GONB_12A_367706";;60;75;1;;;;;"Palourdes";5200.0;;;"Non renseignée";4370.0;;;"Non renseignée";
"2018-09-10-GONB-SEN-001";"2018-09-10_GONB_02G_367734";;10;135;1;"Non";;;;"Bigorneau";;3;;"Non renseignée";;;;"Non renseignée";
"2018-09-10-GONB-SEN-003";"2018-09-10_GONB_02G_367741";;70;100;2;"Non";;;;"Etrille";;1;;"Non renseignée";;;;"Non renseignée";
"2018-09-10-GONB-SEN-003";"2018-09-10_GONB_02G_367741";;70;100;2;"Non";;;;"Coquille Saint-Jacques";;1;;"Non renseignée";;;;"Non renseignée";
"2018-09-10-GONB-SEN-004";"2018-09-10_GONB_02G_367749";;55;120;1;"Non";;;;"Etrille";;10;;"Non renseignée";;10.0;;"Non renseignée";
"2018-09-10-GONB-SEN-005";"2018-09-10_GONB_02G_367756";;50;150;1;"Non";;;;"Palourdes";;5;;"Non renseignée";;5.0;;"Non renseignée";
"2018-09-10-GONB-SEN-006";"2018-09-10_GONB_02G_367763";;20;120;2;"Oui";;;
"2018-09-10-GONB-SEN-007";"2018-09-10_GONB_02G_367770";;30;120;1;;;;
"2018-09-10-GONB-SEN-008";"2018-09-10_GONB_02G_367776";;75;75;1;"Non";;;;"Ormeaux";;8;;"Non renseignée";;8.0;;"Non renseignée";
"2018-09-10-GONB-SEN-008";"2018-09-10_GONB_02G_367776";;75;75;1;"Non";;;;"Etrille";;4;;"Non renseignée";;4.0;;"Non renseignée";
"2018-09-10-GONB-SEN-009";"2018-09-10_GONB_02G_367784";;25;100;1;;;;;"Etrille";;2;;"Non renseignée";;2.0;;"Non renseignée";
"2018-09-10-GONB-SEN-010";"2018-09-10_GONB_02G_367791";;15;90;1;"Oui";;;
"2018-09-10-GONB-SEN-011";"2018-09-10_GONB_02G_367797";;10;60;1;"Non";;;;"Etrille";;1;;"Non renseignée";;1.0;;"Non renseignée";
"2018-09-10-GONB-SEN-012";"2018-09-10_GONB_02G_367804";;15;45;1;;;;;"Praire";;1;;"Non renseignée";;1.0;;"Non renseignée";
"2018-09-10-GONB-SEN-012";"2018-09-10_GONB_02G_367804";;15;45;1;;;;;"Coque commune";;1;;"Non renseignée";;1.0;;"Non renseignée";
"2018-09-10-GONB-SEN-013";"2018-09-10_GONB_02G_367820";;60;150;1;"Non";;;;"Huitres";;1;;"Non renseignée";;1.0;;"Non renseignée";
"2018-09-10-GONB-SEN-013";"2018-09-10_GONB_02G_367820";;60;150;1;"Non";;;;"Etrille";;5;;"Non renseignée";;5.0;;"Non renseignée";
"2018-09-10-GONB-SEN-015";"2018-09-10_GONB_02G_367828";;70;90;1;;;;;"Etrille";;4;;"Non renseignée";;3.0;;"Non renseignée";
"2018-09-10-GONB-SEN-016";"2018-09-10_GONB_02G_367844";;120;120;1;;;;;"Ormeaux";;2;;"Non renseignée";;1.0;;"Non renseignée";
"2018-09-10-GONB-SEN-016";"2018-09-10_GONB_02G_367844";;120;120;1;;;;;"Etrille";;2;;"Non renseignée";;1.0;;"Non renseignée";
"2018-09-10-GONB-SEN-017";"2018-09-10_GONB_02G_367852";;90;90;1;;;;;"Etrille";;10;;"Non renseignée";;10.0;;"Non renseignée";
"2018-09-10-GONB-SEN-017";"2018-09-10_GONB_02G_367852";;90;90;1;;;;;"Homard";;1;;"Non renseignée";;1.0;;"Non renseignée";
"2018-09-10-GONB-SEN-017";"2018-09-10_GONB_02G_367852";;90;90;1;;;;;"Tourteau";;2;;"Non renseignée";;2.0;;"Non renseignée";
"2018-09-10-GONB-SEN-018";"2018-09-10_GONB_02G_367861";;90;120;2;;;;;"Etrille";;7;;"Non renseignée";;7.0;;"Non renseignée";
"2018-09-10-GONB-SEN-019";"2018-09-10_GONB_02G_367869";;90;135;1;"Non";;;;"Etrille";;4;;"Non renseignée";;0.0;;"Non renseignée";
"2018-09-10-GONB-SEN-020";"2018-09-10_GONB_02G_367876";;20;45;1;;;;;"Etrille";;1;;"Non renseignée";;1.0;;"Non renseignée";
"2018-09-10-GONB-SEN-021";"2018-09-10_GONB_02G_367883";;10;130;1;;;;;"Etrille";;3;;"Non renseignée";;1.0;;"Non renseignée";
"2018-09-10-GONB-SEN-022";"2018-09-10_GONB_02C_367890";;100;120;2;"Non";;;;"Palourdes";;1;;"Non renseignée";;1.0;;"Non renseignée";
"2018-07-17-GONB-SEN-030";"2018-07-17_GONB_02B_368156";;30;60;2;;;;;"Amande de mer";;1;;"Non renseignée";;1.0;;"Non renseignée";
"2018-07-17-GONB-SEN-032";"2018-07-17_GONB_02B_368164";;10;55;2;"Oui";;;
"2018-07-17-GONB-SEN-033";"2018-07-17_GONB_02B_368171";;30;60;3;"Non";;;;"Crevettes";;30;;"Non renseignée";;30.0;;"Non renseignée";
"2018-07-17-GONB-SEN-034";"2018-07-17_GONB_02B_368181";;5;35;1;"Oui";;;
"2018-07-17-GONB-SEN-035";"2018-07-17_GONB_02B_368187";;60;60;1;;;;;"Bigorneaux";;15;;"Non renseignée";;;;"Non renseignée";
"2018-07-17-GONB-SEN-036";"2018-07-17_GONB_02B_368284";;30;60;1;"Non";;;;"Bouquet";;2;;"Non renseignée";;;;"Non renseignée";
"2018-06-14-GONB-SEN-055";"2018-06-14_GONB_02B_368310";;60;90;2;;;;;"Tourteau";;1;;"Non renseignée";;0.0;;"Non renseignée";
"2018-09-10-GONB-SEN-023";"2018-09-10_GONB_02B_368362";;90;120;2;;;;;"Huître creuse";;1;;"Non renseignée";;1.0;;"Non renseignée";
"2018-09-10-GONB-SEN-023";"2018-09-10_GONB_02B_368362";;90;120;2;;;;;"Bouquet";;2;;"Non renseignée";;2.0;;"Non renseignée";
"2018-09-10-GONB-SEN-023";"2018-09-10_GONB_02B_368362";;90;120;2;;;;;"Etrille";;7;;"Non renseignée";;7.0;;"Non renseignée";
"2018-09-10-GONB-SEN-024";"2018-09-10_GONB_02B_368378";;10;30;2;;;;;"Bouquet";;18;;"Non renseignée";;18.0;;"Non renseignée";
"2018-09-10-GONB-SEN-025";"2018-09-10_GONB_02B_368391";;20;40;2;"Oui";;;
"2018-08-31-GONB-SEN-001";"2018-08-31_GONB_01A_368492";"14:15";15;150;2;"Non";;;;"Coque commune";5000.0;50;;"Mesurée";;40.0;;"Mesurée";20.0
"2018-08-31-GONB-SEN-003";"2018-08-31_GONB_01A_368502";"14:50";10;135;4;"Oui";;;
"2018-08-31-GONB-SEN-004";"2018-08-31_GONB_01A_368511";"15:30";15;60;2;"Non";;;;"Coque commune";700.0;86;;"Mesurée";;81.0;;"Mesurée";100.0
"2018-09-13-GONB-SEN-001";"2018-09-13_GONB_02C_368516";;0;30;1;"Oui";;;
"2018-09-13-GONB-SEN-003";"2018-09-13_GONB_02C_368525";;15;30;1;"Non";;;;"Couteaux";;8;;"Non renseignée";;8.0;;"Non renseignée";
"2018-09-13-GONB-SEN-003";"2018-09-13_GONB_02C_368525";;15;30;1;"Non";;;;"Palourdes";;6;;"Mesurée";;1.0;;"Mesurée";
"2018-09-10-GONB-SEN-025";"2018-09-10_GONB_01A_368531";"13:45";90;90;2;"Non renseigné";;;
"2018-09-13-GONB-SEN-004";"2018-09-13_GONB_02C_368539";;15;60;2;;;;;"Palourdes";;14;;"Non renseignée";;10.0;;"Non renseignée";
"2018-09-13-GONB-SEN-005";"2018-09-13_GONB_02C_368548";;105;105;1;;;;;"Couteaux";;50;;"Non renseignée";;48.0;;"Non renseignée";
"2018-09-10-GONB-SEN-160";"2018-09-10_GONB_01A_368563";"13:15";150;150;3;;;;;"Coque commune";;;2.5;"Estimée";;;2.5;"Estimée";100.0
"2018-09-10-GONB-SEN-160";"2018-09-10_GONB_01A_368563";"13:15";150;150;3;;;;;"Moules";;;5.0;"Estimée";;;4.75;"Estimée";100.0
"2018-09-10-GONB-SEN-160";"2018-09-10_GONB_01A_368563";"13:15";150;150;3;;;;;"Palourdes";;;2.5;"Estimée";;;2.5;"Estimée";100.0
"2018-09-12-GONB-SEN-002";"2018-09-12_GONB_02C_368581";;45;60;1;;;;;"Couteaux";;56;;"Non renseignée";;55.0;;"Non renseignée";
