"Libellé Sortie";"Code Enquète";"Membre Association";"Nom Association";"Espéce maille";"declaration Connaissance";"Taille déclarée";"connaissance réglementation";"Utilisation outil";"Source outil";"Type d'outil";"Outil Conforme";"Espèce quantité";"Connaissance quota";"Quantité déclarée";"Unite";"Reglementation Quantité";"Espèce période";"Connaissance Période";"Périodes Déclarées";"Connaissance Règlementation Période";"Informé Législation";"Source information législation";"Conseils consommation"
"2019-04-18-ORNE-SEN-006";"2019-04-18_ORNE_02_397338";;;;;;;"Oui mais pas aujourd'hui";"Artisanal";"Artisanal";"Non renseigné";;;;;;;;;;;"";
"2019-04-18-ORNE-SEN-007";"2019-04-18_ORNE_02_397344";;;;;;;"Oui mais pas aujourd'hui";;;"Non renseigné";;;;;;;;;;;"";
"2019-04-18-ORNE-SEN-008";"2019-04-18_ORNE_02_397350";;;;;;;"Oui";"Artisanal";"Artisanal";"Oui";;;;;;;;;;;"";
"2019-04-18-ORNE-SEN-009";"2019-04-18_ORNE_02_397356";;;;;;;"Oui";"Artisanal";"Artisanal";"Oui";;;;;;;;;;;"";
"2019-04-18-ORNE-SEN-010";"2019-04-18_ORNE_02_397362";;;;;;;"Oui";"Artisanal";"Artisanal";"Oui";;;;;;;;;;;"";
"2019-04-18-ORNE-SEN-011";"2019-04-18_ORNE_02_397368";;;;;;;"Non";"Aucun outil";"Aucun outil";"Non renseigné";;;;;;;;;;;"";
"2019-04-18-ORNE-SEN-012";"2019-04-18_ORNE_02_397374";;;;;;;"Non";"Aucun outil";"Aucun outil";"Non renseigné";;;;;;;;;;;"";
"2019-04-18-ORNE-SEN-014";"2019-04-18_ORNE_02_397381";;;;;;;"Non";"Aucun outil";"Aucun outil";"Non renseigné";;;;;;;;;;;"";
"2019-03-23-GUER-SEN-001";"2019-03-23_GUER_3B_397698";"Non renseigné";;;"Non renseigné";;"Non renseigné";"Oui";"Artisanal";;"Non renseigné";;"Non renseigné";;;"Non renseigné";;"Ne sait pas";;"Ne sait pas";"Non renseigné";"";
"2019-03-23-GUER-SEN-004";"2019-03-23_GUER_3B_397707";;;"Palourdes";"Oui";30;"Réponse inférieure";"Oui mais pas aujourd'hui";"Commerce";"Réglette et assimilé (ecorègle, crabe toiseur…)";"Oui";;"Ne sait pas";;;"Réponse incorrecte ou NSP";;"Ne sait pas";;"Ne sait pas";"Non renseigné";"Panneau d'information/affichage | Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …)";
"2019-03-23-GUER-SEN-005";"2019-03-23_GUER_3B_397717";"Non renseigné";;;"Oui";35;"Réponse correcte";"Non";;;;"Palourdes";"Oui";2;"kg";"Réponse inférieure";"Palourdes";"Oui";;"Non renseigné";"Oui";"Internet / Applications mobiles";
"2019-03-23-GUER-SEN-006";"2019-03-23_GUER_3B_397723";;;"Palourdes";"Oui";40;"Réponse supérieure";"Non";;;;"Palourdes";"Oui";3;"kg";"Réponse correcte";;"Ne sait pas";;"Ne sait pas";"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …)";
"2019-03-23-GUER-SEN-007";"2019-03-23_GUER_3B_397729";;;"Coques";"Ne sait pas";;;"Non";;;;"Coques";"Ne sait pas";;;;"Coques";"Ne sait pas";;"Ne sait pas";"Non";"Aucune";
"2019-03-23-GUER-SEN-006";"2019-03-23_GUER_3B_397742";;;"Palourdes";"Oui";35;"Réponse correcte";"Non";;;;"Palourdes";"Oui";3;"kg";"Réponse correcte";"Palourdes";"Oui";;"Non renseigné";"Oui";"Internet / Applications mobiles";
"2019-03-23-GUER-SEN-008";"2019-03-23_GUER_3B_397748";;;"Palourdes";"Oui";35;"Réponse correcte";"Non";;;;"Palourdes";"Oui";5;"kg";"Réponse supérieure";"Palourdes";"Oui";;"Non renseigné";"Non renseigné";"Panneau d'information/affichage";
"2019-03-23-GUER-SEN-009";"2019-03-23_GUER_3B_397754";;;"Palourdes";"Oui";40;"Réponse supérieure";"Non";;;;;"Ne sait pas";;;;;;;;;"Internet / Applications mobiles";
"2019-03-23-GUER-SEN-010";"2019-03-23_GUER_3B_397760";"Non renseigné";;"Palourdes";"Oui";30;"Réponse inférieure";"Non";;;;"Palourdes";"Oui";3;"kg";"Réponse correcte";"Palourdes";"Oui";;"Non renseigné";;"Médias (journaux, radios, tv) | Internet / Applications mobiles";
"2019-03-23-GUER-SEN-011";"2019-03-23_GUER_3B_397766";;;"Palourdes";"Oui";40;"Réponse supérieure";"Non";;;;"Palourdes";"Ne sait pas";;;;"Palourdes";"Pas de période";;;;"Internet / Applications mobiles";
"2019-03-23-GUER-SEN-012";"2019-03-23_GUER_3B_397772";;;"Palourdes";"Oui";;"Non renseigné";"Non";;;"Non renseigné";"Palourdes";"Oui";3;"kg";"Réponse correcte";;"Ne sait pas";;"Ne sait pas";"Oui";"Panneau d'information/affichage | Médias (journaux, radios, tv)";
"2019-03-23-GUER-SEN-013";"2019-03-23_GUER_3B_397778";;;"Palourdes";"Oui";40;"Réponse supérieure";"Oui";"Commerce";;"Non renseigné";"Palourdes";"Oui";3;"kg";"Réponse correcte";"Palourdes";"Oui";;;"Non renseigné";"Ne sait plus";
"2019-03-23-GUER-SEN-014";"2019-03-23_GUER_3B_397784";;;"Palourdes";"Oui";;;"Oui";;"Artisanal";"Non renseigné";"Palourdes";"Oui";;;;"Palourdes";"Oui";;"Non renseigné";"Oui";"Panneau d'information/affichage";
"2019-03-23-GUER-SEN-015";"2019-03-23_GUER_3B_397790";;;"Palourdes";"Oui";35;"Réponse correcte";"Non";;;;"Palourdes";"Oui";3;"kg";"Réponse correcte";"Palourdes";"Oui";;"Non renseigné";"Oui";"Panneau d'information/affichage";"Non renseigné"
"2019-03-23-GUER-SEN-016";"2019-03-23_GUER_3B_397796";;;"Coques";"Oui";;;"Non";;;;;"Oui";;;;;"Ne sait pas";;;"Oui";"Panneau d'information/affichage";"Non renseigné"
"2019-03-23-GUER-SEN-017";"2019-03-23_GUER_3B_397802";"Oui";;"Palourdes";"Oui";35;"Réponse correcte";"Non";;;;;"Oui";;;"Réponse incorrecte ou NSP";"Palourdes";"Ne sait pas";;"Non renseigné";"Non renseigné";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …) | Médias (journaux, radios, tv)";
"2019-03-23-GUER-SEN-018";"2019-03-23_GUER_3B_397808";;;"Palourdes";;35;"Réponse correcte";"Non";;;;;"Oui";40;"Nb";"Réponse incorrecte ou NSP";"Palourdes";"Ne sait pas";;"Non renseigné";;"Internet / Applications mobiles";
"2019-03-23-GUER-SEN-019";"2019-03-23_GUER_3B_397814";;;"Palourdes";"Oui";35;"Réponse correcte";"Oui";"Artisanal";;"Non renseigné";"Palourdes";"Oui";3;"kg";"Réponse correcte";"Palourdes";"Oui";;"Non renseigné";"Non renseigné";"Internet / Applications mobiles";
"2019-03-23-GUER-SEN-020";"2019-03-23_GUER_3B_397820";;;"Palourdes";"Oui";;;"Oui";;"Campagne de sensibilisation";"Oui";;"Oui";;;;"Palourdes";"Oui";;"Non renseigné";"Non renseigné";"";"Non renseigné"
"2019-03-23-GUER-SEN-021";"2019-03-23_GUER_3B_397826";;;"Palourdes";"Oui";40;"Réponse supérieure";"Oui";;"Artisanal";"Non renseigné";"Palourdes";"Oui";3;"kg";"Réponse correcte";"Palourdes";"Oui";;"Non renseigné";"Non renseigné";"Aucune";
"2019-03-23-GUER-SEN-022";"2019-03-23_GUER_3B_397832";;;"Palourdes";"Ne sait pas";;;"Non renseigné";;;"Non renseigné";"Palourdes";"Ne sait pas";;;;"Palourdes";"Ne sait pas";;"Non renseigné";"Non";"";"Non renseigné"
"2019-03-23-GUER-SEN-023";"2019-03-23_GUER_3B_397838";;;"Palourdes";"Oui";35;"Réponse correcte";"Non";;;;"Palourdes";"Oui";3;"kg";"Réponse correcte";"Palourdes";"Ne sait pas";;"Non renseigné";;"";
"2019-03-23-GUER-SEN-025";"2019-03-23_GUER_3B_397850";;;"Palourdes";"Oui";40;"Réponse supérieure";"Non";;;;"Palourdes";"Oui";3;"kg";;"Palourdes";"Oui";;"Non renseigné";"Oui";"Panneau d'information/affichage | Médias (journaux, radios, tv)";
"2019-03-23-GUER-SEN-026";"2019-03-23_GUER_3B_397856";;;"Palourdes";"Oui";35;"Réponse correcte";"Oui";"Anatomique (phalange, largeur de paume, pouce…)";;"Non";"Palourdes";"Oui";3;"kg";;"Palourdes";"Oui";;"Non renseigné";"Oui";"Professionnels du tourisme | Internet / Applications mobiles";
"2019-03-23-GUER-SEN-027";"2019-03-23_GUER_3B_397862";;;"Palourdes";"Ne sait pas";;"Réponse incorrecte ou NSP";"Non";;;;"Palourdes";"Oui";3;"kg";"Réponse correcte";"Palourdes";"Ne sait pas";;"Non renseigné";"Non renseigné";"";
"2019-03-23-GUER-SEN-028";"2019-03-23_GUER_3B_397868";;;"Palourdes";"Oui";40;"Réponse supérieure";"Non";;;;"Palourdes";"Oui";3;"kg";"Réponse correcte";"Palourdes";"Oui";;"Non renseigné";"Non renseigné";"";
"2019-03-23-GUER-SEN-029";"2019-03-23_GUER_3B_397874";;;"Palourdes";"Oui";40;"Réponse supérieure";"Oui";"Campagne de sensibilisation";"Campagne de sensibilisation";"Oui";"Palourdes";"Oui";3;"kg";"Réponse correcte";"Palourdes";"Oui";;"Non renseigné";"Oui";"Médias (journaux, radios, tv)";
"2019-05-07-EPMO-SEN-001";"2019-05-07_EPMO_32_398425";;;;;;;"Non";"Aucun outil";"Aucun outil";;;;;;;;;;;;"";
"2019-05-07-EPMO-SEN-003";"2019-05-07_EPMO_32_398433";;;;;;;"Non";"Aucun outil";"Aucun outil";;;;;;;;;;;;"";
"2019-04-19-GONB-SEN-024";"2019-04-19_GONB_06D_398937";"Non";;"Palourdes";"Oui";40;"Réponse correcte";"Oui";"Artisanal";"Artisanal";"Oui";"Palourdes";"Oui";100;"Nb";"Réponse correcte";"Palourdes";"Pas de période";;"Réponse correcte";"Oui";"Professionnels du tourisme";
"2019-05-06-ORNE-SEN-001";"2019-05-06_ORNE_11_400082";;;;;;;"Oui";"Campagne de sensibilisation";"Campagne de sensibilisation";"Oui";;;;;;;;;;;"";
"2019-05-06-ORNE-SEN-027";"2019-05-06_ORNE_11_400088";;;;;;;"Non";"Aucun outil";"Aucun outil";"Non";;;;;;;;;;;"";
"2019-05-06-ORNE-SEN-004";"2019-05-06_ORNE_11_400094";;;;;;;"Oui";"Artisanal";"Artisanal";"Oui";;;;;;;;;;;"";
"2019-05-06-ORNE-SEN-005";"2019-05-06_ORNE_11_400100";;;;;;;"Oui";"Anatomique (phalange, largeur de paume, pouce…)";"Anatomique (phalange, largeur de paume, pouce…)";"Oui";;;;;;;;;;;"";
"2019-05-06-ORNE-SEN-006";"2019-05-06_ORNE_11_400106";;;;;;;"Non";"Aucun outil";"Aucun outil";"Non renseigné";;;;;;;;;;;"";
"2019-05-06-ORNE-SEN-007";"2019-05-06_ORNE_11_400112";;;;;;;"Oui";"Campagne de sensibilisation";"Campagne de sensibilisation";"Non";;;;;;;;;;;"";
"2019-05-06-ORNE-SEN-008";"2019-05-06_ORNE_11_400118";;;;;;;"Non";"Aucun outil";"Aucun outil";"Non renseigné";;;;;;;;;;;"";
"2019-05-06-ORNE-SEN-009";"2019-05-06_ORNE_11_400124";;;;;;;"Oui";"Artisanal";"Artisanal";"Oui";;;;;;;;;;;"";
"2019-05-06-ORNE-SEN-010";"2019-05-06_ORNE_11_400130";;;;;;;"Non";"Aucun outil";"Aucun outil";"Non renseigné";;;;;;;;;;;"";
"2019-05-06-ORNE-SEN-011";"2019-05-06_ORNE_11_400136";;;;;;;"Non";"Aucun outil";"Aucun outil";"Non renseigné";;;;;;;;;;;"";
"2019-06-03-ORNE-SEN-001";"2019-06-03_ORNE_11_400196";;;;;;;"Non";"Aucun outil";"Aucun outil";"Non renseigné";;;;;;;;;;;"";
"2019-06-03-ORNE-SEN-003";"2019-06-03_ORNE_11_400209";;;;;;;"Non";"Aucun outil";"Aucun outil";"Non renseigné";;;;;;;;;;;"";
"2019-06-03-ORNE-SEN-004";"2019-06-03_ORNE_11_400215";;;;;;;"Non";"Aucun outil";"Aucun outil";"Non renseigné";;;;;;;;;;;"";
"2019-06-03-ORNE-SEN-005";"2019-06-03_ORNE_11_400221";;;;;;;"Non";"Aucun outil";"Aucun outil";"Non renseigné";;;;;;;;;;;"";
"2019-06-03-ORNE-SEN-006";"2019-06-03_ORNE_11_400227";;;;;;;"Non";"Aucun outil";"Aucun outil";"Non renseigné";;;;;;;;;;;"";
"2019-06-03-ORNE-SEN-007";"2019-06-03_ORNE_11_400233";;;;;;;"Non";"Aucun outil";"Aucun outil";"Non renseigné";;;;;;;;;;;"";
"2019-03-22-LEGD-SEN-036";"2019-03-22_LEGD_00_403016";"Non";;"Bigorneau";"Ne sait pas";;"Réponse incorrecte ou NSP";"Non";;;"Non renseigné";"Bigorneau";"Ne sait pas";;;"Réponse incorrecte ou NSP";;"Pas de période";;"Réponse correcte";"Oui";"Médias (journaux, radios, tv)";"Non concerné"
"2019-03-22-LEGD-SEN-038";"2019-03-22_LEGD_00_403023";"Oui";"AUPC";"Couteaux";"espèce sans maille";;"Réponse incorrecte ou NSP";"Oui";"Artisanal";"Artisanal";"Non renseigné";"Couteaux";"Pas de quota";;;"Réponse incorrecte ou NSP";;"Non renseigné";;"Non renseigné";"Oui";"Annuaire des marées";"Oui"
"2019-04-20-LEGD-SEN-030";"2019-04-20_LEGD_00_403035";"Non";;"Tourteau";"Oui";200;"Réponse supérieure";"Non";;;"Non renseigné";"Tourteau";"Oui";20;"Nb";;;"Ne sait pas";;;"Non renseigné";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …)";"Non concerné"
"2019-04-20-LEGD-SEN-032";"2019-04-20_LEGD_00_403046";"Non";;"Tourteau";"Oui";;"Réponse incorrecte ou NSP";"Non";;;"Non renseigné";"Tourteau";"Pas de quota";;;"Réponse incorrecte ou NSP";"Tourteau";"Pas de période";;"Réponse correcte";"Non renseigné";"Culture locale / habitude";"Non concerné"
