"Libellé Sortie";"Code Enquète";"Commune résidence";"Département";"Pays";"De passage";"Commune séjour";"Durée séjour";"Hebergement";"Premier Séjour";"Fréquence Visites";"Influence Destination";"Influence Date";"Sexe - Pécheur";"Annee Naissance - Pécheur";"CSP - Pécheur";"Sexe - Autre membre";"Annee Naissance - Autre membre";"CSP - Autre membre";"Tri récolte";"Accueil";"Sensibilisation";"Remarques pécheur";"Précisions remarques"
"2019-04-18-ORNE-SEN-012";"2019-04-18_ORNE_02_397374";;;;;;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";
"2019-04-18-ORNE-SEN-014";"2019-04-18_ORNE_02_397381";;;;;;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2019-03-23-GUER-SEN-001";"2019-03-23_GUER_3B_397698";"GRANDCHAMPS DES FONTAINES";;;"Non renseigné";;;;;;;;"M";;"6_Ouvriers";;;;"Récolte non vérifiée";;;"";
"2019-03-23_GUER_3B_397707";"2019-03-23-GUER-SEN-004";"LA BAULE ESCOUBLAC";;;;;;;;;;;"F";1982;"4_Professions Intermédiaires";"F";;;"Récolte non vérifiée";"Bon";"Oui";"";
"2019-03-23_GUER_3B_397707";"2019-03-23-GUER-SEN-004";"LA BAULE ESCOUBLAC";;;;;;;;;;;"F";1982;"4_Professions Intermédiaires";"F";;;"Récolte non vérifiée";"Bon";"Oui";"";
"2019-03-23_GUER_3B_397707";"2019-03-23-GUER-SEN-004";"LA BAULE ESCOUBLAC";;;;;;;;;;;"F";1982;"4_Professions Intermédiaires";"F";;;"Récolte non vérifiée";"Bon";"Oui";"";
"2019-03-23-GUER-SEN-005";"2019-03-23_GUER_3B_397717";"ST NAZAIRE";;;;;;;;;;;"Non renseigné";;"0_Non Renseigné";;;;;;;"";
"2019-03-23-GUER-SEN-006";"2019-03-23_GUER_3B_397723";"LA CHAPELLE ANTHENAISE";;;;;;;;;;;"Non renseigné";;"0_Non Renseigné";;;;;;;"";
"2019-03-23-GUER-SEN-007";"2019-03-23_GUER_3B_397729";"NANTES";;;;;;;;;;;"M";;"3_Cadres et professions intellectuelles supérieures";;;;;;;"";
"2019-03-23-GUER-SEN-006";"2019-03-23_GUER_3B_397742";"ST NAZAIRE";;;;;;;;;;;"Non renseigné";;"7-73-75_Anciennes professions intermédiaires";;;;"Récolte non vérifiée";;"Non renseigné";"";
"2019-03-23-GUER-SEN-008";"2019-03-23_GUER_3B_397748";"PORNICHET";;;;;;;;;;;"M";;"7_Retraités";;;;"Récolte non vérifiée";;"Non renseigné";"";
"2019-03-23-GUER-SEN-009";"2019-03-23_GUER_3B_397754";"NANTES";;;;;;;;;;;"Non renseigné";;"7_Retraités";;;;;;;"";
"2019-03-23-GUER-SEN-010";"2019-03-23_GUER_3B_397760";"LA BAULE ESCOUBLAC";;;;;;;;;;;"Non renseigné";;"7_Retraités";;;;;;;"";
"2019-03-23-GUER-SEN-011";"2019-03-23_GUER_3B_397766";"LA GONFRIERE";;;"en séjour sur une commune";;20;;;;;;"Non renseigné";;"5_Employés";;;;;;;"";
"2019-03-23-GUER-SEN-012";"2019-03-23_GUER_3B_397772";;;"France";;;;;;;;;"Non renseigné";;"0_Non Renseigné";;;;;;;"";
"2019-03-23-GUER-SEN-013";"2019-03-23_GUER_3B_397778";"GUERANDE";;;;;;;;;;;"Non renseigné";;"5_Employés";;;;;;;"";
"2019-03-23-GUER-SEN-014";"2019-03-23_GUER_3B_397784";"ST NAZAIRE";;;;;;;;;;;"Non renseigné";;"6_Ouvriers";;;;;;;"";
"2019-03-23-GUER-SEN-015";"2019-03-23_GUER_3B_397790";"LA BAULE ESCOUBLAC";;;;;;;;;;;"Non renseigné";;"7_Retraités";;;;;;;"";
"2019-03-23-GUER-SEN-016";"2019-03-23_GUER_3B_397796";"PORNICHET";;;;;;;;;;;"Non renseigné";;"3_Cadres et professions intellectuelles supérieures";;;;;;;"";
"2019-03-23-GUER-SEN-017";"2019-03-23_GUER_3B_397802";"LA BAULE ESCOUBLAC";;;;;;;;;;;"Non renseigné";;"0_Non Renseigné";;;;;;;"";
"2019-03-23-GUER-SEN-018";"2019-03-23_GUER_3B_397808";"CHATEAUGIRON";;;"pour la journée";;;;"Non renseigné";;;;"Non renseigné";;"4_Professions Intermédiaires";;;;;;;"";
"2019-03-23-GUER-SEN-019";"2019-03-23_GUER_3B_397814";"ST NAZAIRE";;;;;;;;;;;"Non renseigné";;"7_Retraités";;;;;;;"";
"2019-03-23-GUER-SEN-020";"2019-03-23_GUER_3B_397820";"SAVENAY";;;;;;;;;;;"Non renseigné";;"7_Retraités";;;;;;;"";
"2019-03-23-GUER-SEN-021";"2019-03-23_GUER_3B_397826";"ST NAZAIRE";;;;;;;;;;;"Non renseigné";;"7_Retraités";;;;;;;"";
"2019-03-23-GUER-SEN-022";"2019-03-23_GUER_3B_397832";"GUERANDE";;;;;;;;;;;"M";;"7_Retraités";;;;;;;"";
"2019-03-23-GUER-SEN-023";"2019-03-23_GUER_3B_397838";"ST NAZAIRE";;;;;;;;;;;"F";;"4_Professions Intermédiaires";;;;;;;"";
"2019-03-23-GUER-SEN-025";"2019-03-23_GUER_3B_397850";"ST NAZAIRE";;;;;;;;;;;"Non renseigné";;"7_Retraités";;;;;;;"";
"2019-03-23-GUER-SEN-026";"2019-03-23_GUER_3B_397856";"ST NAZAIRE";;;;;;;;;;;"Non renseigné";;"7_Retraités";;;;;;;"";
"2019-03-23-GUER-SEN-027";"2019-03-23_GUER_3B_397862";"LA BAULE ESCOUBLAC";;;;;;;;;;;"Non renseigné";;"7_Retraités";;;;;;;"";
"2019-03-23-GUER-SEN-028";"2019-03-23_GUER_3B_397868";"ST NAZAIRE";;;;;;;;;;;"Non renseigné";;"7_Retraités";;;;;;;"";
"2019-03-23-GUER-SEN-029";"2019-03-23_GUER_3B_397874";"LA BAULE ESCOUBLAC";;;;;;;;;;;"Non renseigné";;"7_Retraités";;;;;;;"";
"2019-05-07-EPMO-SEN-001";"2019-05-07_EPMO_32_398425";"WIMEREUX";;;;;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";"Baisse de la ressource : moules, homards...
Deux paniers de 19 litres de moules à deux."
"2019-05-07-EPMO-SEN-003";"2019-05-07_EPMO_32_398433";;;;;;;;;;;;;;;;;;;"Bon";;"";"Couple sur parking arrivé à l'heure de basse mer."
"2019-04-19-GONB-SEN-024";"2019-04-19_GONB_06D_398937";;;;"pour la journée";;;;;;;;"M";1948;"7_Retraités";;;;"Récolte conforme";"Bon";"Oui";"";
"2019-05-06-ORNE-SEN-001";"2019-05-06_ORNE_11_400082";;"14 - Calvados";;;;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";
"2019-05-06-ORNE-SEN-027";"2019-05-06_ORNE_11_400088";;;;"Non renseigné";;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";
"2019-05-06-ORNE-SEN-004";"2019-05-06_ORNE_11_400094";;"14 - Calvados";;;;;;;;;;;;;;;;;"Bon";;"";
"2019-05-06-ORNE-SEN-005";"2019-05-06_ORNE_11_400100";;;;"pour la journée";;;;;;;;;;;;;;;"Bon";;"";
"2019-05-06-ORNE-SEN-006";"2019-05-06_ORNE_11_400106";;;;"en séjour sur une commune";;;;;;;;;;;;;;;;;"Réglementation";
"2019-05-06-ORNE-SEN-007";"2019-05-06_ORNE_11_400112";;"14 - Calvados";;;;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2019-05-06-ORNE-SEN-008";"2019-05-06_ORNE_11_400118";;"27 - Eure";;;;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";
"2019-05-06-ORNE-SEN-009";"2019-05-06_ORNE_11_400124";;"14 - Calvados";;;;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";
"2019-05-06-ORNE-SEN-010";"2019-05-06_ORNE_11_400130";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-05-06-ORNE-SEN-011";"2019-05-06_ORNE_11_400136";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-06-03-ORNE-SEN-001";"2019-06-03_ORNE_11_400196";"VIRE NORMANDIE";;;"Non renseigné";;;;;;;;;;;;;;;"Bon";;"Réglementation | Ressource/Environnement | Conflits d'usage";
"2019-06-03-ORNE-SEN-003";"2019-06-03_ORNE_11_400209";"MERVILLE FRANCEVILLE PLAGE";;;;;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2019-06-03-ORNE-SEN-004";"2019-06-03_ORNE_11_400215";;"78 - Yvelines";;"Non renseigné";;;;;;;;;;;;;;;"Bon";;"";
"2019-06-03-ORNE-SEN-005";"2019-06-03_ORNE_11_400221";;"13 - Bouches-du-Rhône";;"Non renseigné";;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";
"2019-06-03-ORNE-SEN-006";"2019-06-03_ORNE_11_400227";"MERVILLE FRANCEVILLE PLAGE";;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-06-03-ORNE-SEN-007";"2019-06-03_ORNE_11_400233";;"27 - Eure";;"Non renseigné";;;;;;;;;;;;;;;"Bon";;"Réglementation | Ressource/Environnement | Conflits d'usage";
"2019-03-22-LEGD-SEN-036";"2019-03-22_LEGD_00_403016";"PLOUGUERNEAU";;;;;;;;;;;"M";1956;"7-76-77_Anciens employés";;;;"Récolte conforme";"Bon";"Oui";"";
"2019-03-22_LEGD_00_403023";"2019-03-22-LEGD-SEN-038";"BOURG BLANC";;;"pour la journée";;;;;;;;"M";1943;"7_Retraités";"F";1947;"7_Retraités";"Récolte conforme";"Bon";"Oui";"";
"2019-03-22_LEGD_00_403023";"2019-03-22-LEGD-SEN-038";"BOURG BLANC";;;"pour la journée";;;;;;;;"M";1943;"7_Retraités";"F";1967;"5_Employés";"Récolte conforme";"Bon";"Oui";"";
"2019-04-20_LEGD_00_403035";"2019-04-20-LEGD-SEN-030";"LANNILIS";;;"pour la journée";;;;;;;;"F";1998;"5_Employés";"M";2009;"8-82-84_Elèves, étudiants";"Tri complet";"Bon";"Oui";"";
"2019-04-20_LEGD_00_403035";"2019-04-20-LEGD-SEN-030";"LANNILIS";;;"pour la journée";;;;;;;;"F";1998;"5_Employés";"M";1966;"5_Employés";"Tri complet";"Bon";"Oui";"";
"2019-04-20_LEGD_00_403035";"2019-04-20-LEGD-SEN-030";"LANNILIS";;;"pour la journée";;;;;;;;"F";1998;"5_Employés";"F";1974;"5_Employés";"Tri complet";"Bon";"Oui";"";
"2019-04-20_LEGD_00_403046";"2019-04-20-LEGD-SEN-032";"BREST";;;"pour la journée";;;;;;;;"M";1968;"6_Ouvriers";"F";1975;"5_Employés";"Non Triée";"Bon";"Moyen";"";"Dit qu'après l'été c'est le massacre selon lui, il n'y a plus rien. A noter que tous les tourteaux sont sous la maille mais qu'il n'a pas fait de tri."
"2019-04-20_LEGD_00_403046";"2019-04-20-LEGD-SEN-032";"BREST";;;"pour la journée";;;;;;;;"M";1968;"6_Ouvriers";"F";1945;"7_Retraités";"Non Triée";"Bon";"Moyen";"";"Dit qu'après l'été c'est le massacre selon lui, il n'y a plus rien. A noter que tous les tourteaux sont sous la maille mais qu'il n'a pas fait de tri."
"2019-07-04-LEGD-SEN-013";"2019-07-04_LEGD_00_403056";"VERRIERES EN ANJOU";;;"en séjour sur une commune";"PLOUGUERNEAU";21;"Terrain privé";"Non";1.0;"Non, secondaire";"Non, secondaire";"M";1958;"7-73-75_Anciennes professions intermédiaires";;;;"Récolte conforme";"Bon";"Oui";"";
"2019-07-04-LEGD-SEN-015";"2019-07-04_LEGD_00_403063";"PLOUEDERN";;;"pour la journée";;;;"Non";10.0;;;"M";1951;"7-76-78_Anciens ouvriers";;;;"Récolte non vérifiée";"Bon";"Oui";"";"a découvert Guissény en y venant en colonies de vacances"
"2019-07-04_LEGD_00_403072";"2019-07-04-LEGD-SEN-016";"BREST";;;"pour la journée";;;;"Non";45.0;;;"F";1947;"7-73-75_Anciennes professions intermédiaires";"F";1999;"8-82-84_Elèves, étudiants";"Récolte conforme";"Bon";"Oui";"";"A Keremma, beaucoup de petites coques. Peu de monde à Guissény (moins qu'autrefois).
Se demande si pollutions eau (algues vertes, etc.) n'ont pas eu une incidence sur coquillages, il y en a eu -.
Travaillait autrefois à Skol, eaux usées allaient en baie"
"2019-07-10_LEGD_00_403080";"2019-07-10-LEGD-SEN-001";"ST JULIEN";;;"en séjour sur une commune";"GUISSENY";7;"Famille/Amis";"Non";7.0;"Non, secondaire";"Non, secondaire";"F";1969;"4_Professions Intermédiaires";"M";1965;"3_Cadres et professions intellectuelles supérieures";"Non Triée";"Mauvais";"Non";"";"Ont refusé seconde réglette. La personne interrogée (initiatrice de la sortie pêche) apparaît la moins réceptive."
"2019-07-10_LEGD_00_403080";"2019-07-10-LEGD-SEN-001";"ST JULIEN";;;"en séjour sur une commune";"GUISSENY";7;"Famille/Amis";"Non";7.0;"Non, secondaire";"Non, secondaire";"F";1969;"4_Professions Intermédiaires";"M";1970;"6_Ouvriers";"Non Triée";"Mauvais";"Non";"";"Ont refusé seconde réglette. La personne interrogée (initiatrice de la sortie pêche) apparaît la moins réceptive."
"2019-07-10_LEGD_00_403080";"2019-07-10-LEGD-SEN-001";"ST JULIEN";;;"en séjour sur une commune";"GUISSENY";7;"Famille/Amis";"Non";7.0;"Non, secondaire";"Non, secondaire";"F";1969;"4_Professions Intermédiaires";"M";2004;"8-82-84_Elèves, étudiants";"Non Triée";"Mauvais";"Non";"";"Ont refusé seconde réglette. La personne interrogée (initiatrice de la sortie pêche) apparaît la moins réceptive."
"2019-07-18_LEGD_00_403090";"2019-07-18-LEGD-SEN-005";"ST ANDRE DES EAUX";;;"en séjour sur une commune";"GUISSENY";2;"Camping car";"Non";1.0;"Non, secondaire";"Non, secondaire";"M";1957;"7-76-78_Anciens ouvriers";"F";1958;"7-76-77_Anciens employés";"Récolte conforme";"Bon";"Oui";"";"Prend coquillages pas trop petit.
Semble connaître quantité et tailles pour d'autres espèces (palourde, moules, coques)
va exprès à Gâvres (56) avec camping-car pour pêcher"
"2019-07-18_LEGD_00_403098";"2019-07-18-LEGD-SEN-007";"BREST";;;"en séjour sur une commune";"GUISSENY";60;"Terrain privé";"Non";;"Non, secondaire";"Non, secondaire";"F";1951;"7-73-75_Anciennes professions intermédiaires";"M";1949;"7-76-77_Anciens employés";"Tri complet";"Bon";"Oui";"";"pour taille coque, se fient à largeur entre dents de râteau.
l'homme répond parfois à certaines questions et apportent certaines réponses justes. "
"2019-07-18-LEGD-SEN-008";"2019-07-18_LEGD_00_403106";"GUISSENY";;;;;;;;;;;"M";1943;"4_Professions Intermédiaires";;;;"Tri complet";"Bon";"Oui";"";"-A ramassé des grosses coques et a relâche celles qu'ils avaient en trop. Env. 5 kg avec 300 grosses coques
-Coefficient indifférent pour la coque (>100 pour palourdes)
- outil particulier bricolé : grattoir avec deux petites dents grattant ""par dessous"""
"2019-07-03-ORNE-SEN-009";"2019-07-03_ORNE_03_403125";;;;"Non renseigné";;;;;;;;;;;;;;;"Bon";;"";
"2019-07-03-ORNE-SEN-015";"2019-07-03_ORNE_03_403131";;;;"Non renseigné";;;;;;;;;;;;;;;"Bon";;"";
"2019-07-03-ORNE-SEN-012";"2019-07-03_ORNE_03_403137";;;;"Non renseigné";;;;;;;;;;;;;;;"Bon";;"";
"2019-07-03-ORNE-SEN-013";"2019-07-03_ORNE_03_403143";;;;;;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";
"2019-07-03-ORNE-SEN-014";"2019-07-03_ORNE_03_403149";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-07-03-ORNE-SEN-015";"2019-07-03_ORNE_03_403155";;;;;;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";
"2019-03-21-ORNE-SEN-095";"2019-03-21_ORNE_05_405338";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-08-01-ORNE-SEN-034";"2019-08-01_ORNE_03_405383";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-08-01-ORNE-SEN-036";"2019-08-01_ORNE_03_405389";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-08-01-ORNE-SEN-037";"2019-08-01_ORNE_03_405395";;;;;;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";
"2019-08-01-ORNE-SEN-038";"2019-08-01_ORNE_03_405813";;;;;;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";
"2019-08-01-ORNE-SEN-039";"2019-08-01_ORNE_03_405819";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-08-01-ORNE-SEN-040";"2019-08-01_ORNE_03_405825";;;;;;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";
"2019-08-01-ORNE-SEN-041";"2019-08-01_ORNE_03_405831";;;;;;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";
"2019-08-01-ORNE-SEN-042";"2019-08-01_ORNE_03_405837";;;;;;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";
"2019-08-01-ORNE-SEN-043";"2019-08-01_ORNE_03_405843";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-08-01-ORNE-SEN-044";"2019-08-01_ORNE_03_405849";;;;;;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";
"2019-08-01-ORNE-SEN-045";"2019-08-01_ORNE_03_405855";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-08-01-ORNE-SEN-046";"2019-08-01_ORNE_03_405861";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-08-01-ORNE-SEN-047";"2019-08-01_ORNE_03_405867";;;;;;;;;;;;;;;;;;;"Moyen";;"";
"2019-08-01-ORNE-SEN-048";"2019-08-01_ORNE_03_405873";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-08-01-ORNE-SEN-049";"2019-08-01_ORNE_03_405882";;;;;;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";
"2019-08-01-ORNE-SEN-050";"2019-08-01_ORNE_03_405888";;;;;;;;;;;;;;;;;;;"Bon";;"Etat sanitaire";
"2019-08-01-ORNE-SEN-051";"2019-08-01_ORNE_03_405895";;;;;;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement | Etat sanitaire";
"2019-08-01-ORNE-SEN-052";"2019-08-01_ORNE_03_405902";;;;;;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";
"2019-08-01-ORNE-SEN-053";"2019-08-01_ORNE_03_405956";;;;;;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";
"2019-08-01-ORNE-SEN-054";"2019-08-01_ORNE_03_405963";;;;;;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";
"2019-08-01-ORNE-SEN-055";"2019-08-01_ORNE_03_405969";;;;;;;;;;;;;;;;;;;"Bon";;"Réglementation | Ressource/Environnement";
"2019-08-01-ORNE-SEN-056";"2019-08-01_ORNE_03_405975";;;;;;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";
"2019-08-01-ORNE-SEN-057";"2019-08-01_ORNE_03_405981";;;;;;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";
"2019-08-01-ORNE-SEN-058";"2019-08-01_ORNE_03_405987";;;;;;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";
"2019-08-01-ORNE-SEN-059";"2019-08-01_ORNE_03_405993";;;;;;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement | Etat sanitaire";
"2019-08-01-ORNE-SEN-060";"2019-08-01_ORNE_03_405999";;;;;;;;;;;;;;;;;;;"Bon";;"Réglementation | Ressource/Environnement";
"2019-09-02-EPMO-SEN-003";"2019-09-02_EPMO_01_408384";;;"France";;;;;;;;;;;;;;;;"Bon";;"Réglementation";"Possible futur pêcheur, d'origine naturaliste, s'intéresse à la ressource. De base travaille à la métropole lilloise."
"2019-06-04_GONB_08A1_410943";"2019-06-04-GONB-SEN-010";"CERISY LA FORET";;;;;;;;;;;"M";;"0_Non Renseigné";"M";;;"Récolte conforme";"Bon";"Oui";"";
"2019-08-01_LEGD_00_418173";"2019-08-01-LEGD-SEN-065";"PLOUGUERNEAU";;;;;;;;;;;"F";1955;"5_Employés";"F";2011;;"Panier vide";;"Oui";"";
"2019-08-01_LEGD_00_418173";"2019-08-01-LEGD-SEN-065";"PLOUGUERNEAU";;;;;;;;;;;"F";1955;"5_Employés";"M";2007;;"Panier vide";;"Oui";"";
"2019-08-01_LEGD_00_418173";"2019-08-01-LEGD-SEN-065";"PLOUGUERNEAU";;;;;;;;;;;"F";1955;"5_Employés";"M";2007;;"Panier vide";;"Oui";"";
"2019-08-01-LEGD-SEN-067";"2019-08-01_LEGD_00_418183";"ST PERE EN RETZ";;;"en séjour sur une commune";"PLOUGUERNEAU";15;"Camping";"Oui";;"Non, secondaire";"Non, secondaire";"M";1956;"7-72-72_Anciens artisans, commerçants. chefs d'entreprise";;;;"Non Triée";"Bon";"Moyen";"";
"2019-08-01_LEGD_00_418191";"2019-08-01-LEGD-SEN-068";"BREST";;;"en séjour sur une commune";"GUISSENY";;"Terrain privé";"Non";;"Non, secondaire";"Non, secondaire";"M";1983;"4_Professions Intermédiaires";"M";1974;;"Récolte conforme";"Bon";"Oui";"";"Pensait que Dormeur était 17 cm. N'hésite pas à rejetter des individus. Dis aux gens de remettre cailloux en place."
"2019-08-01_LEGD_00_418191";"2019-08-01-LEGD-SEN-068";"BREST";;;"en séjour sur une commune";"GUISSENY";;"Terrain privé";"Non";;"Non, secondaire";"Non, secondaire";"M";1983;"4_Professions Intermédiaires";"M";1957;;"Récolte conforme";"Bon";"Oui";"";"Pensait que Dormeur était 17 cm. N'hésite pas à rejetter des individus. Dis aux gens de remettre cailloux en place."
"2019-08-01_LEGD_00_418191";"2019-08-01-LEGD-SEN-068";"BREST";;;"en séjour sur une commune";"GUISSENY";;"Terrain privé";"Non";;"Non, secondaire";"Non, secondaire";"M";1983;"4_Professions Intermédiaires";"M";2002;;"Récolte conforme";"Bon";"Oui";"";"Pensait que Dormeur était 17 cm. N'hésite pas à rejetter des individus. Dis aux gens de remettre cailloux en place."
"2019-08-01_LEGD_00_418191";"2019-08-01-LEGD-SEN-068";"BREST";;;"en séjour sur une commune";"GUISSENY";;"Terrain privé";"Non";;"Non, secondaire";"Non, secondaire";"M";1983;"4_Professions Intermédiaires";"M";2009;;"Récolte conforme";"Bon";"Oui";"";"Pensait que Dormeur était 17 cm. N'hésite pas à rejetter des individus. Dis aux gens de remettre cailloux en place."
"2019-08-01-LEGD-SEN-069";"2019-08-01_LEGD_00_418204";"LESNEVEN";;;"pour la journée";;;;"Non";;;;"M";1956;"7-76-78_Anciens ouvriers";;;;"Tri complet";"Bon";"Oui";"";"A tout trié. Indique rechercher araignée mousse"
"2019-08-01_LEGD_00_418213";"2019-08-01-LEGD-SEN-070";;;"Allemagne";"en séjour sur une commune";"PLOUGUERNEAU";21;"Camping";"Non";1.0;"Non, secondaire";"Non, secondaire";"F";1968;"5_Employés";"F";2004;"8-82-84_Elèves, étudiants";"Panier vide";"Bon";"Oui";"";"Cherche à pêcher quelque chose mais plutôt démarche de découverte"
"2019-08-01_LEGD_00_418758";"2019-08-01-LEGD-SEN-071";"GUISSENY";;;;;;;;;;;"M";1957;"7-76-77_Anciens employés";"F";1979;"0_Non Renseigné";"Récolte conforme";"Bon";"Oui";"";"dis ""important ce que vous faîtes"""
"2019-08-01_LEGD_00_418758";"2019-08-01-LEGD-SEN-071";"GUISSENY";;;;;;;;;;;"M";1957;"7-76-77_Anciens employés";;2014;"8-82-84_Elèves, étudiants";"Récolte conforme";"Bon";"Oui";"";"dis ""important ce que vous faîtes"""
"2019-08-01_LEGD_00_418758";"2019-08-01-LEGD-SEN-071";"GUISSENY";;;;;;;;;;;"M";1957;"7-76-77_Anciens employés";"M";2008;"8-82-84_Elèves, étudiants";"Récolte conforme";"Bon";"Oui";"";"dis ""important ce que vous faîtes"""
"2019-08-01_LEGD_00_418758";"2019-08-01-LEGD-SEN-071";"GUISSENY";;;;;;;;;;;"M";1957;"7-76-77_Anciens employés";"M";2013;"8-82-84_Elèves, étudiants";"Récolte conforme";"Bon";"Oui";"";"dis ""important ce que vous faîtes"""
"2019-10-30-ARMO-SEN-006";"2019-10-30_ARMO_053_418808";;;;;;;;;;;;;;;;;;;"Bon";;"Réglementation | Ressource/Environnement";
"2019-10-30-ARMO-SEN-007";"2019-10-30_ARMO_053_418814";;;;;;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";
"2019-10-30-ARMO-SEN-009";"2019-10-30_ARMO_053_418820";;;;;;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";
"2019-10-30-ARMO-SEN-010";"2019-10-30_ARMO_053_418826";;;;;;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";
"2019-10-30-ARMO-SEN-011";"2019-10-30_ARMO_053_418832";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-10-30-ARMO-SEN-012";"2019-10-30_ARMO_053_418838";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-10-30-ARMO-SEN-013";"2019-10-30_ARMO_053_418844";;;;;;;;;;;;;;;;;;;"Bon";;"Etat sanitaire";
"2019-10-30-ARMO-SEN-014";"2019-10-30_ARMO_053_418850";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-10-30-ARMO-SEN-015";"2019-10-30_ARMO_053_418856";;;;;;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";
"2019-10-30-ARMO-SEN-016";"2019-10-30_ARMO_053_418862";;;;;;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";
"2019-10-30-ARMO-SEN-017";"2019-10-30_ARMO_053_418868";;;;;;;;;;;;;;;;;;;"Bon";;"Etat sanitaire";
"2019-08-01_LEGD_00_418875";"2019-08-01-LEGD-SEN-072";"LANDERNEAU";;;"en séjour sur une commune";"KERLOUAN";30;"Terrain privé";"Non";;"Non, secondaire";"Non, secondaire";"F";1960;"7-76-77_Anciens employés";"M";1956;"7-76-78_Anciens ouvriers";"Tri complet";"Bon";"Oui";"";"Fait un tri à l'issu de la pêche"
"2019-08-02_LEGD_00_418883";"2019-08-02-LEGD-SEN-124";"GOUESNOU";;;"en séjour sur une commune";"GUISSENY";60;"Terrain privé";"Non";30.0;"Non, secondaire";"Oui, en partie";"F";1938;"7_Retraités";"M";1937;"7-76-77_Anciens employés";"Non Triée";"Bon";"Moyen";"";
"2019-08-02-LEGD-SEN-125";"2019-08-02_LEGD_00_418894";"PLOUGUERNEAU";;;;;;;;;;;"M";1953;"7-76-77_Anciens employés";;;;"Récolte conforme";"Bon";"Oui";"";
"2019-08-02_LEGD_00_418902";"2019-08-02-LEGD-SEN-126";"GUISSENY";;;;;;;;;;;"F";1967;"5_Employés";"M";1966;"2-22_Commerçants et assimilés";"Non Triée";"Bon";"Moyen";"";"étrille trop petite (6 cm)"
"2019-08-05_LEGD_00_418911";"2019-08-05-LEGD-SEN-057";"GUISSENY";;;;;;;;;;;"M";1943;"7-73-74_Anciens cadres";"M";2001;"8-82-84_Elèves, étudiants";"Récolte conforme";"Bon";"Oui";"";"commentaires sur pollution, urbanismes, aménagement accès"
"2019-08-05_LEGD_00_418911";"2019-08-05-LEGD-SEN-057";"GUISSENY";;;;;;;;;;;"M";1943;"7-73-74_Anciens cadres";"F";2000;"8-82-84_Elèves, étudiants";"Récolte conforme";"Bon";"Oui";"";"commentaires sur pollution, urbanismes, aménagement accès"
"2019-08-05_LEGD_00_418911";"2019-08-05-LEGD-SEN-057";"GUISSENY";;;;;;;;;;;"M";1943;"7-73-74_Anciens cadres";"M";;;"Récolte conforme";"Bon";"Oui";"";"commentaires sur pollution, urbanismes, aménagement accès"
