"Libellé Sortie";"Code Enquète";"Milieu(x)";"Espéces";"Outils ou techniques";"Conformité outil(s)";"Estimation Reglement";"Connaissance Reglement";"Premiere Peche";"Annee Premiere Peche";"Peche Chaque Annee";"Frequence Declaree Peche";"Mois de peche";"Nb Peches Annuelles";"Péche du jour";"Frequence Indiquee";"Espéces prélevées";"Prélèvement annuel poids";"Prélèvement annuel nombre";"Choix des marées";"Coefficient Maree Mini";"Coefficient Maree NSP";"Autre Sites fréquentés";"Départements";"Nom sites";"Motivation(s)";"Autres types de peche"
"Galon d_Or_30/05/2014_TD_6";"";"";"Coque commune";"Grattoir";"";"Oui";"Oui";"Non";"1974";"Oui";"";"Avr | Mai | Juin | Juil | Aou | Sep";"20";"Principale (>60%)";"";"";"";"";"N'importe quel jour de la semaine | Lorsque la météo favorable";"80";"";"Oui";"Manche | Seine-Maritime";"Normandie";"Plaisir : aspect ludique";"Aucune autre pêche"
"Galon d_Or_30/05/2014_TD_7";"";"";"Coque commune";"Grattoir";"";"Oui";"Oui";"Non";"1994";"Oui";"";"Juil | Aou";"4";"Occasionnelle (>5%)";"";"";"";"";"Uniquement en week-end/vacances | Lorsque la météo favorable";"80";"";"Non";"";"";"Qualité des produits | Plaisir : aspect ludique";"Aucune autre pêche"
"Galon d_Or_30/05/2014_TD_8";"";"";"Coque commune";"Grattoir";"";"Oui";"Oui";"Oui";"2014";"Non Renseigné";"";"";"";"";"";"";"";"";"";"80";"";"Non";"";"";"Plaisir : aspect ludique";"Aucune autre pêche"
"Galon d_Or_30/06/2014_AP_1";"";"Cuvettes de sédiments | Gisement d'huitres";"Coque commune";"Grattoir";"";"";"Oui";"Non";"2012";"Oui";"";"Juin | Juil | Aou | Sep";"18";"Régulière (>25%)";"";"Palourdes croisées | Huître creuse";"";"";"N'importe quel jour de la semaine";"85";"";"Oui";"Charente-Maritime";"Bonne Anse. Bourcefranc-Le-Chapus";"Qualité des produits | Paysage et bon air";"Du  bord : Ligne"
"Galon d_Or_30/06/2014_AP_2";"";"Roche nue | Champs de blocs";"Coque commune";"Pas d'engin";"";"";"Non Renseigné";"Non";"1979";"Non";"";"Juil | Aou | Sep";"";"Régulière (>25%)";"";"Couteau gaine | Patelles | Etrille";"";"";"Uniquement en week-end/vacances";"90";"";"Oui";"Finistère | Loire-Atlantique";"Bretagne. Noirmoutier.  Baule";"Plaisir : aspect ludique | Convivialité";"Aucune autre pêche"
"Galon d_Or_30/06/2014_AP_3";"";"Flaques rocheuses | Cuvettes de sédiments | Champs de blocs";"Couteau gaine";"Au sel";"";"";"Oui";"Non";"2012";"Oui";"";"Avr | Mai | Juin | Juil | Aou";"13";"Principale (>60%)";"";"Palourdes croisées | Etrille | Crevettes";"";"";"Uniquement aux grandes marées | Lorsque la météo favorable";"90";"";"Oui";"Charente-Maritime";"Ile d'Oléron";"Paysage et bon air";"Aucune autre pêche"
"Galon d_Or_30/06/2014_AP_4";"";"Cuvettes de sédiments | Gisement d'huitres";"Couteau gaine";"Au sel";"";"";"Oui";"Non";"1954";"Oui";"";"Avr | Mai | Juin | Juil | Aou | Sep";"13";"Régulière (>25%)";"";"Palourdes croisées | Coque commune | Huître creuse";"";"";"N'importe quel jour de la semaine";"75";"";"Oui";"Charente-Maritime";"Port des Barques (Ile Madame). Le Château d'Oléron";"Paysage et bon air";"Aucune autre pêche"
"Galon d_Or_30/06/2014_AP_5";"";"Roche nue | Cuvettes de sédiments | Moulières | Gisement d'huitres";"Coque commune";"Griffe à dents";"";"";"Oui";"Non";"";"Non";"0.2";"Avr | Mai | Juin | Juil | Aou";"";"Régulière (>25%)";"";"Palourdes croisées | Moule | Huître creuse | Bigorneau";"";"";"Uniquement en week-end/vacances";"80";"";"Oui";"Gironde | Loire-Atlantique | Manche";" Noirmoutier. Normandie. Bassin d'Arcachon";"Paysage et bon air | Habitude/Tradition";"Eaux douces"
"Galon d_Or_30/06/2014_AP_6";"";"";"Coque commune";"Griffe à dents";"";"";"Oui";"Non";"1974";"Oui";"";"Juil | Aou | Sep";"4";"Principale (>60%)";"";"";"";"";"N'importe quel jour de la semaine | Lorsque la météo favorable";"75";"";"Non";"";"";"Qualité des produits | Gratuité des produits | Paysage et bon air";"Aucune autre pêche"
"Galon d_Or_30/06/2014_AP_7";"";"Cuvettes de sédiments | Champs de blocs | Gisement d'huitres";"Coque commune | Couteau gaine";"Griffe à dents | Au sel";"";"";"Oui";"Non";"1994";"Oui";"";"Avr | Mai | Juin | Juil | Aou | Sep | Oct";"25";"Occasionnelle (>5%)";"";"Palourdes croisées | Huître creuse | Etrille";"";"";"Uniquement aux grandes marées";"90";"";"Oui";"Charente-Maritime";"Fouras. ile Madame. ile d'Oléron";"Paysage et bon air | Plaisir : aspect ludique";"Aucune autre pêche"
"Galon d_Or_30/06/2014_AP_8";"";"Cuvettes de sédiments";"Coque commune";"Griffe à dents";"";"";"Oui";"Non";"1994";"Oui";"";"Mai | Juin | Juil | Aou | Sep";"8";"Principale (>60%)";"";"Palourdes croisées";"";"";"Uniquement en week-end/vacances";"20";"";"Oui";"Finistère | Seine-Maritime | Somme";"Bretagne. Normandie. Somme";"Qualité des produits | Gratuité des produits | Paysage et bon air";"Du  bord : Ligne | Eaux douces"
"Gatseau_02/08/2016_AP_1";"";"";"Coque commune";"Pas d'engin";"";"Oui";"Oui";"Non";"2013";"Non";"";"Juil | Aou";"1";"Seule pratique";"";"";"";"";"Uniquement en week-end/vacances | Lorsque la météo favorable";"20";"";"Oui";"Charente-Maritime";"Ile de Ré";"Plaisir : aspect ludique";"Eaux douces"
"Gatseau_02/08/2016_AP_2";"";"";"Coque commune";"Autres outils à main";"";"Non";"Non";"Non";"1985";"Non";"";"Juil | Aou";"";"Seule pratique";"";"";"";"";"Uniquement en week-end/vacances";"20";"";"Non";"";"";"Paysage et bon air | Plaisir : aspect ludique";"En bateau : Ligne"
"Gatseau_02/08/2016_AP_3";"";"";"Coque commune";"Griffe à dents";"";"Ne Sait Pas";"Non";"Non";"1984";"Oui";"";"Juil | Aou";"1";"Seule pratique";"";"Moule | Huître creuse";"";"";"Uniquement en week-end/vacances";"20";"";"Non";"";"";"Convivialité | Habitude/Tradition";"Aucune autre pêche"
"Gatseau_02/08/2016_AP_4";"";"";"Coque commune";"Griffe à dents";"";"Non";"Oui";"Non";"1959";"Oui";"";"Juin | Juil | Aou | Sep";"4";"Seule pratique";"";"";"";"";"Uniquement en week-end/vacances | Lorsque la météo favorable";"90";"";"Oui";"Charente-Maritime | Finistère";"Bretagne (Finistère). Boyardville";"Qualité des produits | Paysage et bon air";"Aucune autre pêche"
"Gatseau_02/08/2016_AP_5";"";"";"Coque commune";"Griffe à dents";"";"";"Oui";"Non";"";"Oui";"";"Jan | Fev | Mar | Avr | Mai | Juin | Juil | Aou | Sep | Oct | Nov | Dec";"15";"Principale (>60%)";"";"Palourdes croisées | Tellines";"";"";"Uniquement en week-end/vacances | Lorsque la météo favorable";"20";"";"Oui";"Hérault";"Méditerrannée (Frontignan)";"Qualité des produits | Plaisir : aspect ludique";"Aucune autre pêche"
"Gatseau_02/08/2016_AP_6";"";"";"Coque commune";"Au sel";"";"";"Oui";"Non";"1988";"Oui";"";"Mai | Juil | Aou | Dec";"10";"Régulière (>25%)";"";"Palourdes croisées | Huître creuse | Autres crabes (appâts uniquement et découverte) | Crevettes";"";"";"Uniquement en week-end/vacances | Uniquement aux grandes marées";"40";"";"Oui";"Charente-Maritime";"La Cotinière. La Menounière. Chaucre";"Qualité des produits | Paysage et bon air | Habitude/Tradition";"Eaux douces"
"Gatseau_02/08/2016_AP_7";"";"";"Coque commune";"Griffe à dents";"";"Oui";"Oui";"Non";"1972";"Oui";"";"Avr | Mai | Juin | Juil | Aou | Sep";"2";"Principale (>60%)";"";"Palourdes croisées";"";"";"Lorsque la météo favorable";"20";"";"Oui";"Finistère";"Bretagne (Finistère)";"Convivialité";"Aucune autre pêche"
"Gatseau_02/08/2016_AP_8";"";"";"Coque commune";"Pas d'engin";"";"Oui";"Oui";"Non";"1986";"Oui";"";"Mai | Juin | Aou | Nov";"5";"Occasionnelle (>5%)";"";"Palourdes croisées | Huître creuse | Etrille";"";"";"Uniquement en week-end/vacances";"50";"";"Oui";"Charente-Maritime";"Daire";"Qualité des produits | Plaisir : aspect ludique";"Aucune autre pêche"
"Gatseau_02/08/2016_ZG_1";"";"Sables vaseux";"Palourdes croisées | Coque commune";"Grattoir";"";"Ne Sait Pas";"Non";"Non";"1986";"Oui";"";"Juil | Aou";"2";"Principale (>60%)";"";"";"";"";"Uniquement aux grandes marées | Lorsque la météo favorable";"80";"";"Oui";"Charente-Maritime";"Le Château d'Oléron. Bourcefranc-Le-Chapus";"Paysage et bon air | Habitude/Tradition";"Aucune autre pêche"
"Gatseau_02/08/2016_ZG_10";"";"Sables vaseux";"Couteau gaine";"Au sel";"";"Ne Sait Pas";"Non";"Non";"1981";"Oui";"";"Juil | Aou";"4";"Occasionnelle (>5%)";"";"Palourdes croisées | Coque commune";"";"";"Uniquement en week-end/vacances | Lorsque la météo favorable";"70";"";"Oui";"Charente-Maritime";"Marennes. Le Château d'Oléron";"Gratuité des produits | Paysage et bon air | Plaisir : aspect ludique";"Aucune autre pêche"
"Gatseau_02/08/2016_ZG_2";"";"Sables vaseux";"Palourdes croisées | Coque commune";"Pas d'engin";"";"Oui";"Oui";"Non";"2011";"Oui";"";"Juil | Aou";"10";"Régulière (>25%)";"";"Crevettes";"";"";"Uniquement en week-end/vacances | Uniquement aux grandes marées | Lorsque la météo favorable";"70";"";"Oui";"Charente-Maritime";"La Cotinière";"Qualité des produits | Paysage et bon air | Plaisir : aspect ludique | Habitude/Tradition";"En bateau : Engins dormants | Du  bord : Chasse sous-marine"
"Gatseau_02/08/2016_ZG_3";"";"Sables vaseux";"Palourdes croisées | Coque commune";"Grattoir";"";"Ne Sait Pas";"Non";"Non";"2001";"Non";"0.0769230769230769";"";"1";"Régulière (>25%)";"";"Huître creuse";"";"";"Uniquement en week-end/vacances | Uniquement aux grandes marées | Lorsque la météo favorable";"90";"";"Oui";"Charente-Maritime";"Le Château d'Oléron";"Paysage et bon air | Convivialité | Habitude/Tradition";"Du  bord : Ligne"
"Gatseau_02/08/2016_ZG_4";"";"Sables vaseux";"Palourdes croisées | Coque commune";"Grattoir";"";"Ne Sait Pas";"Non";"Non";"1976";"Non";"0.333333333333333";"";"4";"Régulière (>25%)";"";"Huître creuse";"";"";"Lorsque la météo favorable";"20";"";"Non";"";"";"Paysage et bon air | Plaisir : aspect ludique | Convivialité";"En bateau : Ligne"
"Gatseau_02/08/2016_ZG_5";"";"Sables vaseux";"Coque commune";"Pas d'engin";"";"Oui";"Oui";"Non";"1976";"Oui";"";"Jan | Fev | Mar | Avr | Mai | Juin | Juil | Aou | Sep | Oct | Nov | Dec";"28";"Occasionnelle (>5%)";"";"Palourdes croisées | Etrille";"";"";"Lorsque la météo favorable";"20";"";"Oui";"Charente-Maritime";"Chassiron";"Qualité des produits | Gratuité des produits | Paysage et bon air | Plaisir : aspect ludique | Convivialité";"En bateau : Ligne"
"Gatseau_02/08/2016_ZG_6";"";"Sables vaseux";"Palourdes croisées | Coque commune";"Grattoir";"";"Oui";"Oui";"Non";"1976";"Oui";"";"Jan | Fev | Mar | Avr | Mai | Juin | Juil | Aou | Sep | Oct | Nov | Dec";"25";"Régulière (>25%)";"";"Etrille | Crevettes";"";"";"N'importe quel jour de la semaine | Lorsque la météo favorable";"80";"";"Oui";"Charente-Maritime";"Chassiron";"Qualité des produits";"Aucune autre pêche"
"Gatseau_02/08/2016_ZG_7";"";"Sables vaseux";"Coque commune | Huître creuse";"Grattoir";"";"Oui";"Oui";"Non";"1946";"Oui";"";"Jan | Fev | Mar | Avr | Mai | Juin | Juil | Aou | Sep | Oct | Nov | Dec";"15";"Régulière (>25%)";"";"Palourdes croisées | Moule | Crevettes";"";"";"N'importe quel jour de la semaine";"60";"";"Oui";"Charente-Maritime";"La Cotinière. Saint Trojan les Bains";"Qualité des produits | Plaisir : aspect ludique";"Aucune autre pêche"
"Gatseau_02/08/2016_ZG_8";"";"Sables vaseux";"Palourdes croisées | Coque commune";"Grattoir";"";"Oui";"Oui";"Non";"2006";"Oui";"";"Juil | Aou";"4";"Principale (>60%)";"";"Couteau gaine";"";"";"Uniquement en week-end/vacances";"20";"";"Non";"";"";"Paysage et bon air";"Aucune autre pêche"
"Gatseau_02/08/2016_ZG_9";"";"Sables vaseux";"Palourdes croisées | Coque commune";"Autres outils à main";"";"Oui";"Oui";"Non";"2013";"Non";"0.5";"";"1";"Principale (>60%)";"";"Couteau gaine";"";"";"N'importe quel jour de la semaine";"90";"";"Non";"";"";"Paysage et bon air | Plaisir : aspect ludique";"Aucune autre pêche"
"Gatseau_03/06/2014_SO_1";"";"Cuvettes de sédiments | Moulières | Gisement d'huitres";"Moule | Huître creuse";"Grattoir";"";"Oui";"Oui";"Non";"1984";"Oui";"";"Juin";"20";"Occasionnelle (>5%)";"";"Palourdes croisées | Coque commune";"";"";"Uniquement en week-end/vacances";"20";"";"Non";"";"";"Qualité des produits | Plaisir : aspect ludique";"Eaux douces"
"Gatseau_03/06/2014_SO_2";"";"Cuvettes de sédiments";"Palourdes croisées";"Grattoir";"";"Oui";"Oui";"Non";"1974";"Oui";"";"Juin";"2";"Occasionnelle (>5%)";"";"Ver à tube";"";"";"Uniquement en week-end/vacances | Lorsque la météo favorable";"80";"";"Non";"";"";"Paysage et bon air | Plaisir : aspect ludique";"Du  bord : Ligne"
"Gatseau_03/06/2014_SO_3";"";"";"Coque commune";"Rateau  ";"";"Oui";"Non";"Non";"2011";"Oui";"";"Juin";"3";"Occasionnelle (>5%)";"";"";"";"";"Uniquement en week-end/vacances | Lorsque la météo favorable";"95";"";"Non";"";"";"Plaisir : aspect ludique";"Aucune autre pêche"
"Gatseau_03/06/2014_TD_1";"";"";"Coque commune";"Rateau  ";"";"Oui";"Non";"Non";"1999";"Non";"0.142857142857143";"Avr | Mai | Juin | Juil | Aou | Sep";"1";"Principale (>60%)";"";"";"";"";"N'importe quel jour de la semaine | Lorsque la météo favorable";"20";"";"Oui";"Finistère";"Bretagne";"Plaisir : aspect ludique";"Eaux douces"
"Gatseau_03/06/2014_TD_2";"";"Cuvettes de sédiments";"Palourdes croisées";"Grattoir";"";"Oui";"Oui";"Non";"";"Oui";"";"Mai | Juin";"12";"Principale (>60%)";"";"";"";"";"N'importe quel jour de la semaine | Lorsque la météo favorable";"60";"";"Non";"";"";"Qualité des produits";"Aucune autre pêche"
"Gatseau_03/09/2016_AP_1";"";"";"Ver à tube";"Autres outils à main";"";"Oui";"Oui";"Non";"1991";"Oui";"";"Jan | Fev | Mar | Avr | Mai | Juin | Juil | Aou | Sep | Oct | Nov | Dec";"8";"Principale (>60%)";"";"Palourdes croisées | Huître creuse";"";"";"Uniquement en week-end/vacances";"20";"";"Oui";"Charente-Maritime";"Manson. Lannelongue. Boyardville";"Gratuité des produits | Paysage et bon air";"Du  bord : Ligne"
"Gatseau_03/09/2016_AP_2";"";"";"Coque commune";"Griffe à dents";"";"Oui";"Oui";"Non";"2005";"Oui";"";"Avr | Mai | Juin | Juil | Aou | Sep | Oct";"10";"Principale (>60%)";"";"Moule | Huître creuse | Bigorneau";"";"";"N'importe quel jour de la semaine | Lorsque la météo favorable";"20";"";"Oui";"Charente-Maritime | Loire-Atlantique";"Loire atlantique (La Baule). Nord Oléron (les Boualssiers)";"Paysage et bon air | Plaisir : aspect ludique";"Aucune autre pêche"
"Gatseau_03/09/2016_AP_3";"";"";"Coque commune";"Pas d'engin";"";"Oui";"Oui";"Non";"1969";"Oui";"";"Mar | Avr | Mai | Sep | Oct | Nov";"25";"Régulière (>25%)";"";"Palourdes croisées | Praire | Huître creuse | Bigorneau | Autres crabes (appâts uniquement et découverte)";"";"";"Uniquement aux grandes marées | Lorsque la météo favorable";"90";"";"Oui";"Charente-Maritime | Finistère | Loire-Atlantique";"Bretagne (Morbihan). Vendée. Charente-Maritime";"Paysage et bon air";"Du  bord : Ligne"
"Gatseau_03/09/2016_AP_4";"";"";"Couteau gaine";"Griffe à dents | Au sel";"";"Oui";"Oui";"Non";"1951";"Oui";"";"Avr | Mai | Juin | Juil | Aou | Sep | Oct";"8";"Régulière (>25%)";"";"Praire | Coque commune | Huître creuse";"";"";"Uniquement aux grandes marées | Lorsque la météo favorable";"90";"";"Oui";"Charente-Maritime | Loire-Atlantique";"Vendée. Ile de Ré";"Plaisir : aspect ludique | Habitude/Tradition";"Du  bord : Ligne"
"Gatseau_03/09/2016_AP_5";"";"";"Coque commune";"Griffe à dents";"";"Oui";"Oui";"Oui";"2016";"Non Renseigné";"";"";"";"Première fois";"";"";"";"";"";"";"";"Non";"";"";"Convivialité";"Aucune autre pêche"
"Gatseau_03/09/2016_AP_6";"";"";"Coque commune";"Rateau  ";"";"Oui";"Oui";"Non";"1977";"Oui";"";"Avr | Mai | Juin | Juil | Aou | Sep | Oct";"7";"Principale (>60%)";"";"Coque commune | Couteau gaine | Crevettes";"";"";"Lorsque la météo favorable";"45";"";"Non";"";"";"Paysage et bon air | Convivialité";"Aucune autre pêche"
"Gatseau_03/09/2016_AP_7";"";"";"Coque commune";"Pas d'engin";"";"Oui";"Oui";"Non";"1976";"Oui";"";"Mai | Juin | Juil | Aou | Sep";"5";"Seule pratique";"";"Coque commune";"";"";"Uniquement en week-end/vacances | Lorsque la météo favorable";"75";"";"Non";"";"";"Paysage et bon air | Plaisir : aspect ludique";"Aucune autre pêche"
"Gatseau_03/09/2016_AP_8";"";"";"Coque commune";"Griffe à dents";"";"Oui";"Oui";"Non";"1985";"Oui";"";"Jan | Fev | Mar | Avr | Mai | Juin | Juil | Aou | Sep | Oct | Nov | Dec";"6";"Occasionnelle (>5%)";"";"Palourdes croisées | Couteaux | Huître creuse | Pétoncles | Autres crabes (appâts uniquement et découverte)";"";"";"Uniquement en week-end/vacances";"80";"";"Oui";"Charente-Maritime";"Ile d'Oléron";"Gratuité des produits | Paysage et bon air";"En bateau : Ligne | En bateau : Engins dormants | Du  bord : Ligne"
"Gatseau_04/06/2015_LL_1";"";"";"Coque commune | Couteaux";"Griffe à dents | Pas d'engin";"";"Ne Sait Pas";"Non";"Non";"1967";"Non";"";"";"6";"Principale (>60%)";"";"Couteaux";"";"";"N'importe quel jour de la semaine";"50";"";"Oui";"Pas-de-Calais";"Hauts de France (La Somme)";"Qualité des produits | Paysage et bon air";"Du  bord : Ligne"
"Gatseau_04/06/2015_LL_2";"";"Cuvettes de sédiments | Champs de blocs";"Coque commune | Couteaux";"Griffe à dents | Pas d'engin";"";"Oui";"Oui";"Non";"1995";"Oui";"";"Mai | Juin | Juil | Aou | Sep | Oct";"10";"Principale (>60%)";"";"Palourdes croisées | Etrille";"";"";"Lorsque la météo favorable";"90";"";"Non";"";"";"Qualité des produits | Paysage et bon air";"Aucune autre pêche"
"Gatseau_04/06/2015_LL_3";"";"Sables battus | Cuvettes de sédiments";"Palourdes croisées | Coque commune";"Pas d'engin";"";"";"Non Renseigné";"Non";"1968";"Oui";"";"Mai | Juin | Juil | Aou | Sep";"24";"Principale (>60%)";"";"Couteaux | Tellines";"";"";"N'importe quel jour de la semaine | Uniquement en week-end/vacances";"80";"";"Oui";"Charente-Maritime | Finistère | Pas-de-Calais";"Bretagne. Boyardville. Côte d'Opale";"Qualité des produits | Gratuité des produits | Paysage et bon air | Plaisir : aspect ludique";"Aucune autre pêche"
"Gatseau_04/06/2015_SO_1";"";"";"Coque commune";"Griffe à dents | Pas d'engin";"";"Oui";"Oui";"Non";"1985";"Non";"";"Mai | Juin";"7";"Seule pratique";"";"";"";"";"Uniquement en week-end/vacances";"20";"";"Oui";"Finistère";"Bretagne";"Qualité des produits | Paysage et bon air";"Du  bord : Ligne | Eaux douces"
"Gatseau_04/06/2015_SO_2";"";"";"Coque commune";"Rateau   | Pas d'engin";"";"Oui";"Non";"Oui";"2015";"Non Renseigné";"";"";"";"";"";"";"";"";"";"";"";"Non Renseigné";"";"";"Gratuité des produits | Paysage et bon air";"Aucune autre pêche"
"Gatseau_04/06/2015_SO_3";"";"";"Coque commune | Couteau gaine";"Griffe à dents | Couteau | Pas d'engin";"";"Oui";"Oui";"Non";"1965";"Non";"0.333333333333333";"Juin | Juil | Aou";"2";"Seule pratique";"";"";"";"";"Lorsque la météo favorable";"65";"";"Oui";"Charente-Maritime";"Châtelaillon-Plage . Ile de Ré";"Paysage et bon air | Plaisir : aspect ludique";"Eaux douces"
"Gatseau_04/06/2015_SO_4";"";"Cuvettes de sédiments";"Palourdes croisées | Coque commune";"Détroqueur | Pas d'engin";"";"Oui";"Oui";"Non";"1985";"Oui";"";"Juin";"2";"Principale (>60%)";"";"";"";"";"Uniquement en week-end/vacances";"20";"";"Non";"";"";"Paysage et bon air | Plaisir : aspect ludique";"Du  bord : Ligne"
"Gatseau_04/06/2015_SO_5";"";"Cuvettes de sédiments | Champs de blocs";"Coque commune";"Griffe à dents | Pas d'engin";"";"Oui";"Oui";"Non";"1957";"Oui";"";"Avr | Mai | Juin | Sep | Oct";"6";"Régulière (>25%)";"";"Palourdes croisées | Etrille";"";"";"Lorsque la météo favorable";"20";"";"Oui";"Charente-Maritime";"Saint-Trojan-les-Bains. Chassiron";"Plaisir : aspect ludique";"Aucune autre pêche"
"Gatseau_05/06/2016_AP_1";"";"";"Palourdes croisées | Coque commune";"Griffe à dents";"";"Oui";"Oui";"Non";"1971";"Oui";"";"Avr | Mai | Juin | Sep | Oct";"11";"Seule pratique";"";"";"";"";"Uniquement aux grandes marées | Lorsque la météo favorable";"95";"";"Oui";"Charente-Maritime | Gironde | Loire-Atlantique";"Bassin d'Arcachon. Vendée. Ile de Ré";"Qualité des produits | Paysage et bon air";"Aucune autre pêche"
"Gatseau_05/06/2016_AP_2";"";"";"Coque commune";"Couteau";"";"";"Non Renseigné";"Non";"1978";"Non";"0.4";"Avr | Mai | Juin | Juil | Aou | Sep";"3";"Principale (>60%)";"";"Palourdes croisées | Tellines";"";"";"Uniquement en week-end/vacances";"20";"";"Oui";"Charente-Maritime";"Saint-Trojan-les-Bains. Boyardville";"Paysage et bon air | Plaisir : aspect ludique";"Aucune autre pêche"
"Gatseau_05/06/2016_AP_3";"";"";"Coque commune | Moule";"Pas d'engin";"";"Oui";"Oui";"Non";"1954";"Oui";"";"Mar | Avr | Mai | Juin | Juil | Aou | Sep | Oct";"35";"Régulière (>25%)";"";"Palourdes croisées | Huître creuse | Etrille | Crevettes";"";"";"Uniquement aux grandes marées | Lorsque la météo favorable";"95";"";"Oui";"Charente-Maritime";"La Tranche-sur-mer. Ile de Ré. Fouras. ile d'Oléron";"Gratuité des produits | Habitude/Tradition";"Du  bord : Ligne"
"Gatseau_05/06/2016_AP_4";"";"";"Coque commune";"Pas d'engin";"";"Oui";"Oui";"Non";"1970";"Oui";"";"Mar | Avr | Mai | Juin | Juil | Aou | Sep";"7";"Seule pratique";"";"";"";"";"Uniquement aux grandes marées | Lorsque la météo favorable";"80";"";"Oui";"Charente-Maritime";"Galon d'Or. Embellie";"Gratuité des produits | Paysage et bon air";"Aucune autre pêche"
"Gatseau_05/06/2016_AP_5";"";"";"Coque commune";"Griffe à dents";"";"Ne Sait Pas";"Non";"Non";"1994";"Non";"0.285714285714286";"Mai | Juin | Juil | Aou";"5";"Occasionnelle (>5%)";"";"Palourdes croisées | Huître creuse";"";"";"Uniquement en week-end/vacances | Lorsque la météo favorable";"55";"";"Oui";"Charente-Maritime";"La Brée-les-Bains. Chassiron";"Plaisir : aspect ludique";"Aucune autre pêche"
